GEOID,G16PREDCLI,G16PRERTRU,G16PREGSTE,G16PRELJOH,G16HALDROC,G16HALRREI,G16HALGPER,G16HALLGES,G16GOVDCAR,G16GOVRBON,G16GOVGGRO,G16GOVLGOW,G16LTGDHAL,G16LTGRGUN,G16INSDNAV,G16INSRCRA
100030117003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030113002003,68,38.8,1.5,5.2,62.4,41.6,2.1,2.5,68.9,39.1,1.3,1.5,66.8,41.1,68.1,40.7
100030115002016,28.2,18.1,1,2.4,27.7,17.9,0.7,1.3,30.5,16.9,0.8,0.8,29.9,17.5,29.4,17.9
100030115001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030114003021,8.8,4.9,0.2,0.5,8.2,5.5,0.2,0.3,8.8,5.2,0.1,0.2,8.7,5.2,8.5,5.4
100030114003023,10.3,5.8,0.2,0.6,9.6,6.4,0.2,0.3,10.4,6.1,0.1,0.2,10.2,6.2,10.1,6.4
100030116002013,16.1,9.9,0.4,1.5,15.6,10.6,0.6,0.6,17.3,9.5,0.4,0.4,16.7,10.2,16.2,10.9
100030116001018,15.6,9.6,0.4,1.4,15.2,10.3,0.6,0.6,16.9,9.3,0.4,0.4,16.3,9.9,15.8,10.6
100030116001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108002023,30.4,22.6,0.7,1.9,28.5,23.9,0.8,0.7,31.1,22.7,0.6,0.3,30.3,22.6,30.3,22.9
100030114003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030114002013,12.5,9,0.5,0.9,12.7,8.9,0.4,0.3,13.4,8.7,0.3,0.3,13,9.1,13.3,9
100030112022023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030105021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030105025027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108002035,39.6,25.1,1.2,2.8,37.5,27.1,1.5,0.8,40.9,25,1.2,1.2,40.3,26,39.8,26.7
100030104003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030112022020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030112022007,9.7,7.8,0.2,0.6,9.3,7.3,0.3,0.3,10.2,6.9,0.3,0.2,9.8,7.3,10,7.3
100030108002040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030107024001,30.2,14.2,0.9,1.8,30.5,14.2,1,0.5,30.7,14.5,1.2,0.3,31.3,14.5,32,14
100030103002004,1.5,0.7,0,0.1,1.5,0.6,0,0,1.5,0.6,0,0,1.5,0.6,1.5,0.6
100030107022010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030107022038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030101041044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100039901000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148054025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148054021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148082029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148103003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081024,69.8,97,2.7,6.5,75.3,85.2,3,2.4,82.4,82.6,1.2,1.3,90.8,76.3,96.1,70.2
100030166021054,32.8,28.2,0.8,2.2,31.1,28,1,0.9,34.9,25.9,0.5,0.5,35.9,25.6,36.9,24.3
100030168011025,9.3,5.9,0.3,0.6,9.2,5.6,0.3,0.2,10,5.3,0.2,0.2,10.3,5.2,10.5,4.6
100030166021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169042068,3.6,6.6,0.2,0.3,3.7,6.1,0.2,0.2,4.5,5.7,0.1,0.1,5.1,5.2,4.9,5.2
100030166011026,18.1,22,0.3,1.9,16.4,22.5,0.5,0.4,20.2,19.8,0.2,0.3,21.8,19.3,21.7,18.2
100030168011033,4.6,2.9,0.1,0.3,4.6,2.8,0.2,0.1,5,2.6,0.1,0.1,5.2,2.6,5.3,2.3
100030166012008,20.2,37.8,0.8,2.9,21.7,34.7,1.4,0.9,25.8,33,0.5,0.6,29.3,30.8,30,28.7
100030169011060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169012036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042040,14,6.4,0.3,0.7,13.9,6.3,0.3,0.2,14.5,5.8,0.2,0.2,14.5,6.3,14.9,5.5
100030168012016,7.8,23.1,0.4,1.4,9.1,20.4,0.7,0.6,11.3,19.1,0.4,0.4,14.4,16.5,12.2,18.2
100030168011102,8.7,26,0.5,1.6,10.3,23,0.8,0.7,12.8,21.6,0.4,0.4,16.2,18.6,13.7,20.5
100030166022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168041069,1.4,2.6,0.1,0.1,1.5,2.4,0.1,0.1,1.8,2.3,0,0,2.1,2.1,2,2.1
100030166011008,20.1,27.8,0.7,2.1,20.2,26.8,0.9,0.8,24.7,23.9,0.4,0.4,26.5,22.8,27.9,21.1
100030169042021,1,1.9,0,0.1,1.1,1.8,0.1,0,1.3,1.6,0,0,1.5,1.5,1.4,1.5
100030168041012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168042020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166082030,4,4.5,0.1,0.3,3.9,4.4,0.1,0.1,4.5,4.1,0.1,0.1,4.7,4,4.8,3.8
100030166082024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136101010,88.9,89.2,3.3,6.9,90.5,88.2,2,2.6,102.7,78.7,1.3,2,98.4,83.9,98.4,84.9
100030143003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030143003008,0.5,0.4,0,0,0.5,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0.6,0.3
100030147021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030144031016,20.4,9.5,0.7,1.2,19.7,10,0.6,0.5,20.6,9.8,0.6,0.3,21.1,9.7,20.8,9.7
100030136113004,0.4,0.4,0,0,0.4,0.4,0,0,0.5,0.4,0,0,0.5,0.4,0.5,0.3
100030147034004,6,3.3,0.3,0.6,5.9,3.1,0.4,0.3,6.2,3.1,0.3,0.2,6.3,3.3,6.8,2.9
100030137002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030144033014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148031041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030137003005,7.6,5.7,0.3,0.6,7.6,5.1,0.3,0.4,8.1,5,0.3,0.2,8,5,8.7,4.7
100030143001032,46.5,25.1,1.6,4.6,44.8,28.4,1.9,1.4,47.8,27.4,1.1,1.2,49.5,26.8,51.3,25
100030144022040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030144041004,9.1,5.6,0.4,0.8,9,5.5,0.4,0.3,9.4,5.4,0.3,0.3,9.7,5.5,10,5.1
100030145021017,5.5,1.5,0.2,0.3,5.3,1.7,0.2,0.1,5.3,1.6,0.2,0.1,5.4,1.8,5.5,1.6
100030143001024,9.1,4.9,0.3,0.9,8.7,5.5,0.4,0.3,9.3,5.3,0.2,0.2,9.6,5.2,10,4.9
100030147021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030137001018,13.9,8,0.5,0.9,13.6,7.1,0.6,0.4,13.7,7.2,0.5,0.5,14.4,7.1,15,6.6
100030143001006,6,3.9,0.2,0.5,5.9,4,0.3,0.3,6.1,4,0.2,0.2,6.4,3.9,6.5,3.8
100030148031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030142001043,1.9,1.4,0.1,0.2,1.9,1.2,0.1,0.1,2,1.3,0.1,0.1,2.1,1.3,2.1,1.2
100030145021023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030144041041,0.5,0.1,0,0,0.5,0.2,0,0,0.5,0.2,0,0,0.5,0.2,0.5,0.2
100030144041060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148031048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030144032000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030144041053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030145022014,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.3,0.8,0.2
100030124001040,0.9,0.4,0,0.1,1,0.3,0,0,1,0.3,0,0,1,0.3,1,0.3
100030125001007,3.3,1.2,0,0.1,3.3,1,0.1,0.1,3.5,1,0.1,0.1,3.4,1,3.7,0.8
100030127005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030125004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030125004007,29.1,20.1,0.9,2.2,30.4,16.7,1.9,1.1,31.5,17.2,1.4,0.8,32.3,17.2,33.7,16.1
100030125005014,9.8,5.7,0.3,0.6,9.8,4.2,0.7,0.3,10.2,4.5,0.5,0.2,10.2,4.8,11.2,3.9
100030124001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030125001028,12.7,4.8,0.2,0.5,12.8,3.8,0.3,0.3,13.4,3.8,0.2,0.2,13,3.9,14.3,3.1
100030125001023,1.4,0.5,0,0.1,1.4,0.4,0,0,1.5,0.4,0,0,1.4,0.4,1.6,0.3
100030129002016,16.3,9.9,0.5,1,16.6,7.6,0.8,0.6,17.2,7.8,0.6,0.5,17.3,8.1,18.4,7.3
100030125001013,9.9,3.7,0.1,0.4,10,2.9,0.2,0.2,10.4,2.9,0.2,0.2,10.1,3,11.1,2.4
100030120003017,6.9,2.3,0.1,0.3,6.8,1.6,0.2,0.2,6.8,1.9,0.2,0.1,6.6,2.3,7.1,1.7
100030122004021,20.3,14.9,0.5,1.6,21.4,12.2,0.9,0.8,21.4,13.3,0.6,0.6,21.8,13.1,23.4,12
100030127003021,7.5,5.2,0.2,0.5,7.7,4.4,0.2,0.2,8.4,4.2,0.2,0.1,8.2,4.5,8.8,3.6
100030122002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030124001033,6.9,3.1,0.2,0.4,7.1,2.1,0.3,0.2,7.4,2.3,0.2,0.2,7.1,2.5,7.6,2.2
100030122004038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030122003013,1.3,0.9,0,0.1,1.3,0.8,0.1,0.1,1.3,0.8,0,0,1.3,0.8,1.4,0.7
100030125002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030123002004,3.3,1.7,0.1,0.1,3.3,1.4,0.2,0.1,3.4,1.4,0.1,0.1,3.4,1.5,3.7,1.3
100030122002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030123001023,0.3,0.2,0,0,0.3,0.1,0,0,0.3,0.1,0,0,0.3,0.2,0.4,0.1
100030168011023,115.2,73.1,3.1,7.4,113.7,68.9,4,2.7,124.6,65.6,2.4,2.2,128,64,130.5,57.2
100030168011040,23.7,33.8,0.9,2.5,25.3,29.8,0.8,1,29.2,28,0.5,0.7,31.7,26.2,31.2,25.7
100030168011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166013001,341.1,232.1,9,15.9,331.3,211.7,11,6.1,358.2,196.6,10.2,4.5,369.2,201.9,359.8,200.3
100030168041075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168012005,3.4,4.9,0.1,0.4,3.7,4.3,0.1,0.1,4.2,4,0.1,0.1,4.6,3.8,4.5,3.7
100030166042139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169042007,0.2,0.3,0,0,0.2,0.3,0,0,0.2,0.3,0,0,0.2,0.2,0.2,0.2
100030169042016,4,7.3,0.2,0.3,4.1,6.8,0.3,0.2,5,6.3,0.1,0.1,5.7,5.7,5.4,5.8
100030169042018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030169042017,2.9,5.3,0.1,0.2,2.9,4.9,0.2,0.1,3.6,4.5,0.1,0,4.1,4.1,3.9,4.1
100030168041002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030161001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149094007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150002071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030151001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030151001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030151001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030151001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005033,84.4,34.2,1.1,2.8,80.7,24.9,2.4,2.6,85,24,1.7,1.9,83.9,26.2,88.9,23.4
100030154002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030156002021,10.8,0.7,0.2,0.1,10.3,0.6,0.2,0.1,10.1,0.6,0.1,0.1,9.3,1.4,10.2,0.7
100030155022015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030162003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150002068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030161001020,19.4,3.5,0.2,0.5,18.9,2.6,0.3,0.2,18.7,2.8,0.4,0.1,17.6,4.1,19.5,2.3
100030159001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030155022017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030156002003,19.6,1.3,0.4,0.2,18.8,1,0.3,0.1,18.5,1,0.2,0.1,17,2.6,18.5,1.2
100030154001042,36.8,2.4,0.7,0.3,35.1,1.9,0.5,0.2,34.6,1.9,0.4,0.2,31.8,4.8,34.7,2.3
100030154001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030155021005,13,1.8,0.1,0.2,12,1.3,0.2,0.1,11.9,1.4,0.1,0.2,10.9,2.5,12,1.5
100030154002017,67.4,2.3,0.7,0.4,64.2,2,0.2,0.5,62.1,2.5,0.6,0.1,55.3,9.8,61.9,2.7
100030155021022,21.1,3,0.2,0.3,19.4,2.1,0.4,0.2,19.3,2.2,0.2,0.3,17.7,4.1,19.4,2.4
100030155021028,35.5,5,0.3,0.5,32.7,3.5,0.7,0.4,32.5,3.7,0.3,0.5,29.8,6.9,32.6,4
100030156001017,3.5,1.4,0,0.1,3.3,1,0.1,0.1,3.5,1,0.1,0.1,3.4,1.1,3.6,1
100030156002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030159002007,9.1,4.9,0.2,0.5,9.3,3.8,0.4,0.3,9.8,3.6,0.3,0.3,9.2,4.2,10.2,3.5
100030155022003,13,1.8,0.1,0.2,12,1.3,0.2,0.1,11.9,1.4,0.1,0.2,10.9,2.5,12,1.5
100030158022017,26.6,12.8,1,1.3,26.9,10.1,1.4,1,27.4,10.1,1.4,0.7,27.7,11.3,29.3,10.2
100030158022007,14.9,7.2,0.6,0.7,15.1,5.7,0.8,0.6,15.4,5.7,0.8,0.4,15.5,6.3,16.5,5.7
100030161001023,20.9,13.7,0.6,0.4,22,10.4,0.7,0.1,22.7,10.3,0.7,0.1,22.4,10.7,25.5,8.2
100030161001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030161002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163022024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149062032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149061015,2,0.6,0.1,0.1,1.9,0.5,0.1,0.1,1.9,0.5,0.1,0,1.9,0.6,2,0.5
100030163021026,27.2,10.7,0.4,1.1,26.6,9.8,0.5,0.5,26.7,10,0.4,0.3,25.8,10.8,28.3,8.9
100030163021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163022021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149041001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149062019,13.6,2.2,0.3,0.2,12.9,1.7,0.3,0.2,12.6,2,0.3,0.2,12.5,2.6,13,2
100030163023007,12.9,3.8,0.2,0.4,12.7,2.9,0.3,0.1,12.7,3,0.2,0.1,12.2,3.7,13.2,2.7
100030149042029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163022016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163012025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030158021026,3.8,1.8,0.1,0.2,3.8,1.4,0.2,0.1,3.9,1.4,0.2,0.1,4,1.6,4.2,1.5
100030161002021,19.3,11.7,0.4,1.3,19.2,10.9,0.8,0.6,21.2,9.8,0.8,0.4,20.5,11,21.9,10
100030149041028,18.4,9,0.3,0.8,18.5,7.8,0.5,0.3,18.8,7.8,0.4,0.2,18.4,8.4,19.8,7.4
100030149061007,9,2.6,0.2,0.4,8.8,2.2,0.3,0.2,8.8,2.4,0.3,0.1,8.7,2.7,9.3,2.3
100030163051027,15.4,2.2,0.2,0.2,14.6,1.7,0.3,0.2,14.5,1.8,0.2,0.1,13.1,3.4,14.7,1.8
100030159003009,13.1,2.4,0.1,0.4,12.8,1.8,0.2,0.2,12.7,1.9,0.3,0.1,11.9,2.8,13.2,1.6
100030158021019,10,4.8,0.4,0.5,10.2,3.8,0.5,0.4,10.3,3.8,0.5,0.3,10.5,4.3,11.1,3.9
100030149072016,56.1,27.6,1.1,2.3,56.4,23.8,1.5,1,57.1,23.7,1.4,0.6,56.2,25.5,60.3,22.4
100030149092001,435.2,93.5,8.6,10,422.6,77.6,6,9.3,427.9,81.6,4,6,406.7,106.8,433.9,78.3
100030149081000,262.6,38,2.2,4.4,252.4,32.1,2.6,2.6,247.6,30.7,1.5,3.3,238.5,44.2,253.1,29.2
100030149091003,18.5,2.3,0.3,0.3,17.7,1.7,0.3,0.2,17.8,1.8,0.1,0.2,16.7,2.9,17.7,1.9
100030160001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005087,7.7,3.8,0.2,0.4,7.7,2.8,0.4,0.2,8,2.9,0.3,0.1,7.6,3.3,8.5,2.7
100030152005091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163012022,4.9,3,0.2,0.4,5.2,2.8,0.1,0.1,5.4,2.6,0.1,0.1,5.4,2.7,5.7,2.4
100030156001003,0.2,0.1,0,0,0.2,0.1,0,0,0.2,0.1,0,0,0.2,0.1,0.3,0.1
100030156001026,9.4,3.8,0.1,0.3,9,2.8,0.3,0.3,9.4,2.7,0.2,0.2,9.3,2.9,9.9,2.6
100030152005022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001033,33,2.2,0.6,0.3,31.5,1.7,0.5,0.2,31,1.7,0.4,0.2,28.5,4.3,31.1,2
100030156002008,15.2,1,0.3,0.1,14.5,0.8,0.2,0.1,14.3,0.8,0.2,0.1,13.2,2,14.3,0.9
100030156002010,19.6,1.3,0.4,0.2,18.8,1,0.3,0.1,18.5,1,0.2,0.1,17,2.6,18.5,1.2
100030155021001,26,3.7,0.2,0.4,24,2.6,0.5,0.3,23.8,2.8,0.2,0.4,21.9,5.1,23.9,3
100030155021024,61,8.6,0.5,0.9,56.3,6,1.2,0.6,55.9,6.5,0.5,0.8,51.3,11.9,56.1,7
100030156002015,33,2.2,0.6,0.3,31.5,1.7,0.5,0.2,31,1.7,0.4,0.2,28.5,4.3,31.1,2
100030159001005,19.6,10.5,0.4,1.1,19.9,8.1,0.8,0.6,21,7.6,0.5,0.5,19.8,9.1,22,7.5
100030156002022,44.4,3,0.8,0.4,42.4,2.3,0.6,0.3,41.8,2.3,0.5,0.3,38.4,5.8,41.8,2.7
100030159001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030159002006,9.5,5.1,0.2,0.5,9.6,3.9,0.4,0.3,10.1,3.7,0.3,0.3,9.6,4.4,10.6,3.6
100030159002005,14.5,7.8,0.3,0.8,14.7,6,0.6,0.5,15.6,5.7,0.4,0.4,14.7,6.7,16.3,5.6
100030159003002,31.1,16.6,0.7,1.8,31.5,12.9,1.3,1,33.3,12.1,0.9,0.9,31.4,14.4,34.9,11.9
100030159002004,14.9,7.9,0.3,0.9,15.1,6.2,0.6,0.5,15.9,5.8,0.4,0.4,15,6.9,16.7,5.7
100030158022018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030158022011,28.7,13.8,1.1,1.4,29.1,10.9,1.6,1.1,29.6,10.9,1.5,0.8,30,12.2,31.7,11.1
100030155022025,12.6,1.8,0.1,0.2,11.6,1.2,0.2,0.1,11.5,1.3,0.1,0.2,10.6,2.5,11.6,1.4
100030155022006,18.4,2.6,0.2,0.3,17,1.8,0.4,0.2,16.8,1.9,0.2,0.3,15.5,3.6,16.9,2.1
100030159003006,5,0.9,0,0.1,4.9,0.7,0.1,0.1,4.8,0.7,0.1,0,4.5,1,5,0.6
100030149041006,0.3,0.1,0,0,0.3,0.1,0,0,0.3,0.1,0,0,0.3,0.1,0.3,0.1
100030163011014,1.1,0.5,0,0,1.1,0.4,0,0,1.1,0.5,0,0,1.1,0.5,1.2,0.4
100030149032010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149042035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163053048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030152005088,1.2,0.6,0,0.1,1.2,0.4,0.1,0,1.3,0.5,0,0,1.2,0.5,1.4,0.4
100030152005017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149034010,1.4,0.3,0,0,1.3,0.3,0,0,1.3,0.3,0,0,1.3,0.3,1.3,0.3
100030163022018,26.3,10.3,0.7,1.4,25.6,9.3,0.8,0.8,26,9.1,0.9,0.5,24.2,12,26.7,9.6
100030149093007,35.2,14.5,0.7,1.8,34.2,11.5,1.5,1.1,35.3,11.6,1.3,0.6,34.1,13.6,36.8,11.6
100030149034017,43.2,6.9,0.4,1,41.4,6.3,0.6,0.2,41.2,6.5,0.8,0.2,39.5,8.7,41.6,6.2
100030163021042,19.6,7.7,0.3,0.8,19.2,7.1,0.4,0.4,19.3,7.2,0.3,0.2,18.6,7.8,20.4,6.4
100030149072008,28.3,8.3,0.7,1.2,27.6,6.9,0.9,0.8,27.7,7.4,0.8,0.4,27.2,8.6,29,7.1
100030158021018,1.9,0.9,0.1,0.1,1.9,0.7,0.1,0.1,2,0.7,0.1,0.1,2,0.8,2.1,0.7
100030161002005,23.4,14.3,0.5,1.6,23.4,13.2,1,0.7,25.8,12,0.9,0.5,25,13.4,26.6,12.1
100030162002009,13.4,5.6,0.2,0.7,13.5,4.3,0.5,0.3,14.1,4.4,0.2,0.2,13.3,5.2,14.9,3.9
100030135062009,139.6,128.9,2.3,13.5,131.2,139.8,4.1,3.3,151,125.9,3,2.3,147.5,126.4,154.3,122.8
100030135062014,10.4,9.7,0.2,1,9.8,10.5,0.3,0.2,11.3,9.4,0.2,0.2,11,9.5,11.6,9.2
100030119001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030118001008,3.1,2.1,0,0.2,3,2.3,0.1,0,3.4,2,0.1,0,3,2.3,3,2.3
100030135014009,2.1,1.7,0.1,0.2,2,1.9,0.1,0,2.2,1.8,0.1,0,2.1,1.8,2.2,1.7
100030135063011,16.4,16,0.5,1.5,15.5,17.1,0.5,0.3,17.4,15.8,0.4,0.3,17.4,15.6,17.7,15.1
100030135011017,51.6,40.5,1.1,3.4,47.3,45.2,1.4,1.4,50.4,43.1,1.8,1,49.3,44.7,50.6,44.3
100030135031003,14,11,0.3,0.9,12.9,12.3,0.4,0.4,13.7,11.7,0.5,0.3,13.4,12.2,13.8,12
100030135031000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030135031002,24.9,19.5,0.5,1.7,22.8,21.8,0.7,0.7,24.3,20.8,0.8,0.5,23.8,21.6,24.4,21.4
100030135032014,2.1,1.8,0.1,0.1,2.1,1.8,0.1,0,2.2,1.7,0.1,0,2.2,1.7,2.5,1.5
100030118002097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030135032011,58.6,47.3,1.5,5.3,54.7,53.2,1.6,1.3,59.9,49.5,1.4,1.2,58.4,50.9,62.4,48.1
100030135032002,11.8,9.5,0.3,1.1,11,10.7,0.3,0.3,12.1,10,0.3,0.3,11.8,10.2,12.6,9.7
100030135032033,18.7,15.8,0.7,1.1,18.8,15.8,0.6,0.3,19.8,15.5,0.5,0.2,20,15.5,22.2,13.3
100030135033025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030135032038,13.3,11.2,0.5,0.8,13.4,11.2,0.5,0.2,14.1,11,0.3,0.2,14.2,11,15.8,9.5
100030135033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100030135033002,11.3,11.7,0.4,1.2,11.2,12.2,0.4,0.4,12.5,11.3,0.3,0.3,12,11.9,13,10.9
100030135011003,9.5,7.5,0.2,0.6,8.7,8.3,0.3,0.3,9.3,7.9,0.3,0.2,9.1,8.2,9.3,8.2
100030118002019,11.2,10.7,0.1,0.9,10.3,11.7,0.2,0.4,11.8,10.4,0.1,0.4,10.7,11.1,10.2,11.5
100030135033031,5,5.1,0.2,0.5,4.9,5.3,0.2,0.2,5.5,5,0.1,0.1,5.3,5.2,5.7,4.8
100030135033003,4.6,4.7,0.1,0.5,4.5,5,0.2,0.2,5.1,4.6,0.1,0.1,4.9,4.8,5.3,4.4
