GEOID,G18GOVRDUN,G18GOVDBEG,G18GOVLTOI,G18GOVIWAL,G18GOVOWRI,G18HALRYOU,G18HALDGAL,G18HALOWRI
020900010002066,0.3,0.3,0,0,0,0.3,0.3,0
020900002002036,0,0,0,0,0,0,0,0
020900009002014,7.7,9.4,0.4,0.3,0.1,8.1,9.8,0
020900010002031,0,0,0,0,0,0,0,0
020900010002115,1.3,0.5,0,0,0,1.3,0.6,0
020900005001014,4.2,4.3,0.2,0.2,0,4.1,4.6,0.1
020900010002139,0,0,0,0,0,0,0,0
020900002001037,2.9,3.4,0.2,0.2,0,2.7,3.9,0.1
020900010002145,0,0,0,0,0,0,0,0
020900010002147,0,0,0,0,0,0,0,0
020900010002081,0.5,0.2,0,0,0,0.5,0.2,0
020900010002078,1,0.4,0,0,0,1,0.5,0
020900010002068,0,0,0,0,0,0,0,0
020900010002079,0,0,0,0,0,0,0,0
020900010002104,0.3,0.1,0,0,0,0.3,0.1,0
020900019001100,0,0,0,0,0,0,0,0
020900019001046,0,0,0,0,0,0,0,0
020900007001047,41.1,42.9,1.4,1.3,0,44.3,41.7,0.2
020900008003005,8.9,9.6,0.4,0.4,0,9,10.1,0.1
020900008003010,0.8,0.9,0,0,0,0.8,0.9,0
020900008004008,6,6.4,0.3,0.3,0,6,6.7,0.1
020900008004003,54.1,58.1,2.5,2.7,0,54.8,61,0.8
020900010001009,1.5,1.2,0,0.1,0,1.6,1.2,0
020900002002029,4.7,5.2,0.2,0.2,0,4.5,5.7,0
020900003004049,0,0,0,0,0,0,0,0
020900011001207,0,0,0,0,0,0,0,0
020900010001052,0,0,0,0,0,0,0,0
020900019003128,1.5,1.2,0.1,0,0,1.5,1.3,0
020900019003148,10.2,3.3,0.4,0.2,0,10.4,3.7,0
020900005002040,1.8,2.1,0.1,0.1,0,1.7,2.4,0.1
020900019003158,0,0,0,0,0,0,0,0
020900010002050,0,0,0,0,0,0,0,0
020900007003009,14.4,14.9,1.4,0.4,0,14,16.1,0.2
020900013003005,2.2,4,0.1,0.2,0,2.4,4.1,0
020900013003002,7.5,13.7,0.3,0.7,0,8.1,13.8,0
020900012001071,26.7,17.3,1.1,0.8,0.1,27.9,17.6,0.3
020900006002045,0,0,0,0,0,0,0,0
020900006003005,0.6,0.9,0,0,0,0.6,0.9,0
020900006002036,0,0,0,0,0,0,0,0
020900007001009,0.9,0.9,0,0,0,1,0.9,0
020900007002000,0,0,0,0,0,0,0,0
020900019001081,5.7,3.1,0.3,0.1,0,5.8,3.4,0.1
020900012001113,0,0,0,0,0,0,0,0
020900019003170,0.9,0.7,0,0,0,0.9,0.8,0
020900019002023,10.3,6.7,0.4,0.3,0,10.8,6.8,0.1
020900007001002,29.5,30.7,1,1,0,31.8,29.9,0.1
020900016002017,1.8,0.7,0.1,0,0,1.7,0.9,0
020900002001051,39.3,53.3,2.7,2.7,0.8,43.3,55.8,0.1
020900010002163,0,0,0,0,0,0,0,0
020900019003020,62.4,20.2,2.2,1.1,0,63.3,22.4,0
020900019003185,0.9,0.7,0,0,0,0.9,0.8,0
020900012001026,116.7,75.7,4.8,3.5,0.5,122.1,76.8,1.5
020900012001027,8.9,5.8,0.4,0.3,0,9.3,5.9,0.1
020900012001046,0,0,0,0,0,0,0,0
020900012001095,4,1.6,0.2,0.1,0,4,1.9,0
020900014002013,33.5,13.5,1.6,0.8,0.2,33.2,15.8,0.2
020900014002008,82.3,32.5,3.1,2.5,0,81.3,37.6,0.9
020900014005011,9.1,3.6,0.3,0.3,0,9,4.2,0.1
020900019002003,129.8,76.8,4.9,4,1.8,128.9,85.4,0.3
020900019001067,0,0,0,0,0,0,0,0
020900012001064,1.4,0.9,0.1,0,0,1.5,0.9,0
020900011001031,0,0,0,0,0,0,0,0
020900019004230,0,0,0,0,0,0,0,0
020900008003007,4.6,4.9,0.2,0.2,0,4.7,5.2,0.1
020900016004017,5.8,1.7,0.2,0.1,0,5.6,2.1,0.1
020900011001310,0,0,0,0,0,0,0,0
020900012001002,1.4,0.9,0.1,0,0,1.5,0.9,0
020900016004003,4.6,1.3,0.2,0.1,0,4.5,1.7,0.1
020900015004043,0,0,0,0,0,0,0,0
020900015004030,9.6,2.8,0.4,0.1,0,9.3,3.5,0.2
020900016004027,4.9,1.3,0.2,0.1,0.1,4.8,1.6,0
020900016004031,0,0,0,0,0,0,0,0
020900011001322,0,0,0,0,0,0,0,0
020900016004036,12.5,3.3,0.4,0.2,0.1,12.3,4,0.1
020900015003001,13.8,4,0.6,0.2,0,13.4,5,0.2
020900015003030,5.8,1.7,0.2,0.1,0,5.6,2.1,0.1
020900015005032,8.7,2.3,0.3,0.1,0.1,8.6,2.8,0.1
020900005002076,1,1.1,0.1,0,0,1,1.2,0
020900007001024,0,0,0,0,0,0,0,0
020900011001046,7.8,6.1,0.3,0.3,0,8.1,6.4,0.1
020900015005018,3,0.8,0.1,0,0,3,1,0
020900015002009,7.3,1.8,0.2,0.1,0,7.1,2.2,0.1
020900015002016,8.9,2.2,0.2,0.2,0,8.5,2.7,0.1
020900015002017,13.1,3.2,0.3,0.3,0,12.6,3.9,0.1
020900015002013,84.3,20.6,2.2,1.6,0,81.4,25.3,0.9
020900015002004,0,0,0,0,0,0,0,0
020900016001036,0,0,0,0,0,0,0,0
020900015005050,9.4,2.5,0.3,0.1,0.1,9.3,3,0.1
020900015004044,4.2,1.2,0.2,0.1,0,4.1,1.5,0.1
020900015004003,11.5,3.3,0.5,0.2,0,11.2,4.2,0.2
020900015004013,50.7,14.6,2.2,0.7,0,49.2,18.4,0.9
020900015006023,6.1,1.4,0.2,0.1,0.1,6,1.8,0
020900016003070,4.3,1.6,0.2,0.1,0,4,2,0.1
020900011001055,0,0,0,0,0,0,0,0
020900016003042,0,0,0,0,0,0,0,0
020900016003059,0.3,0.1,0,0,0,0.3,0.1,0
020900019004127,14.8,18.2,0.8,0.6,0.1,15.6,18.8,0.1
020900017001011,0,0,0,0,0,0,0,0
020900017001007,38.4,9.3,1,0.2,0.1,37.3,11.2,0.3
020900019003027,0,0,0,0,0,0,0,0
020900010002003,2.6,2.6,0.2,0.1,0,2.7,2.8,0
020900016002028,12.8,4.7,0.6,0.3,0,12.1,6.1,0.3
020900016003029,7.6,2.8,0.4,0.1,0,7.2,3.6,0.2
020900016002042,0,0,0,0,0,0,0,0
020900015001003,0,0,0,0,0,0,0,0
020900019001102,29.8,16.1,1.5,0.8,0,30.4,17.6,0.6
020900015003005,65.7,19,2.8,0.9,0.1,63.7,23.8,1.1
020900016003063,0,0,0,0,0,0,0,0
020900016003043,33.2,12.2,1.7,0.7,0,31.4,15.9,0.8
020900016003037,6.1,2.2,0.3,0.1,0,5.8,2.9,0.1
020900016003006,10.4,3,0.4,0.1,0,10.1,3.8,0.2
020900016003005,5.8,1.7,0.2,0.1,0,5.6,2.1,0.1
020900016003065,9.4,3.5,0.5,0.2,0,8.9,4.5,0.2
020900009002011,22.6,27.6,1.2,0.9,0.2,23.7,28.6,0.1
020900015005029,1.5,0.4,0,0,0,1.5,0.5,0
020900012001025,4.3,2.8,0.2,0.1,0,4.5,2.8,0.1
020900017001257,0,0,0,0,0,0,0,0
020900019005032,0.6,1.6,0.1,0,0,0.7,1.6,0
020900019005010,3.6,8.9,0.3,0.2,0,3.7,9.3,0.1
020900019005058,0.2,0.5,0,0,0,0.2,0.5,0
020900017002075,0,0,0,0,0,0,0,0
020900017002076,0,0,0,0,0,0,0,0
020900017002347,0,0,0,0,0,0,0,0
020900017002029,0,0,0,0,0,0,0,0
020900017001046,0,0,0,0,0,0,0,0
020900017002212,0,0,0,0,0,0,0,0
020900017002193,0,0,0,0,0,0,0,0
020900009001036,0,0,0,0,0,0,0,0
020900009002034,0,0,0,0,0,0,0,0
020900009002025,0,0,0,0,0,0,0,0
020900017002118,0,0,0,0,0,0,0,0
020900019001109,0,0,0,0,0,0,0,0
020900011001236,0,0,0,0,0,0,0,0
020900017001097,0,0,0,0,0,0,0,0
020900017001096,0,0,0,0,0,0,0,0
020900017001281,0,0,0,0,0,0,0,0
020900017001275,0,0,0,0,0,0,0,0
020900018002115,0,0,0,0,0,0,0,0
020900018002070,0,0,0,0,0,0,0,0
020900019004000,0,0,0,0,0,0,0,0
020900019004225,0,0,0,0,0,0,0,0
020900019001165,0,0,0,0,0,0,0,0
020900015005031,29.5,7.8,0.9,0.4,0.3,29,9.5,0.3
020900004003038,1.8,1.4,0.1,0.1,0,1.9,1.5,0
020900005001005,3.7,3.7,0.2,0.1,0,3.6,4,0.1
020900012001003,1.1,0.7,0,0,0,1.1,0.7,0
020900006001021,1.8,1.9,0.1,0.1,0,1.8,2,0
020900004003021,6,4.6,0.2,0.2,0,6.2,4.9,0.1
020900008004013,1.9,2,0.1,0.1,0,1.9,2.1,0
020900008002011,4.1,4.4,0.2,0.2,0,4.1,4.6,0.1
020900007001026,0,0,0,0,0,0,0,0
020900002002031,1.6,1.8,0.1,0.1,0,1.6,2,0
020900006002027,3.9,4,0.2,0.2,0,3.9,4.3,0.1
020900002002001,0.2,0.2,0,0,0,0.2,0.2,0
020900002002002,0,0,0,0,0,0,0,0
020900002001008,3.4,4,0.3,0.2,0,3.2,4.6,0.1
020900002002009,14,16.6,1,1,0.1,13.2,18.8,0.4
020900001002027,3.1,4.2,0.2,0.2,0.1,3.4,4.4,0
020900003002007,0,0,0,0,0,0,0,0
020900003002008,9.3,10.3,0.4,0.3,0,8.9,11.5,0.1
020900003002016,6,6.7,0.3,0.2,0,5.8,7.4,0
020900002001010,0,0,0,0,0,0,0,0
020900002001006,0,0,0,0,0,0,0,0
020900002001019,2.2,2.6,0.2,0.1,0,2,2.9,0.1
020900018002205,0,0,0,0,0,0,0,0
020900018002063,0,0,0,0,0,0,0,0
020900018002166,0,0,0,0,0,0,0,0
020900018002144,0.9,0.2,0,0,0,0.8,0.3,0
020900018002168,0,0,0,0,0,0,0,0
020900018002040,1.6,0.5,0.2,0,0,1.5,0.8,0
020900017001000,0.9,0.2,0,0,0,0.8,0.3,0
020900017002187,5.2,1.2,0.1,0,0,5,1.5,0
020900019002013,90.7,53.7,3.4,2.8,1.3,90,59.7,0.2
020900015002019,13.1,3.2,0.3,0.3,0,12.6,3.9,0.1
020900016001000,6.9,1.7,0.2,0.1,0,6.7,2.1,0.1
020900016001027,9.6,2.3,0.3,0.2,0,9.3,2.9,0.1
020900009001038,0,0,0,0,0,0,0,0
020900018002017,0,0,0,0,0,0,0,0
020900010002041,0,0,0,0,0,0,0,0
020900016002014,6.7,2.5,0.3,0.1,0,6.3,3.2,0.2
020900016002023,4.3,1.6,0.2,0.1,0,4,2,0.1
020900014005050,0,0,0,0,0,0,0,0
020900007003008,0,0,0,0,0,0,0,0
020900019001015,0,0,0,0,0,0,0,0
020900006002058,8.9,9.3,0.3,0.3,0,9.6,9.1,0
020900010002090,0,0,0,0,0,0,0,0
020900009002079,0,0,0,0,0,0,0,0
020900010001044,2.7,2.1,0.1,0.1,0,2.8,2.2,0.1
020900010001018,5.1,4,0.1,0.2,0.1,5.3,4.2,0.1
020900010001038,9.6,7.6,0.3,0.4,0.2,10,8,0.2
020900015005057,0,0,0,0,0,0,0,0
020900015001007,0,0,0,0,0,0,0,0
020900011001059,0,0,0,0,0,0,0,0
020900014005008,0,0,0,0,0,0,0,0
020900019002068,0,0,0,0,0,0,0,0
020900010002048,2.3,1,0.1,0,0,2.3,1.1,0
020900007003014,0,0,0,0,0,0,0,0
020900019004015,0,0,0,0,0,0,0,0
020900017002205,0,0,0,0,0,0,0,0
020900017002208,0,0,0,0,0,0,0,0
020900017002339,0,0,0,0,0,0,0,0
020900017002217,0,0,0,0,0,0,0,0
020900019001086,0.8,0.4,0,0,0,0.8,0.5,0
020900015004022,1.5,0.4,0.1,0,0,1.5,0.6,0
020900017001089,0,0,0,0,0,0,0,0
020900015001022,0.4,0.1,0,0,0,0.4,0.1,0
020900010002059,0,0,0,0,0,0,0,0
020900006002026,3.7,3.7,0.2,0.1,0,3.6,4,0.1
020900014001016,20.8,8.4,1,0.5,0.1,20.7,9.8,0.1
020900014001022,4.5,1.8,0.2,0.1,0,4.5,2.1,0
020900014001036,1.5,0.6,0.1,0,0,1.5,0.7,0
020900016002025,1.8,0.7,0.1,0,0,1.7,0.9,0
020900019004007,0,0,0,0,0,0,0,0
020900002002019,0,0,0,0,0,0,0,0
020900015005008,24.2,6.4,0.8,0.3,0.3,23.8,7.8,0.2
020900009001013,49.1,60.1,2.5,2,0.4,51.7,62.2,0.3
020900018002227,0,0,0,0,0,0,0,0
020900018002240,0,0,0,0,0,0,0,0
020900018002242,0,0,0,0,0,0,0,0
020900018002229,0,0,0,0,0,0,0,0
020900018002050,0,0,0,0,0,0,0,0
020900018002035,0,0,0,0,0,0,0,0
020900013001025,0,0,0,0,0,0,0,0
020900002001030,0,0,0,0,0,0,0,0
020900002001034,5.4,7.3,0.4,0.4,0.1,5.9,7.7,0
020900001002006,6.7,9.1,0.5,0.5,0.1,7.4,9.6,0
020900001002009,0,0,0,0,0,0,0,0
020900005001030,0,0,0,0,0,0,0,0
020900013001062,0,0,0,0,0,0,0,0
020900005002053,4.8,4.1,0.1,0.3,0,5.1,4.1,0
020900005002064,5.5,4.7,0.1,0.3,0,5.8,4.7,0
020900002001040,3.5,4.7,0.2,0.2,0.1,3.8,4.9,0
020900001002028,3.7,5,0.2,0.2,0.1,4,5.2,0
020900001002015,3.1,4.2,0.2,0.2,0.1,3.4,4.4,0
020900003001000,3.2,3.8,0.3,0.2,0,3.5,4.1,0
020900003002000,4,4.4,0.2,0.1,0,3.8,4.9,0
020900003002014,5.2,5.8,0.2,0.2,0,5,6.4,0
020900003002025,2.6,2.9,0.1,0.1,0,2.5,3.2,0
020900003004007,1.6,1.9,0.1,0.1,0,1.7,2,0
020900019001040,0,0,0,0,0,0,0,0
020900019001020,0,0,0,0,0,0,0,0
020900019001002,0,0,0,0,0,0,0,0
020900009001041,5.1,6.3,0.3,0.2,0,5.4,6.5,0
020900010001058,0,0,0,0,0,0,0,0
020900010001050,0,0,0,0,0,0,0,0
020900019003040,0,0,0,0,0,0,0,0
020900016001037,5,1.2,0.1,0.1,0,4.8,1.5,0.1
020900016001017,0,0,0,0,0,0,0,0
020900016002018,0,0,0,0,0,0,0,0
020900016001032,0,0,0,0,0,0,0,0
020900011001353,0,0,0,0,0,0,0,0
020900016002043,0,0,0,0,0,0,0,0
020900019002044,8.8,5.2,0.3,0.3,0.1,8.7,5.8,0
020900015002011,0,0,0,0,0,0,0,0
020900015004012,1.5,0.4,0.1,0,0,1.5,0.6,0
020900016003039,5.2,1.9,0.3,0.1,0,4.9,2.5,0.1
020900016003061,0,0,0,0,0,0,0,0
020900015003017,0,0,0,0,0,0,0,0
020900011001323,0,0,0,0,0,0,0,0
020900014005065,1.7,0.7,0.1,0.1,0,1.7,0.8,0
020900010001056,0,0,0,0,0,0,0,0
020900019004169,0,0,0,0,0,0,0,0
020900017002332,0,0,0,0,0,0,0,0
020900019001119,0,0,0,0,0,0,0,0
020900017002006,0,0,0,0,0,0,0,0
020900018002077,0,0,0,0,0,0,0,0
020900017002308,0,0,0,0,0,0,0,0
020900017002092,0,0,0,0,0,0,0,0
020900017002023,0,0,0,0,0,0,0,0
020900014005086,0,0,0,0,0,0,0,0
020900017002103,0,0,0,0,0,0,0,0
020900017001222,0,0,0,0,0,0,0,0
020900017002044,0,0,0,0,0,0,0,0
020900009002006,21.1,25.8,1.1,0.9,0.2,22.2,26.8,0.1
020900019003108,0,0,0,0,0,0,0,0
020900011001106,0,0,0,0,0,0,0,0
020900015005035,0,0,0,0,0,0,0,0
020900017001002,0,0,0,0,0,0,0,0
020900019003180,0,0,0,0,0,0,0,0
020900019004135,0,0,0,0,0,0,0,0
020900006002049,0.7,1,0,0,0,0.7,1,0
020900010002071,0,0,0,0,0,0,0,0
020900010002074,0,0,0,0,0,0,0,0
020900004004025,0,0,0,0,0,0,0,0
020900001001029,3.4,3.3,0.3,0.2,0,3.3,3.8,0
020900017001032,0,0,0,0,0,0,0,0
020900018002012,9.3,2.9,1,0.3,0,9.1,4.5,0
020900018002211,0,0,0,0,0,0,0,0
020900018002217,0,0,0,0,0,0,0,0
020900019001028,0,0,0,0,0,0,0,0
020900019001011,0,0,0,0,0,0,0,0
020900014005114,0,0,0,0,0,0,0,0
020900016002049,0.6,0.2,0,0,0,0.6,0.3,0
020900011001308,2.3,0.6,0.1,0,0,2.2,0.7,0
020900016004000,13.6,3.6,0.4,0.2,0.2,13.4,4.4,0.1
020900009002009,1.1,1.4,0.1,0,0,1.2,1.4,0
020900019004106,20,49,1.9,1.1,0,20.4,51.7,0.4
020900010002046,0,0,0,0,0,0,0,0
020900003004008,1.9,2.2,0.2,0.1,0,2,2.3,0
020900003004021,12.2,14.5,1,0.9,0.1,13.2,15.3,0
020900009002005,11.1,13.6,0.6,0.5,0.1,11.7,14.1,0.1
020900009002073,0.9,1,0,0,0,0.9,1.1,0
020900009002074,1.7,2.1,0.1,0.1,0,1.8,2.2,0
020900013005010,0,0,0,0,0,0,0,0
020900009001000,0,0,0,0,0,0,0,0
020900009001011,7.9,8.4,0.4,0.4,0,8,8.9,0.1
020900009001016,6.9,8.4,0.3,0.3,0.1,7.2,8.7,0
020900012001021,0,0,0,0,0,0,0,0
020900017001145,0.4,0.1,0,0,0,0.4,0.1,0
020900017001269,0.9,0.2,0,0,0,0.8,0.3,0
020900003003016,4,3.9,0.3,0.2,0,3.9,4.5,0
020900003004046,0.4,0.4,0,0,0,0.4,0.4,0
020900009002069,0,0,0,0,0,0,0,0
020900018002111,0,0,0,0,0,0,0,0
020900018002097,0,0,0,0,0,0,0,0
020900006002040,3.7,3.7,0.2,0.1,0,3.6,4,0.1
020900019002033,5.3,3.5,0.2,0.2,0,5.6,3.5,0.1
020900005002010,18.1,18.4,1.1,0.7,0,17.8,19.9,0.4
020900019004228,0,0,0,0,0,0,0,0
020900010002119,0,0,0,0,0,0,0,0
020900017001258,0,0,0,0,0,0,0,0
020900017001017,0,0,0,0,0,0,0,0
020900007001021,0.9,0.9,0,0,0,1,0.9,0
020900007001033,19.6,20.5,0.7,0.6,0,21.2,19.9,0.1
020900007003010,0,0,0,0,0,0,0,0
020900007002005,6.7,7,0.2,0.2,0,7.2,6.8,0
020900012001111,9.2,6,0.4,0.3,0,9.7,6.1,0.1
020900018002231,0,0,0,0,0,0,0,0
020900018002163,0,0,0,0,0,0,0,0
020900003004038,3.4,4,0.3,0.3,0,3.6,4.2,0
020900003004022,7.1,8.4,0.6,0.5,0.1,7.7,8.9,0
020900003004042,4,4.7,0.3,0.3,0,4.3,5,0
020900003004044,0,0,0,0,0,0,0,0
020900003001016,1.9,2.2,0.2,0.1,0,2,2.3,0
020900001001012,15.7,15.2,1.2,0.7,0.1,15.4,17.5,0.1
020900001001018,0,0,0,0,0,0,0,0
020900001001028,2.2,2.1,0.2,0.1,0,2.1,2.4,0
020900001002036,0,0,0,0,0,0,0,0
020900001001045,1.4,1.3,0.1,0.1,0,1.4,1.5,0
020900010002169,0.6,0.7,0.1,0,0,0.7,0.8,0
020900012003027,2.1,1.7,0.1,0.1,0,2.1,1.9,0
020900012003014,4.5,3.6,0.2,0.1,0,4.5,4,0
020900011001147,0,0,0,0,0,0,0,0
020900019003184,2.7,2.2,0.1,0.1,0,2.7,2.4,0
020900019003115,0,0,0,0,0,0,0,0
020900019003109,0,0,0,0,0,0,0,0
020900011001229,0,0,0,0,0,0,0,0
020900017002049,0,0,0,0,0,0,0,0
020900007003011,0.7,1,0,0,0,0.7,1,0
020900013005021,0.1,0.2,0,0,0,0.1,0.2,0
020900008002018,25.1,36.6,1.4,0.9,0,27,36.5,0.4
020900016003060,0,0,0,0,0,0,0,0
020900019004115,5.4,6.6,0.3,0.2,0,5.7,6.9,0
020900009002045,0,0,0,0,0,0,0,0
020900019003130,0,0,0,0,0,0,0,0
020900019003059,0,0,0,0,0,0,0,0
020900019003159,0,0,0,0,0,0,0,0
020900019004235,1.2,1,0.1,0,0,1.2,1.1,0
020900019004234,0,0,0,0,0,0,0,0
020900015005014,18.1,4.8,0.6,0.2,0.2,17.9,5.8,0.2
020900015001004,0,0,0,0,0,0,0,0
020900015001006,0,0,0,0,0,0,0,0
020900001001031,0,0,0,0,0,0,0,0
020900011001343,0,0,0,0,0,0,0,0
020900017002149,0,0,0,0,0,0,0,0
020900017002302,0,0,0,0,0,0,0,0
020900009002060,0,0,0,0,0,0,0,0
020900017002245,0,0,0,0,0,0,0,0
020900011001243,0,0,0,0,0,0,0,0
020900017001198,0,0,0,0,0,0,0,0
020900001001032,0,0,0,0,0,0,0,0
020900004002002,2.2,2.2,0.2,0.1,0,2.3,2.3,0
020900013001064,0.8,0.8,0.1,0,0,0.8,0.9,0
020900004002022,14,14.3,1.1,0.4,0,14.6,15.2,0.1
020900004001013,0,0,0,0,0,0,0,0
020900004002012,5.1,3.9,0.2,0.2,0,5.2,4.1,0
020900011001142,0,0,0,0,0,0,0,0
020900004002000,3.9,3,0.1,0.2,0,4,3.2,0
020900004001022,1.6,1.2,0.1,0.1,0,1.7,1.3,0
020900011001013,0,0,0,0,0,0,0,0
020900014002021,2.7,1.1,0.1,0.1,0,2.7,1.3,0
020900016003064,48.1,17.8,2.4,0.9,0,45.5,23,1.2
020900019004236,0,0,0,0,0,0,0,0
020900019001078,2.3,1.2,0.1,0.1,0,2.3,1.4,0
020900013004008,3.5,6.4,0.1,0.3,0,3.8,6.5,0
020900013005002,3.5,6.4,0.1,0.3,0,3.8,6.5,0
020900013005004,0,0,0,0,0,0,0,0
020900008002019,0,0,0,0,0,0,0,0
020900016003001,6.2,1.8,0.3,0.1,0,6,2.2,0.1
020900015004032,41.5,12,1.8,0.6,0,40.2,15,0.7
020900016003015,5,1.4,0.2,0.1,0,4.8,1.8,0.1
020900015004072,1.5,0.4,0.1,0,0,1.5,0.6,0
020900015004023,0,0,0,0,0,0,0,0
020900015004039,2.3,0.7,0.1,0,0,2.2,0.8,0
020900016004020,8.5,2.4,0.4,0.1,0,8.2,3.1,0.1
020900015004009,3.1,0.9,0.1,0,0,3,1.1,0.1
020900015004046,0,0,0,0,0,0,0,0
020900015004038,5.4,1.6,0.2,0.1,0,5.2,1.9,0.1
020900006002051,10.5,10.9,0.4,0.3,0,11.3,10.6,0
020900018002057,0,0,0,0,0,0,0,0
020900017002177,0,0,0,0,0,0,0,0
020900017002056,0,0,0,0,0,0,0,0
020900017002232,0,0,0,0,0,0,0,0
020900017002199,0,0,0,0,0,0,0,0
020900017002216,0,0,0,0,0,0,0,0
020900010002155,0,0,0,0,0,0,0,0
020900017002277,0,0,0,0,0,0,0,0
020900017001050,0,0,0,0,0,0,0,0
020900017001137,0,0,0,0,0,0,0,0
020900017002279,0,0,0,0,0,0,0,0
020900017002207,0,0,0,0,0,0,0,0
020900017001134,0,0,0,0,0,0,0,0
020900017002235,0,0,0,0,0,0,0,0
020900009002030,0,0,0,0,0,0,0,0
020900015006058,2.9,0.6,0.1,0,0,2.8,0.9,0
020900015006002,0,0,0,0,0,0,0,0
020900010001023,0,0,0,0,0,0,0,0
020900006003011,1.5,2.3,0.1,0.1,0,1.5,2.4,0
020900012003005,12.2,9.9,0.6,0.4,0,12.3,10.9,0.1
020900001001009,1.5,1.5,0.1,0.1,0,1.5,1.7,0
020900011001018,0,0,0,0,0,0,0,0
020900011001155,0,0,0,0,0,0,0,0
020900010002032,0,0,0,0,0,0,0,0
020900015001017,0,0,0,0,0,0,0,0
020900012002012,9.3,7.5,0.5,0.3,0,9.3,8.2,0.1
020900019002052,0,0,0,0,0,0,0,0
020900014001026,9.3,3.8,0.5,0.2,0,9.3,4.4,0.1
020900014005027,0,0,0,0,0,0,0,0
020900016003021,0,0,0,0,0,0,0,0
020900015005027,1.2,0.3,0,0,0,1.1,0.4,0
020900019004136,0,0,0,0,0,0,0,0
020900017001186,0,0,0,0,0,0,0,0
020900015004008,56.9,16.4,2.4,0.8,0.1,55.1,20.6,1
020900016003017,0,0,0,0,0,0,0,0
020900015004011,9.6,2.8,0.4,0.1,0,9.3,3.5,0.2
020900016004028,0,0,0,0,0,0,0,0
020900016004046,0,0,0,0,0,0,0,0
020900016004016,5.8,1.7,0.2,0.1,0,5.6,2.1,0.1
020900015005023,0.8,0.2,0,0,0,0.7,0.2,0
020900018002187,0,0,0,0,0,0,0,0
020900002001029,0,0,0,0,0,0,0,0
020900004004024,0,0,0,0,0,0,0,0
020900015004073,3,0.8,0.1,0,0,3,1,0
020900019003136,0,0,0,0,0,0,0,0
020900019003137,0,0,0,0,0,0,0,0
020900009002078,0.9,1,0,0,0,0.9,1.1,0
020900019001163,0,0,0,0,0,0,0,0
020900017002305,0,0,0,0,0,0,0,0
020900019004155,0,0,0,0,0,0,0,0
020900019004180,0,0,0,0,0,0,0,0
020900017001075,0,0,0,0,0,0,0,0
020900017001077,0,0,0,0,0,0,0,0
020900011001349,0,0,0,0,0,0,0,0
020900017001140,0,0,0,0,0,0,0,0
020900011001250,0,0,0,0,0,0,0,0
020900011001230,0,0,0,0,0,0,0,0
020900017002139,0,0,0,0,0,0,0,0
020900017001240,0,0,0,0,0,0,0,0
020900017001102,0,0,0,0,0,0,0,0
020900019004187,0,0,0,0,0,0,0,0
020900017002316,0,0,0,0,0,0,0,0
020900011001245,0,0,0,0,0,0,0,0
020900011001354,0,0,0,0,0,0,0,0
020900014005085,0,0,0,0,0,0,0,0
020900017002113,0,0,0,0,0,0,0,0
020900009002051,0,0,0,0,0,0,0,0
020900017002254,0,0,0,0,0,0,0,0
020900017001229,0,0,0,0,0,0,0,0
020900017002096,0,0,0,0,0,0,0,0
020900017002274,0,0,0,0,0,0,0,0
020900017002026,0,0,0,0,0,0,0,0
020900017001042,0,0,0,0,0,0,0,0
020900009001040,0,0,0,0,0,0,0,0
020900009001008,77.4,94.7,4,3.2,0.7,81.4,98.1,0.5
020900018002000,0,0,0,0,0,0,0,0
020900018002006,0,0,0,0,0,0,0,0
020900013001056,0,0,0,0,0,0,0,0
020900005002070,4.3,3.7,0.1,0.2,0,4.6,3.7,0
020900005002072,4.6,3.9,0.1,0.3,0,4.8,3.9,0
020900012001067,0,0,0,0,0,0,0,0
020900011001039,5.5,4.3,0.2,0.2,0,5.7,4.5,0.1
020900011001136,0.4,0.2,0,0,0,0.4,0.3,0
020900004003035,4.4,3.4,0.2,0.2,0,4.5,3.6,0
020900011001294,0,0,0,0,0,0,0,0
020900002002040,0,0,0,0,0,0,0,0
020900008003002,18.4,19.8,0.8,0.9,0,18.6,20.8,0.3
020900008003013,8.4,9,0.4,0.4,0,8.5,9.5,0.1
020900013005013,14.5,23.2,0,1.5,0,11.9,26.8,0
020900007003007,7,7.3,0.7,0.2,0,6.8,7.9,0.1
020900006004011,0,0,0,0,0,0,0,0
020900006004014,7.3,10.8,0.3,0.3,0,7.3,11.4,0.1
020900006004008,21.7,32.3,0.9,0.9,0,21.7,33.8,0.2
020900006003012,1.5,2.3,0.1,0.1,0,1.5,2.4,0
020900008001003,4.3,6.3,0.2,0.2,0,4.6,6.2,0.1
020900007001006,12.5,13,0.4,0.4,0,13.5,12.7,0.1
020900015004060,4.9,1.3,0.2,0.1,0.1,4.8,1.6,0
020900015005030,1.1,0.3,0,0,0,1.1,0.4,0
020900015004058,10.2,2.7,0.3,0.1,0.1,10,3.3,0.1
020900019001073,0,0,0,0,0,0,0,0
020900015005058,0,0,0,0,0,0,0,0
020900015006012,0,0,0,0,0,0,0,0
020900015005080,0,0,0,0,0,0,0,0
020900015006024,5.7,1.3,0.2,0.1,0,5.6,1.7,0
020900017002156,0,0,0,0,0,0,0,0
020900017001020,0,0,0,0,0,0,0,0
020900014005105,0,0,0,0,0,0,0,0
