GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18089002960,18,089,002960,176,271,35,10,158,288,25,0,137,306,23,0,151,306,170,279
18089002970,18,089,002970,251,402,32,28,187,471,44,0,177,495,27,0,187,496,207,467
18089002980,18,089,002980,241,559,42,9,198,586,38,0,193,601,26,0,192,617,207,595
18089002990,18,089,002990,142.9,198.7,19.6,5.2,110.3,214.1,26.8,0,106.5,228.9,14.5,1,113.7,234.4,130.5,217
18089003010,18,089,003010,152,186,25,6,122,209,23,1,115,228,18,0,128,218,134,215
18089003020,18,089,003020,181,331,29,16,144,363,26,0,143,373,16,0,142,373,155,355
18089003040,18,089,003040,120,283,17,9,95,307,22,0,99,311,18,0,106,316,116,304
18089003050,18,089,003050,157,351,21,2,126,366,23,1,118,379,18,0,137,365,130,370
18089003060,18,089,003060,114,297,10,3,84,310,13,0,80,318,7,0,86,318,98,306
18089003070,18,089,003070,111,232,23,6,90,242,25,0,78,258,20,0,88,259,102,238
18089003080,18,089,003080,218.3,466.3,38,15,179.2,498.3,35,1,175.2,519.3,24,0,185.2,522.3,193.2,503.3
18089003090,18,089,003090,113,367,27,5,100,370,27,0,94,384,21,0,94,395,107,384
18089003110,18,089,003110,137,250,28,6,115,264,32,0,112,279,21,0,122,282,126,270
18089003120,18,089,003120,408.1,187.6,27.9,5.9,369.2,221.4,22.8,0,351.5,247.6,12.7,0.8,365,229,370.1,229.8
18089003130,18,089,003130,456.8,155.2,36.6,5.9,429.1,171.1,32.6,0,424.2,185.9,21.8,0,441,170.1,442,180.9
18089003160,18,089,003160,252,261,48,12,213,294,41,1,199,327,27,0,201,335,212,313
18089003170,18,089,003170,407.2,445.7,38,12,391.1,442.9,42,0,350.2,496.7,23.1,0,384.2,470.8,389.3,470.7
18089003180,18,089,003180,301,340,23,15,275,361,25,0,263,380,18,0,276,378,289,353
18089003190,18,089,003190,291,333,29,8,270,363,26,0,266,371,19,1,262,369,274,359
18089003210,18,089,003210,311,257,34,8,280,293,23,0,280,303,15,0,283,302,288,294
18089003220,18,089,003220,216,193,20,6,184,218,19,0,177,236,10,0,186,226,187,228
18089003230,18,089,003230,340,381,59,10,308,399,62,0,289,450,33,0,314,432,306,439
18089003240,18,089,003240,192,179,24,5,163,199,19,0,166,204,10,0,161,214,168,201
18089003250,18,089,003250,280,259,28,14,256,286,22,0,244,304,17,0,260,290,243,306
18089003270,18,089,003270,282,319,30,11,233,360,26,0,232,383,13,0,241,368,251,361
18089003280,18,089,003280,190,211,32,8,163,235,27,0,145,252,20,0,154,254,169,238
18089003310,18,089,003310,357,356,46,15,334,370,42,0,329,392,24,0,335,390,333,394
18089003320,18,089,003320,231.4,265.1,20.2,3.9,186.1,287.3,23.1,0,172.6,309.4,12.5,0,179.3,302.7,189.9,288.2
18089003330,18,089,003330,188,207,16,7,149,240,15,0,145,250,9,0,147,246,158,228
18089003350,18,089,003350,403,338,40,11,359,381,32,0,359,391,19,0,345,391,363,372
18089003360,18,089,003360,240,222,26,6,228,240,20,0,223,256,10,0,218,243,219,259
18089003370,18,089,003370,223,463,19,13,211,456,31,0,201,476,18,0,214,463,207,459
18089003380,18,089,003380,358,418,15,10,337,412,19,0,344,403,16,0,339,405,339,417
18089003400,18,089,003400,284,319,24,9,241,354,25,0,220,389,12,0,255,351,231,368
18089003410,18,089,003410,299,253,31,12,250,306,25,0,229,327,15,0,246,309,246,312
18089003420,18,089,003420,407.6,360.4,46,22.2,311.3,447.9,55.1,0,289.9,491.7,32.7,0,328.2,449.2,309.1,479.5
18089003430,18,089,003430,155,296,26,4,119,341,28,0,113,364,12,0,123,355,130,346
18089003440,18,089,003440,202.2,370.2,32.3,10.2,186.5,391.5,20.3,1.9,174.5,405.3,17.5,0,192,400.7,185.6,407.1
18089003450,18,089,003450,301,294,36,8,231,350,31,1,202,392,18,0,233,360,241,353
18089003470,18,089,003470,230.8,251.2,26.4,7.8,186.1,278.6,28.5,0,163.1,316.2,12.3,0,189.5,297.4,184.3,299.3
18089003480,18,089,003480,241.3,236.6,32,3.8,186.7,279.1,33.9,0,179.1,307.3,12.3,0,200.8,282.8,199.9,288.5
18089003490,18,089,003490,386,353,54,16,324,410,52,0,290,467,34,0,345,435,333,439
18089003500,18,089,003500,128,134,15,11,98,160,18,0,93,173,8,0,96,172,105,164
18089003530,18,089,003530,299,315,25,13,249,359,25,0,242,383,9,0,262,362,254,370
18089003540,18,089,003540,152,124,11,10,127,160,10,0,129,158,10,0,136,155,135,153
18089003570,18,089,003570,229.5,363,46.6,17.9,195.6,403.8,44.7,0,179.8,440.6,25.8,0,195.6,441.6,199.6,430.6
18089003580,18,089,003580,171,139,19,5,128,174,18,0,117,193,12,0,135,178,135,182
18089003590,18,089,003590,167,135,21,4,133,176,13,0,117,198,6,0,130,176,139,171
18089003600,18,089,003600,353,367,35,11,277,440,28,0,281,457,15,0,289,441,288,445
18089003610,18,089,003610,223.3,221,33.3,13,176.8,272.6,30.5,0,170.7,288,19.7,0,182.3,285.9,182.7,283.7
18089003620,18,089,003620,309,401,32,13,257,434,39,0,230,484,17,1,255,464,265,444
18089003630,18,089,003630,215,202,19,5,174,227,25,0,165,248,18,0,179,242,179,237
18089003650,18,089,003650,207,242,29,11,161,276,32,0,157,303,14,0,176,291,171,284
18089003660,18,089,003660,292.9,457.9,32,13,263.9,472.9,39,0,256.9,500.9,19,0,258.9,508.9,258.9,502.9
18089003670,18,089,003670,279,363.9,38.1,11.7,198.9,428.2,36.2,0,179.3,452.8,28.3,0,219.4,432.2,219.2,423.6
18089003690,18,089,003690,63.5,45.1,7.4,0.9,43.2,57,8.3,0,38.6,65.3,4.6,0,41.4,64.4,41.4,66.2
18089003700,18,089,003700,0.7,1.6,0.2,0.2,0.9,1.6,0,0,1.1,1.5,0,0,1.1,1.5,0.8,1.8
18089003710,18,089,003710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18089003720,18,089,003720,162,226,28,5,120,266,28,1,109,291,17,0,133,279,140,268
18089003730,18,089,003730,12,7,0,0,12,4,2,0,7,12,0,0,9,10,12,7
18089003740,18,089,003740,148,144,21,8,121,164,18,0,105,187,11,1,124,176,129,170
18089003770,18,089,003770,87,98,14,1,69,109,19,0,68,116,10,1,73,113,77,113
18089003780,18,089,003780,39.6,62,4.7,1.1,31.8,62,5.7,0,29.4,66.7,4.4,0,31.6,68.7,32.6,66.8
18089003790,18,089,003790,158,160,13,5,131,161,30,0,117,190,12,0,119,195,129,182
18089003800,18,089,003800,136.6,169.6,13.8,5.3,86.8,203.1,30.8,0,84.4,210.5,24.6,0,100.3,209.2,108.5,197.8
18089003810,18,089,003810,62.9,79.4,6.4,1.1,49.6,84.7,9.4,0,41.5,96.1,4.2,0,48.7,91,49.6,89.9
18089003820,18,089,003820,167,228,11,6,129,240,15,0,117,261,11,0,122,263,131,254
18089003830,18,089,003830,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
18089003850,18,089,003850,79,135,14,3,67,140,17,0,65,146,12,0,59,158,72,144
18089003860,18,089,003860,287,259.4,32,14,213,324.4,29,0,198,346.4,25,0,218,346.4,224,329.4
18089003880,18,089,003880,231.9,217.9,28,12,181.9,254.9,31,0,150.9,294.9,21,0,181.9,275.9,188.9,263.9
18089003890,18,089,003890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18089003900,18,089,003900,117,411,13,3,93,421,19,0,83,444,13,0,100,425,100,427
18089003910,18,089,003910,212,174,21,13,183,204,18,0,172,223,15,0,173,223,182,221
18089003920,18,089,003920,241,475,21,6,221,489,19,0,217,493,18,0,233,480,233,481
18089003930,18,089,003930,183,709,21,7,172,716,23,0,153,741,13,0,176,722,175,722
18089003940,18,089,003940,203.5,559.9,28.9,4.9,180,567.7,30.2,0,169.2,594,16.4,0,184.8,585.3,188.6,576.6
18089003960,18,089,003960,190,463,24,8,169,468,35,0,163,498,13,0,177,491,195,469
18089003970,18,089,003970,93,270,11,6,92,272,11,0,86,280,7,0,94,276,94,275
18089003980,18,089,003980,50,558,12,5,44,556,13,0,44,560,12,0,42,567,47,563
18089003990,18,089,003990,45,498,11,5,40,504,8,0,34,511,8,0,43,498,39,494
18089004000,18,089,004000,52,374,6,3,43,367,12,0,41,379,5,0,42,381,48,377
18089004010,18,089,004010,398.1,426.1,26,5,354.1,464.1,31,0,341.1,489.1,17,0,348.1,487.1,347.1,481.1
18089004020,18,089,004020,136.5,709.6,9.1,5.8,117.7,709.5,15.2,0,111.9,717.8,10.6,0,122.6,714.2,122.1,711.6
18089004040,18,089,004040,138,389,23,9,115,401,28,0,113,407,17,0,111,422,130,408
18089004050,18,089,004050,73,412,14,5,74,404,16,2,70,420,8,0,72,425,71,424
18089004070,18,089,004070,95.1,570,23.8,9.9,88.2,584.9,21.9,0,88.1,590.9,16.9,0,89.1,596.8,97,585.9
18089004080,18,089,004080,54,416,7,3,40,413,8,1,39,419,4,1,42,420,45,416
18089004090,18,089,004090,254,588,41,2,231,604,34,0,223,623,19,0,228,622,225,618
18089004100,18,089,004100,119,718,22,4,108,719,25,0,103,732,15,0,113,733,119,722
18089004110,18,089,004110,116,331,13,2,108,326,6,0,98,334,4,1,102,333,105,329
18089004170,18,089,004170,85,369,16,4,75,364,9,1,74,381,4,0,74,371,68,372
18089004180,18,089,004180,100,351,16,9,95,350,17,0,90,365,6,0,92,365,91,360
18089004190,18,089,004190,206,298,21,5,177,312,33,0,178,328,16,0,193,322,187,322
18089004210,18,089,004210,131.5,215.1,10.1,3.1,117,220.3,8.8,0,112.8,232.9,2.6,1,113.2,227.7,120.4,222.4
18089004220,18,089,004220,137,544,15,5,129,531,18,0,114,549,13,0,125,547,124,540
18089004230,18,089,004230,81.5,229.4,10.9,4.2,77.3,223.5,11.8,0,73.1,230.2,8.4,0,87.4,221.8,84.9,224.3
18089004240,18,089,004240,225.8,391.6,32.5,14.2,230.1,381.6,35.4,0,222,407.7,20.4,0,225.2,405.6,236.5,394.3
18089004250,18,089,004250,411,421,35,21,424,425,17,0,400,447,12,0,435,401,411,424
18089004270,18,089,004270,317,323,31,16,314,319,28,1,303,348,17,0,317,326,313,341
18089004280,18,089,004280,234.4,250.6,36.1,9.4,217.2,276.4,26.9,0,207.9,299.6,12.8,0,230.2,282.5,215,298.8
18089004290,18,089,004290,189,254,19,3,162,267,21,0,159,273,17,0,169,269,168,273
18089004310,18,089,004310,279.4,314.1,30.6,8.3,256.7,327.4,28.9,1,241.6,347.4,23.3,0,269.8,323.3,267.8,332.4
18089004320,18,089,004320,202,269,30,7,212,263,17,0,207,277,12,0,221,264,215,271
18089004340,18,089,004340,253,266,21,4,259,259,12,0,242,273,8,0,247,271,237,277
18089004350,18,089,004350,398.8,403.2,27,8,382.9,405.1,28,1,365.8,423.3,20.9,1,398.7,403.2,394.7,404.3
18089004360,18,089,004360,272,301,30,12,289,297,17,0,275,314,9,0,291,287,276,308
18089004370,18,089,004370,244.6,248.9,27.8,9.1,237.9,259.7,19.9,0,220.4,282.6,11.5,1,239.7,268.3,215.1,287.8
18089004380,18,089,004380,179,204,26,7,185,203,15,0,166,230,10,1,187,208,174,224
18089004390,18,089,004390,210,229,18,3,212,228,10,0,188,254,8,0,204,235,196,248
18089004410,18,089,004410,259,273,19,4,263,257,19,0,251,281,9,0,256,270,256,274
18089004420,18,089,004420,386,401,32,15,384,408,29,0,352,452,15,0,381,413,370,433
18089004430,18,089,004430,219,247,19,7,220,249,11,0,208,258,12,0,217,255,211,252
18089004440,18,089,004440,210,218,12,6,198,204,26,0,202,217,11,0,212,202,202,213
18089004450,18,089,004450,339,407,31,3,325,402,16,0,328,403,9,0,333,388,320,407
18089004470,18,089,004470,389,346,34,6,407,331,12,0,405,326,13,0,416,307,407,322
18089004480,18,089,004480,264,267,22,7,263,268,17,0,252,277,14,0,267,257,264,269
18089004490,18,089,004490,81.8,70.8,2.7,2.8,72.5,77.5,3.7,0.1,60.5,91.7,1.5,0,71,81.3,73.4,76.8
18089004510,18,089,004510,335.4,242.4,23.8,7.1,318.9,257.2,19.5,0,309,272.4,15.3,1,332.6,255.3,324.4,266.5
18089004520,18,089,004520,276.1,326.7,26.1,11.1,260.3,335.2,25.9,0,246.4,354,16.7,0,264.1,340.4,267,342.1
18089004540,18,089,004540,289,211,23,9,266,249,10,0,252,262,10,0,259,245,263,248
18089004550,18,089,004550,442,285,36,8,412,313,23,1,396,338,17,1,407,322,402,327
18089004570,18,089,004570,429,345,28,10,396,362,28,0,386,391,16,0,401,357,378,378
18089004580,18,089,004580,351.5,389.1,40.3,11,314.2,426.5,34.2,0,301,449.7,18.1,0,312.3,439.5,324.4,421.4
18089004610,18,089,004610,423.2,364.6,45.9,14.1,400,392.9,33,1,397.9,416.9,20.1,0,409.8,400.9,390.9,429.7
18089004620,18,089,004620,380.6,261.8,29.3,10.2,350,277,24.9,0,332.5,305.6,12,0,355.4,279.7,332.1,311.3
18089004630,18,089,004630,208,229,15.6,7,188.5,229.8,16.4,0,194.7,230.6,8.6,0,193.9,232.1,197.8,231.3
18089004640,18,089,004640,446,430,38,9,409,461,21,0,382,499,12,0,399,460,398,468
18089004650,18,089,004650,353.3,405.1,31,14,321.3,422.1,30,0,318.3,447.1,14,0,319.3,431.1,328.3,421.1
18089004660,18,089,004660,277,241,27,2,251,251,24,0,247,272,17,0,259,257,245,268
18089004670,18,089,004670,219,196,19,1,212,205,9,1,209,212,7,0,208,201,212,198
18089004680,18,089,004680,169.9,285.7,25.5,7.9,167,274.9,19.8,0,154.2,293.8,12.7,0,175.8,285.8,169.1,285.5
18089004700,18,089,004700,425.6,497.3,31.9,8,374.7,509.4,37.9,2,364.8,552.2,16,0,375.8,529.3,370.8,534.2
18089004720,18,089,004720,298.3,272.2,15.9,11,255.6,306.2,13.8,0,250.6,313.1,9.9,0,252.6,308.2,259.5,305.1
18089004730,18,089,004730,217.1,179.2,12.9,5.2,216.2,175.7,9.5,0,202.4,188.7,6.9,0,207.6,174.9,202.4,186.1
18089004740,18,089,004740,396.2,206.4,15.6,4.9,406.6,198.9,11.7,0,412.3,192.1,7.8,0,396.2,204.4,402.9,198.7
18089004750,18,089,004750,315.4,293.5,38.2,7,282.2,326.7,22.1,0,256.1,354.8,16,0,272.2,334.7,273.3,330.6
18089004760,18,089,004760,341.9,319.9,18,1,300.9,328.9,15,0,291.9,339.9,13,0,300.9,327.9,304.9,335.9
18089004770,18,089,004770,243.7,266.2,20.5,2,257.3,260.3,12.7,0,258.4,264,7.8,0,249.4,263.3,268.8,243
18089004780,18,089,004780,399,180,23,4,364,189,28,0,372,200,15,0,369,193,363,202
18089004790,18,089,004790,392,212,22,18,381,218,22,0,372,241,14,0,377,228,377,228
18089004800,18,089,004800,382.6,233.7,16,7,344.6,249.7,13,0,330.6,258.7,11,0,335.6,249.7,331.6,255.7
18089004810,18,089,004810,352,176,20,10,338,191,22,0,348,190,14,0,338,199,341,193
18089004820,18,089,004820,231.2,168.8,27.4,6.1,232.9,169.9,17.4,0,219.8,184.1,17.2,0,238,168.9,243,168.1
18089004830,18,089,004830,438.2,200.6,27,6,425.2,207.6,23,1,427.2,210.6,15,2,434.2,208.6,425.2,213.6
18089004840,18,089,004840,268.4,216.3,19,7,253.4,210.3,18,0,259.4,212.3,7,0,266.4,194.3,262.4,199.3
18089004850,18,089,004850,259.9,124.9,15.1,3,245.7,133,15.1,0,238.7,140.2,13.1,0,254.7,130.1,250.7,136.1
18089004860,18,089,004860,253.2,160.2,18.4,3.2,243,168.5,18.4,1,240.7,175.8,11.3,0,242.1,170.6,251.1,166.6
18089004880,18,089,004880,509.3,264.4,30.6,12.5,488.4,270,23,0,483.5,287.3,11.5,0,493.2,266.2,480.6,288.3
18089004890,18,089,004890,256.2,153.8,22.3,3.3,241.4,163.4,10.1,0,243.5,169.7,6.6,0,242.2,165.8,239.4,167.8
18089004900,18,089,004900,94.1,45.5,4.9,1.7,86,52.6,4.6,0,83.1,58.6,1.1,0,87.1,53,85,51.6
18089004910,18,089,004910,473,210,25,4,469,213,17,0,469,217,16,0,476,202,477,205
18089004920,18,089,004920,469.4,279.4,16.9,7,420.6,299.3,19.9,1,411.7,315.2,8,0,424.6,295.3,430.6,296.3
18089004930,18,089,004930,621,314,30,9,588,338,25,1,584,351,22,0,583,346,591,338
18089004960,18,089,004960,226,140.9,11.1,2.6,199.3,157.8,13,0,182.2,182,8.7,0,199.6,162,196,163.9
18089004970,18,089,004970,555,288.7,48.2,16.5,531.1,311,44.9,1,529,330.6,26.4,0,535.3,323.8,546.8,314.7
18089004980,18,089,004980,129.7,59.1,16.6,1,114.9,76.6,10.8,0,102.3,90.3,4.9,0,118.8,77.6,122.6,73.8
18089004990,18,089,004990,310.9,158.4,16.8,7.8,270.8,184.9,24.1,0,263.4,203.3,10.9,0,265.6,189.2,256.7,202.8
18089005000,18,089,005000,182.6,88.6,12.1,2,157.4,107.7,12.1,0,144.3,124.8,8,0,154.4,107.7,150.4,108.7
18089005020,18,089,005020,323.2,288.2,41.5,2.5,270,327.6,25.5,0,268.2,340,22.7,0,266.4,334.2,280.5,328.8
18089005030,18,089,005030,397.7,295.4,33,11.6,350.7,323.8,32.8,0,333.3,355.6,15.6,0,360.5,339.3,361.1,329.1
18089005040,18,089,005040,295,250,17,5,271,251,24,1,268,266,17,0,272,258,272,263
18089005060,18,089,005060,53,21,8,0,42,33,3,1,45,30,4,0,47,30,49,29
18089005070,18,089,005070,708.4,238.4,36.1,5,646.1,271.3,37.5,0,609.8,322.1,18.2,0,651.3,285.4,613.3,318.2
18089005080,18,089,005080,509.6,214.7,29.9,8.2,449.6,250.4,28.9,0,445,269.1,22.2,0,458.5,249.2,439.2,278.8
18089005090,18,089,005090,387.7,206.4,43.9,6.1,322.9,268.8,30.4,0,302.5,293.6,23.9,0,324.8,268.4,322,277.7
18089005110,18,089,005110,321.9,169.8,31.3,1,288.5,203.9,20.3,0,282.2,214.3,13.1,0,303.5,195.1,295.2,203.3
18089005120,18,089,005120,144.8,382.3,26.5,8.2,115.8,388.3,26.2,2,103,415.5,20.6,1,112.5,422.5,125.7,401
18089005140,18,089,005140,281.9,430.8,38,10,189.9,499.8,38,0,171.9,548.7,26,0,187.9,531.7,195.9,517.8
18089005150,18,089,005150,128.2,328.7,22.5,10.8,89.2,346.7,29.8,1,75,377.5,16.4,0,86.5,365.5,98.3,354
18089005180,18,089,005180,354.4,233.6,16.4,8.3,315.9,252.3,19.3,0,310.7,263.4,9.5,0,315.4,254.7,312.1,258.1
18089005190,18,089,005190,260,173,20,1,220,205,16,0,222,200,8,0,223,194,221,201
18089005220,18,089,005220,428,318,19,10,386,348,20,0,378,365,10,0,387,348,386,351
18089005230,18,089,005230,344.7,223.6,31,6.9,317.8,245.1,26.9,0,311.3,270.7,12.7,0,327.8,253.7,325.3,263.2
18089005240,18,089,005240,396.4,243.4,35.2,10,334,276.6,38.2,0,309.8,318.9,27.1,0,326,296.6,325,301.7
18089005250,18,089,005250,372,177,14,11,349,195,17,0,341,213,8,0,343,205,344,201
18089005260,18,089,005260,406,390,28,10,333,428,36,0,315,457,20,0,335,436,333,437
18089005270,18,089,005270,532.9,388.8,46.6,15.8,468.3,418.6,42.8,0,446,463,23.8,0,476.8,418.6,466.6,445.7
18089033300,18,089,033300,0.3,0.1,0,0,0.3,0.2,0,0,0.3,0.2,0,0,0.3,0.2,0.3,0.2
18091000010,18,091,000010,361.1,151.3,24.4,5.8,307.4,191.3,30.3,0,258.6,243,19.5,0,320.1,181.5,298.6,215.7
18091000020,18,091,000020,474.5,323.6,35,11,419.5,374.6,37,0,389.6,425.5,22,0,465.5,335.6,424.5,383.6
18091000030,18,091,000030,472,335,38,12,449,373,34,0,414,398,25,0,473,347,445,384
18091000040,18,091,000040,410.5,296.2,26.6,11.2,373.6,337.2,28.5,0,353.5,362.4,14.4,0,418.4,306.5,385.9,345.2
18091000050,18,091,000050,397.5,257.8,37.4,13.8,345.4,318.8,32.5,0,337.5,329.6,26.6,0,388.6,274.5,362.1,317.8
18091000060,18,091,000060,440,299,31,12,410,333,36,0,390,367,16,0,457,288,422,327
18091000070,18,091,000070,406,151.8,45.6,5.2,364.7,204.8,27.8,0,333.5,239.1,24.5,1,390,185.6,344.5,238.4
18091000080,18,091,000080,448,354,38,10,381,401,47,0,360,436,26,1,423,376,406,399
18091000090,18,091,000090,421.1,253.4,39.2,6,358.9,315.7,35.2,0,347.8,322.8,21.1,0,395,287.6,378.9,312.8
18091000100,18,091,000100,281,275,46,10,232,325,44,0,225,322,36,0,270,292,256,320
18091000110,18,091,000110,513.6,413,47.1,16,421.5,487,67.1,0,394.5,539,38.1,0,481.7,460.9,473.6,470.9
18091000120,18,091,000120,166.9,261.9,21.1,2,137.7,277.1,23.1,0,118.7,305.1,12.1,0,148.9,270.1,144.9,273.1
18091000130,18,091,000130,142.9,53.4,15.2,0,126.7,67.6,13.3,0,113.3,86.7,7.6,0,137.2,58.1,121,84.8
18091000140,18,091,000140,62,75,2,2,64,77,1,0,66,72,0,0,75,63,75,60
18091000150,18,091,000150,240,214,34,9,207,253,24,0,197,265,16,0,235,218,223,244
18091000160,18,091,000160,327.2,183.5,31.8,11.2,288.7,214.3,43.5,0,265.3,244.2,25.6,0,317.2,212.4,294,241.8
18091000170,18,091,000170,306,142,34,7,271,183,31,0,244,216,19,0,295,162,269,200
18091000180,18,091,000180,506.8,247.5,41.2,10.8,424.3,293.7,81.5,0,405.7,343.8,32.4,0,508.8,245.6,445,318.2
18091000190,18,091,000190,71,31,7,1,64,36,9,0,57,47,4,0,77,28,62,45
18091000200,18,091,000200,580.5,330.9,37.7,7.7,492.4,402.5,41.6,1,447,454.7,26.1,0,558.2,340.6,510.8,399.6
18091000210,18,091,000210,501,227,51,12,431,299,53,1,398,339,35,0,505,251,442,315
18091000220,18,091,000220,66.1,37.3,4.5,0.2,47.1,57.3,3.8,0,42.8,61.6,4.5,0,63.8,41.6,49,55.4
18091000230,18,091,000230,252.5,176.2,20.8,4,217.8,196,31.7,0,194.1,221.8,18.8,0,243.6,185.2,233.7,198
18091000240,18,091,000240,155.1,76.7,15.8,2,128.3,93.4,22.7,0,111.7,115.3,13.4,0,143.8,79.9,133,101.2
18091000250,18,091,000250,478,234,45,9,395,307,61,0,382,348,29,0,452,287,432,311
18091000260,18,091,000260,364.3,357.4,27.8,14.9,398.1,356.4,6,0,380.2,370.3,7,0,425.9,302.8,402.1,326.6
18091000270,18,091,000270,243.5,174.3,60,6,222.5,208.4,48,0,209.4,227.5,25,1,252.5,202.4,233.5,222.4
18091000280,18,091,000280,97,77,19,4,85,81,27,0,69,89,26,0,101,78,86,88
18091000290,18,091,000290,85,92,14,4,75,91,21,0,67,108,10,0,89,92,82,99
18091000300,18,091,000300,75.5,42.1,5.3,1.3,63.6,48.5,9.4,0,51,62.3,4.9,0,66.8,49.4,62.2,52.4
18091000310,18,091,000310,167.6,97.2,23.2,7.1,161.5,116.4,19.2,0,155.4,121.6,12.2,0,179.7,111.4,168.6,115.5
18091000320,18,091,000320,233.8,172.3,33.9,8.2,209.9,203.5,33.9,0.9,196.2,229.2,22,0,242.9,196.2,225.5,212.7
18091000330,18,091,000330,286.9,329.9,51.4,15.9,239.3,353.3,69.2,0.9,233.7,385.1,38.3,0.9,294.4,339.3,279.4,358
18091000340,18,091,000340,283,264,47,11,243,292,57,0,241,313,31,1,288,279,275,287
18091000350,18,091,000350,266,206,25,8,224,241,31,0,219,256,19,0,270,195,241,241
18091000360,18,091,000360,229,243,30,9,221,243,27,0,208,264,18,0,248,223,225,257
18091000370,18,091,000370,24.9,15.3,1,0,23.9,15.3,0,0,24.9,15.3,0,0,25.8,11.5,25.8,13.4
18091000380,18,091,000380,28,21,2,0,34,18,0,0,30,21,1,0,34,15,31,18
18091000390,18,091,000390,231,233,45,7,182,278,44,1,179,287,20,1,244,230,220,263
18091000400,18,091,000400,235,173,39,6,189,206,40,0,178,220,24,0,220,188,198,219
18091000410,18,091,000410,80,83,9,2,74,93,7,0,66,104,4,0,80,90,75,93
18091000420,18,091,000420,251,194,34,10,222,218,39,1,213,237,18,0,264,187,246,213
18091000430,18,091,000430,358.8,275.4,33.7,7.9,329.5,316.2,26.9,0,316.7,327.2,15.9,0,377.2,252.9,339.8,295.5
18091000440,18,091,000440,71,77,12,2,49,92,19,0,49,98,8,1,63,90,57,99
18091000450,18,091,000450,199,180,23,2,179,196,28,0,164,209,19,0,198,180,190,189
18091000460,18,091,000460,254,184,41,11,233,215,33,0,216,230,27,1,256,212,242,229
18091000470,18,091,000470,262.7,410.8,36.5,6.9,251.8,415.8,41.5,1,253.8,408.9,31.6,0,300.2,379.2,289.4,394
18091000480,18,091,000480,84.3,250.2,23.5,9.1,76.2,252.2,33.5,0,75.2,265.2,18.4,0,82.8,261.8,86.7,261
18091000490,18,091,000490,96,369,24,6,83,386,22,0,82,387,17,0,103,384,106,376
18091000500,18,091,000500,35,401,12,5,27,399,14,1,24,406,11,0,38,400,35,400
18091000510,18,091,000510,138.6,274.2,15,13,116.7,297.1,23.9,0,121.6,288.1,15,1,141.6,282.2,131.6,290.1
18091000520,18,091,000520,195,292,35,8,170,307,42,0,150,333,26,0,174,314,179,311
18091000530,18,091,000530,146.4,221.8,14,6,115.3,241.9,24.1,0,114.4,243.8,21,1,137.4,240.8,144.4,229.9
18091000540,18,091,000540,152,193,28,8,132,213,28,0,120,237,15,0,160,207,151,207
18091000550,18,091,000550,63,295,16,5,47,298,18,0,52,296,14,0,65,289,65,286
18091000560,18,091,000560,180,282,32,6,161,304,29,0,154,321,16,0,176,298,175,301
18091000570,18,091,000570,77.8,104.6,10.6,2.7,65.1,115.9,12.5,0,51,130,9.1,0,63.3,118.6,64.4,116.5
18091000580,18,091,000580,238.2,356.4,39.4,14.3,206.9,393.1,38.5,0,180,420,26.9,0,242.7,365.4,217.6,389.5
18091000590,18,091,000590,71.4,355,14.9,1,59.5,354,16.9,0,59.5,358,12.9,0,82.3,342.1,73.4,348.1
18091000600,18,091,000600,77.7,227.9,9.5,4.7,60.6,233.6,15.1,0,60.6,232.7,7.6,0.9,68.2,236.5,65.4,240.2
18091000610,18,091,000610,175.6,318.4,22.6,5.3,161.6,335.8,21.9,0,161.6,327.7,16.4,0.1,184,304,169.8,321.2
18091000620,18,091,000620,184,369,21,6,144,399,24,0,130,392,26,0,171,382,171,383
18091000630,18,091,000630,190,241,20,9,167,271,12,0,162,276,6,0,191,246,176,256
18091000640,18,091,000640,222,340,26,9,175,386,37,0,166,395,24,1,218,350,213,359
18091000650,18,091,000650,181,286,29,5,155,314,30,0,157,321,15,0,185,293,185,297
18091000660,18,091,000660,151,400,29,5,125,412,31,0,123,426,17,0,149,408,157,400
18091000670,18,091,000670,9,103,8,2,6,106,7,0,8,108,2,0,9,107,10,107
18091000680,18,091,000680,292.8,327.7,42.8,7,236,375.5,42.8,0,222.1,386.4,35.9,1,271.9,369.5,269.9,370.5
18091000690,18,091,000690,270.7,397.6,24.2,16.1,262.9,413.6,28,0,250.8,421.7,18,0,292.1,385.2,280.9,397.4
18091000700,18,091,000700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18091000710,18,091,000710,5,57,1,1,5,56,2,0,5,58,1,0,6,57,5,58
18091000720,18,091,000720,47,69,2,0,47,64,8,0,45,70,2,0,51,65,50,64
