GEOID,G18USSDWHI,G18USSRFLA,G18USSOWRI,G18GOVDRAI,G18GOVRFUN,G18GOVITRI,G18GOVIMUN,G18GOVOGIL,G18GOVOARM,G18GOVOWRI,G18LTGDMCK,G18LTGRPEN,G18LTGIRIC,G18LTGIMCC,G18LTGOHEL,G18LTGOWRI,G18ATGDNER,G18ATGOGOR,G18ATGOWRI,G18TREDMAG,G18TRERRIL,G18TREOWRI,G18SOSDGOR,G18SOSRCOR,G18SOSOWRI
440070184004003,4.1,3.7,0,3.6,3.5,0.3,0.1,0.2,0.1,0,4.7,2.6,0.2,0.1,0.2,0,5.3,1.7,0.1,4.5,3,0,4.6,3,0
440070184001007,5.6,5,0,4.9,4.7,0.5,0.2,0.3,0.1,0,6.3,3.5,0.2,0.2,0.3,0,7.1,2.4,0.1,6,4.1,0,6.2,4.1,0
440070184004001,12.6,11.4,0,11,10.6,1.1,0.3,0.7,0.3,0.1,14.3,7.8,0.6,0.4,0.6,0.1,16.1,5.3,0.2,13.7,9.3,0,14,9.3,0
440070130021019,6.1,8.3,0,5,8,0.8,0.3,0.3,0.2,0,6.5,6.1,0.4,0.5,0.4,0,8.8,3.9,0.2,6.8,7.2,0,7.2,6.8,0
440070130021037,18.3,23.3,0.1,13.5,23.3,2,0.7,1.3,0.7,0.1,19,18.1,1.3,1.5,0.9,0,24.6,12.5,0.5,20,20.5,0.1,20.6,19.9,0
440070130022014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070129001003,11.7,14.8,0,8.6,14.8,1.3,0.4,0.8,0.4,0.1,12.1,11.5,0.8,0.9,0.6,0,15.7,8,0.3,12.8,13.1,0.1,13.1,12.7,0
440070138005012,124.2,70.7,0.7,88.1,92.3,5.2,2.4,4.2,1.9,0.5,117.6,52.8,5.6,4.1,6.6,1.2,144.1,31.6,1.9,121.9,66.8,0.8,129.1,61.3,0.7
440070144001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070139001019,16.9,17,0,11.5,20.7,0.7,0.2,0.4,0.2,0,18.5,12.5,1,0.2,0.7,0.1,23.9,6.4,0.5,18.8,14.1,0,18.8,14,0.1
440070139003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070139001016,13.1,13.2,0,8.9,16.1,0.6,0.2,0.3,0.2,0,14.3,9.7,0.8,0.2,0.6,0.1,18.5,4.9,0.4,14.6,11,0,14.6,10.9,0
440070139002014,11,11.1,0,7.5,13.6,0.5,0.2,0.3,0.2,0,12.1,8.2,0.6,0.1,0.5,0.1,15.7,4.2,0.3,12.3,9.3,0,12.3,9.2,0
440070139001003,10.2,10.3,0,7,12.5,0.5,0.1,0.3,0.1,0,11.2,7.6,0.6,0.1,0.5,0,14.4,3.8,0.3,11.4,8.5,0,11.4,8.5,0
440070144002009,3.7,3.7,0,2.3,4.7,0.2,0.1,0.1,0,0,3.9,2.7,0.2,0.1,0.2,0,5.2,1.3,0.1,4.1,3.1,0,4.2,3,0
440070140002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070146002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137021006,17.5,8.9,0,12.7,11.9,0.7,0.6,0.4,0.3,0,16.4,7.3,0.6,0.4,0.8,0.2,19.7,3.8,0.3,17.2,8.3,0.1,18,7.7,0.1
440070137021005,22.3,11.3,0,16.2,15.2,0.9,0.7,0.6,0.4,0,20.8,9.3,0.8,0.6,1.1,0.2,25.1,4.9,0.4,21.9,10.6,0.1,22.9,9.8,0.1
440070114022066,16.2,11.8,0,14.3,10.3,1.1,0.6,0.9,0.3,0.1,17.6,6.9,0.5,0.5,1.8,0.1,21.4,3.8,0.2,17,10.2,0,18.2,8.9,0
440070114033013,7.3,5.3,0,6.5,4.7,0.5,0.3,0.4,0.1,0,8,3.1,0.2,0.2,0.8,0.1,9.7,1.7,0.1,7.7,4.6,0,8.3,4,0
440070114034009,10.4,7.6,0,9.2,6.7,0.7,0.4,0.6,0.2,0.1,11.3,4.4,0.3,0.3,1.2,0.1,13.8,2.5,0.1,10.9,6.6,0,11.7,5.7,0
440070114034016,3.1,2.2,0,2.7,2,0.2,0.1,0.2,0,0,3.4,1.3,0.1,0.1,0.3,0,4.1,0.7,0,3.2,1.9,0,3.5,1.7,0
440070114034022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070114012019,1.3,0.9,0,1.2,0.8,0.1,0,0.1,0,0,1.4,0.5,0.1,0.1,0.1,0,1.6,0.4,0,1.4,0.7,0,1.4,0.7,0
440070114015016,8.1,7.1,0,7.2,6.5,0.7,0.2,0.5,0.1,0.1,9,4.8,0.5,0.3,0.5,0,11.2,2.3,0.1,8.6,6.3,0,9.2,5.7,0
440070114034019,3.5,2.3,0,3,2.1,0.3,0.2,0.2,0.1,0,3.7,1.5,0.2,0.2,0.2,0,4.4,0.9,0.1,3.5,2.2,0,3.8,1.9,0
440070114015030,3.8,2.5,0,3.2,2.3,0.3,0.2,0.2,0.1,0,4,1.6,0.2,0.2,0.2,0,4.7,1,0.1,3.8,2.3,0,4.1,2.1,0
440070101013010,17.4,9.7,0.1,15.7,8.3,1.5,0.4,0.7,0.3,0.1,17.7,6.7,0.6,0.5,0.9,0.1,20.6,4.3,0.3,18.4,8.2,0,19.1,7.5,0
440070102001007,3.3,1.3,0,2.9,1.2,0.2,0.1,0.2,0.1,0,3.1,1,0.1,0.1,0.1,0,3.4,0.7,0,3.2,1.1,0,3.3,1,0
440070101012003,4.2,2.3,0,3.8,2,0.4,0.1,0.2,0.1,0,4.3,1.6,0.1,0.1,0.2,0,4.9,1,0.1,4.4,2,0,4.6,1.8,0
440070101013002,9.4,5.2,0.1,8.5,4.5,0.8,0.2,0.4,0.1,0.1,9.6,3.6,0.3,0.3,0.5,0.1,11.1,2.3,0.2,9.9,4.4,0,10.3,4.1,0
440070101013021,38.9,21.8,0.3,35.1,18.7,3.3,0.9,1.6,0.6,0.3,39.8,15,1.3,1.1,2,0.3,46.1,9.6,0.7,41.1,18.3,0.1,42.8,16.9,0.1
440070101013023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070103001013,8.8,4.4,0,8.3,3.7,0.5,0.2,0.4,0.1,0.1,8.7,2.9,0.3,0.3,0.4,0.1,10.4,1.7,0.1,9.4,3.5,0,9.6,3.2,0
440070101011019,7.4,3.9,0,6.5,3.4,0.6,0.2,0.3,0.1,0,7.8,2.6,0.1,0.1,0.2,0.1,8.6,1.8,0.1,7.9,3.2,0,8.1,2.9,0
440070101012008,7.6,4.3,0.1,6.9,3.7,0.7,0.2,0.3,0.1,0.1,7.8,3,0.2,0.2,0.4,0.1,9.1,1.9,0.1,8.1,3.6,0,8.4,3.3,0
440070101012004,8.7,4.9,0.1,7.8,4.2,0.7,0.2,0.4,0.1,0.1,8.9,3.4,0.3,0.3,0.4,0.1,10.3,2.1,0.2,9.2,4.1,0,9.6,3.8,0
440070105024014,9,4.5,0,7.4,4.1,0.9,0.3,0.6,0.2,0.1,8.7,3.3,0.3,0.3,0.5,0.1,10.4,2,0.2,9.2,4.1,0,9.4,3.8,0
440070105023032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070105013029,26.5,13.6,0.1,23.2,12.9,1.7,1.1,0.8,0.4,0.2,26.4,9,1.1,1.1,1,0.3,30.3,6,0.4,27.3,11.7,0.1,28.8,10.5,0.1
440070107011006,10.7,6.4,0,8.8,6,1.3,0.3,0.5,0.3,0,10.7,4.5,0.4,0.3,0.6,0.2,12.7,2.8,0.1,11.3,5.3,0,11.5,5,0
440070103003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070105012009,16.2,6.8,0.1,13.4,6.8,1.1,0.6,0.7,0.4,0.1,15.3,5.1,0.6,0.5,0.7,0.1,17.1,3.7,0.2,16,6,0.1,16.8,5.6,0.1
440070106004016,6.5,3.6,0,5.6,3.1,0.6,0.1,0.3,0.2,0,6.3,2.6,0.3,0.2,0.4,0.1,7.2,1.9,0.1,6.7,3.1,0,6.9,3,0
440070102006009,17,5.2,0.1,14.9,5.2,1.2,0.2,0.6,0.4,0.1,15.5,4,0.5,0.6,0.7,0.4,17,3.4,0.3,16.2,5.2,0.1,17.3,4.4,0.1
440070106006000,20.5,11.2,0.1,17.7,9.8,2,0.4,1,0.6,0,19.6,8.2,1,0.5,1.2,0.3,22.6,6,0.3,20.9,9.8,0.1,21.6,9.2,0
440070104003073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070105023033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070107024012,12.8,7.6,0,10.5,7.1,1.5,0.4,0.6,0.3,0,12.8,5.4,0.5,0.4,0.7,0.2,15.1,3.4,0.2,13.5,6.3,0,13.8,6,0
440070106001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070106002034,20.6,10.4,0.1,16.9,9.5,2.1,0.6,1.3,0.6,0.1,20,7.6,0.7,0.7,1.2,0.2,23.7,4.6,0.4,21,9.4,0.1,21.6,8.7,0.1
440070107025016,3.8,1.9,0,3.1,1.7,0.4,0.1,0.2,0.1,0,3.7,1.4,0.1,0.1,0.2,0,4.3,0.8,0.1,3.8,1.7,0,4,1.6,0
440070107025017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070107012007,21.8,12.9,0.1,17.9,12.1,2.6,0.7,1.1,0.5,0.1,21.8,9.2,0.9,0.6,1.1,0.3,25.7,5.8,0.3,23,10.8,0,23.4,10.2,0.1
440070107012012,7.3,4.3,0,6,4,0.9,0.2,0.4,0.2,0,7.3,3.1,0.3,0.2,0.4,0.1,8.6,1.9,0.1,7.7,3.6,0,7.8,3.4,0
440070107022018,9,7,0.1,7.7,6,1.1,0.4,0.6,0.2,0.1,9.5,4.9,0.3,0.4,0.7,0,11.6,3.2,0.3,9.8,5.8,0,10.4,5.3,0
440070105011017,12.5,6.7,0.1,10.6,6.9,0.7,0.4,0.4,0.1,0,12.6,4.3,0.4,0.3,0.7,0,14.5,2.8,0.2,13.3,5.4,0,13.8,4.8,0
440070105012019,6.1,2.3,0,5.4,2.2,0.4,0.1,0.2,0.1,0,5.9,1.7,0.1,0.2,0.2,0,6.7,0.9,0,6.1,2,0,6.4,1.8,0
440070107025011,10.3,5,0,8.8,4.5,1.1,0.3,0.4,0.3,0.1,10.2,3.5,0.3,0.2,0.6,0.1,11.6,2.5,0.2,10.6,4.3,0,11,3.9,0
440070106006016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070107024022,3.5,2,0,2.8,1.9,0.4,0.1,0.2,0.1,0,3.5,1.5,0.1,0.1,0.2,0.1,4.1,0.9,0,3.7,1.7,0,3.7,1.6,0
440070107025020,11.6,5.7,0.1,9.9,5,1.2,0.3,0.5,0.3,0.1,11.5,4,0.3,0.3,0.7,0.1,13.1,2.9,0.2,11.9,4.8,0,12.3,4.4,0.1
440070107023011,22.4,17.3,0.2,19.2,14.9,2.6,0.9,1.5,0.4,0.2,23.6,12,0.7,0.9,1.7,0,28.8,8,0.6,24.3,14.5,0,25.8,13.1,0
440070107024014,0.3,0.2,0,0.3,0.2,0,0,0,0,0,0.3,0.1,0,0,0,0,0.4,0.1,0,0.4,0.2,0,0.4,0.2,0
440070107024027,7.9,4.7,0,6.5,4.4,0.9,0.2,0.4,0.2,0,8,3.4,0.3,0.2,0.4,0.1,9.4,2.1,0.1,8.4,3.9,0,8.5,3.7,0
440070107023018,7.9,4.7,0,6.5,4.4,0.9,0.2,0.4,0.2,0,8,3.4,0.3,0.2,0.4,0.1,9.4,2.1,0.1,8.4,3.9,0,8.5,3.7,0
440070106001022,22,10.9,0.2,20.1,9.6,1,0.5,1.1,0.3,0.2,21.2,7.9,0.3,1,1.6,0.2,26,4,0.2,22.5,9.5,0,22.9,8.9,0.1
440070106001006,7,3.5,0.1,6.4,3.1,0.3,0.2,0.3,0.1,0.1,6.8,2.5,0.1,0.3,0.5,0.1,8.3,1.3,0.1,7.2,3,0,7.4,2.8,0
440070107022013,11.7,9.1,0.1,10,7.8,1.4,0.5,0.8,0.2,0.1,12.3,6.3,0.4,0.5,0.9,0,15.1,4.2,0.3,12.7,7.6,0,13.5,6.9,0
440070107022000,5.3,4.1,0.1,4.6,3.5,0.6,0.2,0.4,0.1,0.1,5.6,2.9,0.2,0.2,0.4,0,6.9,1.9,0.2,5.8,3.5,0,6.2,3.1,0
440070107021007,18.4,14.2,0.2,15.7,12.2,2.1,0.7,1.2,0.3,0.2,19.3,9.9,0.6,0.8,1.4,0,23.7,6.6,0.5,19.9,11.9,0,21.2,10.8,0
440070107021016,3.7,2.8,0,3.1,2.4,0.4,0.1,0.2,0.1,0,3.9,2,0.1,0.2,0.3,0,4.7,1.3,0.1,4,2.4,0,4.2,2.2,0
440070107021010,11.7,9.1,0.1,10,7.8,1.4,0.5,0.8,0.2,0.1,12.3,6.3,0.4,0.5,0.9,0,15.1,4.2,0.3,12.7,7.6,0,13.5,6.9,0
440070102006013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070101014009,3.5,1.9,0,3.1,1.7,0.3,0.1,0.1,0.1,0,3.5,1.3,0.1,0.1,0.2,0,4.1,0.9,0.1,3.7,1.6,0,3.8,1.5,0
440070101014010,11.5,6.4,0.1,10.3,5.5,1,0.3,0.5,0.2,0.1,11.7,4.4,0.4,0.3,0.6,0.1,13.6,2.8,0.2,12.1,5.4,0,12.6,5,0
440070101014015,5.2,2.9,0,4.7,2.5,0.4,0.1,0.2,0.1,0,5.3,2,0.2,0.2,0.3,0,6.2,1.3,0.1,5.5,2.5,0,5.7,2.3,0
440070101014017,6.9,3.9,0,6.3,3.3,0.6,0.2,0.3,0.1,0,7.1,2.7,0.2,0.2,0.4,0.1,8.2,1.7,0.1,7.3,3.3,0,7.6,3,0
440070101013019,7.3,4.1,0,6.6,3.5,0.6,0.2,0.3,0.1,0,7.5,2.8,0.2,0.2,0.4,0.1,8.6,1.8,0.1,7.7,3.4,0,8,3.2,0
440070101022024,0.7,0.4,0,0.7,0.3,0.1,0,0,0,0,0.8,0.3,0,0,0,0,0.9,0.2,0,0.8,0.3,0,0.8,0.3,0
440070101013015,7.3,4.1,0,6.6,3.5,0.6,0.2,0.3,0.1,0,7.5,2.8,0.2,0.2,0.4,0.1,8.6,1.8,0.1,7.7,3.4,0,8,3.2,0
440070101021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070105021016,5.8,2.2,0,5.1,2.1,0.4,0.1,0.2,0.1,0,5.6,1.6,0.1,0.2,0.2,0,6.4,0.9,0,5.8,1.9,0,6.1,1.7,0
440070105023016,1.2,0.6,0,1,0.5,0.1,0,0.1,0,0,1.1,0.4,0,0,0.1,0,1.3,0.3,0,1.2,0.5,0,1.2,0.5,0
440070104004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070102005013,7.9,2.4,0,6.9,2.4,0.6,0.1,0.3,0.2,0.1,7.3,1.8,0.3,0.3,0.3,0.2,7.9,1.6,0.2,7.5,2.4,0,8.1,2,0
440070104003033,11.7,4.9,0,9.7,4.9,0.8,0.4,0.5,0.3,0.1,11.1,3.7,0.5,0.3,0.5,0.1,12.4,2.7,0.1,11.6,4.4,0,12.1,4,0
440070104003032,9.7,4.1,0,8,4.1,0.7,0.4,0.4,0.2,0.1,9.2,3.1,0.4,0.3,0.4,0.1,10.3,2.2,0.1,9.6,3.6,0,10.1,3.4,0
440070133001054,1.1,1.1,0,0.8,1.1,0.1,0,0.1,0,0,0.9,0.7,0.1,0.5,0,0,1.4,0.6,0,1.1,1.1,0,1.2,1,0
440070133001055,0.8,0.8,0,0.6,0.8,0.1,0,0.1,0,0,0.7,0.5,0,0.4,0,0,1,0.5,0,0.8,0.8,0,0.9,0.7,0
440070133004038,17.4,22.3,0.1,14.1,21.3,2,0.7,1.3,0.4,0.1,14,14.8,0.8,8.8,0.8,0.1,23.2,11,0.3,19,19.7,0,20.1,18.8,0
440070131013004,11.2,16,0,8.3,15.4,1.1,0.8,1.1,0.5,0,9.1,11.8,0.4,5,0.6,0,14.2,8.9,0.5,11.5,15.5,0,12.6,14.3,0
440070131023044,1.8,1.8,0,1.5,1.8,0.2,0.1,0.1,0,0,1.4,1.2,0.1,0.9,0,0,2.4,0.9,0,1.9,1.6,0,2.1,1.5,0
440070131022046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070131021027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070131011004,10,14.2,0,7.4,13.7,0.9,0.7,0.9,0.4,0,8.1,10.5,0.4,4.4,0.5,0,12.7,7.9,0.4,10.2,13.7,0,11.2,12.7,0
440070131011012,25.2,29.9,0.2,18.7,29.5,3.3,1,1.7,0.9,0.1,19.7,20,0.9,12.8,1.1,0.1,32.8,15.4,0.7,25.6,28.4,0.1,26.8,26.9,0
440070131023024,0.6,0.6,0,0.5,0.6,0.1,0,0,0,0,0.5,0.4,0,0.3,0,0,0.8,0.3,0,0.6,0.5,0,0.7,0.5,0
440070131012023,5.5,6.5,0,4,6.4,0.7,0.2,0.4,0.2,0,4.3,4.3,0.2,2.8,0.2,0,7.1,3.3,0.1,5.5,6.1,0,5.8,5.8,0
440070131012050,1,1.2,0,0.8,1.2,0.1,0,0.1,0,0,0.8,0.8,0,0.5,0,0,1.4,0.6,0,1.1,1.2,0,1.1,1.1,0
440070131021041,2.8,3.8,0,2.2,3.7,0.3,0.2,0.2,0.1,0,2.4,2.5,0.1,1.4,0.1,0,3.9,1.8,0.1,3,3.4,0,3.3,3.1,0
440070125002003,3.3,2.5,0,2.6,2.6,0.3,0.1,0.1,0.1,0,3.3,1.8,0.3,0.1,0.1,0,4.1,1.1,0,3.6,2,0,3.5,2.1,0
440070122003030,19.3,18.1,0,15.1,18.9,2,0.2,0.6,0.4,0.1,21,12,1.7,0.5,0.6,0.1,25.3,7.6,0.5,21.2,14.4,0.1,21.8,14.2,0
440070124022014,6.3,6.4,0,4.9,6.9,0.5,0.2,0.2,0.1,0,6.5,4.7,0.6,0.2,0.4,0,8.6,2.6,0.2,6.8,5.6,0,6.8,5.6,0
440070124022024,15.9,13.9,0,11.3,15.5,1.4,0.6,0.7,0.2,0.2,16.1,10.2,1.3,0.5,1,0.1,20.5,6.4,0.2,17.4,11.6,0,17.3,11.7,0
440070125001015,32.4,24.5,0,25.6,25.4,3,0.9,1.1,0.7,0.1,32.9,17.5,2.8,1.1,1,0.2,40.2,11.2,0.2,35.6,19.8,0,34.7,20.4,0.1
440070122003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070122003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070122004066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070124015009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070122004039,35.8,39.3,0.1,28,40.1,2.9,1.2,2.6,0.7,0,37,28.9,3.5,1.1,2.2,0.4,47.8,18.1,0.5,38.4,34.2,0.1,40.2,32.7,0.1
440070123002032,7.7,8.4,0,6,8.6,0.6,0.3,0.6,0.2,0,7.9,6.2,0.8,0.2,0.5,0.1,10.3,3.9,0.1,8.2,7.3,0,8.6,7,0
440070123002034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070123003029,3.9,3.7,0,3,3.8,0.4,0.2,0.2,0.1,0,4.2,2.6,0.3,0.2,0.2,0,5.2,1.6,0.1,4.2,3.2,0,4.2,3.2,0
440070123002048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070123002043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070122004013,45.6,70.1,0.1,37.6,65.3,6.8,2.1,2.6,0.9,0.1,56.2,46.6,3.6,3,3.4,0.1,78.2,22.9,1.1,57.2,54.8,0.5,57.5,54.9,0.1
440070125002004,4.3,4.1,0,3.4,4.2,0.5,0.1,0.1,0.1,0,4.7,2.7,0.4,0.1,0.1,0,5.7,1.7,0.1,4.7,3.2,0,4.9,3.2,0
440070125003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070124015018,7.7,7.8,0,6,8.4,0.7,0.2,0.2,0.1,0,7.8,5.7,0.8,0.3,0.5,0.1,10.5,3.1,0.2,8.2,6.8,0.1,8.2,6.8,0
440070124022019,5.9,5.9,0,4.6,6.4,0.5,0.2,0.2,0.1,0,6,4.3,0.6,0.2,0.4,0,8,2.4,0.2,6.3,5.2,0,6.3,5.2,0
440070124013009,6.6,5.9,0,5.1,6.3,0.7,0.2,0.3,0.1,0,6.7,4.4,0.6,0.3,0.2,0,8.4,2.7,0.1,6.9,5.3,0,7.1,5,0
440070124012012,6.1,6.3,0,4.5,6.7,0.4,0.1,0.3,0.2,0,6.6,4.4,0.5,0.2,0.2,0,8.5,2.3,0.2,6.9,5.1,0,7,5.1,0
440070124013006,8.6,7.6,0,6.6,8.1,0.9,0.2,0.4,0.1,0,8.7,5.7,0.8,0.4,0.3,0,10.9,3.5,0.2,9,6.8,0,9.2,6.5,0
440070124013004,6.4,5.7,0,4.9,6.1,0.6,0.2,0.3,0.1,0,6.5,4.3,0.6,0.3,0.2,0,8.2,2.6,0.1,6.7,5.1,0,6.9,4.9,0
440070124021012,3.5,3.1,0,2.5,3.5,0.3,0.1,0.2,0.1,0,3.6,2.3,0.3,0.1,0.2,0,4.6,1.4,0,3.9,2.6,0,3.9,2.6,0
440070125001011,2.1,1.6,0,1.6,1.6,0.2,0.1,0.1,0,0,2.1,1.1,0.2,0.1,0.1,0,2.6,0.7,0,2.3,1.3,0,2.2,1.3,0
440070124022009,3.8,3.3,0,2.7,3.7,0.3,0.1,0.2,0.1,0,3.9,2.4,0.3,0.1,0.2,0,4.9,1.5,0,4.1,2.8,0,4.1,2.8,0
440070124022008,3.1,2.7,0,2.2,3,0.3,0.1,0.1,0,0,3.1,2,0.2,0.1,0.2,0,4,1.2,0,3.4,2.3,0,3.3,2.3,0
440070125002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070115003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070115003014,19.7,13.3,0,17.3,12.1,1.4,0.5,0.9,0.2,0,21.5,8.2,0.9,0.5,1.1,0.2,25.1,5,0.2,20.6,11.7,0,21.5,10.6,0
440070115003005,80.8,71,0.3,68.6,66.2,6.9,4.2,4.8,1.5,0,89.5,50.1,3,3.6,3.9,0.6,108.6,30.7,1.2,87.1,62.6,0,92.5,56.7,0
440070116004070,46.6,56.9,0.1,40.8,54,4.1,1.2,2.6,0.6,0.4,51,41.8,3.1,1.7,3.3,0.2,70.7,20.8,2,50.3,51,0.2,52.1,48.9,0.1
440070116004077,5.8,7,0,5,6.7,0.5,0.1,0.3,0.1,0,6.3,5.2,0.4,0.2,0.4,0,8.7,2.6,0.2,6.2,6.3,0,6.4,6,0
440070130022037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070130021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070130012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070130023019,5.7,7.6,0,3.9,7.8,0.7,0.3,0.4,0.2,0.1,5.9,6,0.4,0.3,0.4,0,7.8,4,0.1,6.5,6.5,0,6.7,6.4,0
440070130021106,4.4,5.9,0,3,6.1,0.6,0.2,0.3,0.2,0,4.6,4.7,0.3,0.3,0.3,0,6.1,3.1,0.1,5.1,5.1,0,5.2,5,0
440070130021061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070130024010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070130021067,2,2.7,0,1.6,2.6,0.2,0.1,0.1,0.1,0,2.1,2,0.1,0.1,0.1,0,2.8,1.3,0.1,2.2,2.3,0,2.3,2.2,0
440070129004020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070130022029,13.3,16.9,0,9.8,16.9,1.5,0.5,1,0.5,0.1,13.8,13.1,0.9,1.1,0.7,0,17.8,9.1,0.3,14.5,14.9,0.1,14.9,14.4,0
440070109003002,8.4,2.2,0,7.6,2.1,0.5,0.4,0.3,0.1,0,8.5,1.5,0.1,0,0.4,0,8.5,1.6,0,8.4,2,0,8.9,1.7,0
440070110001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070111001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070111002005,15.6,3.7,0.1,14.2,3.2,0.6,1.1,0.3,0.2,0,15.2,2.5,0.5,0.4,0.5,0,15.7,2.6,0.1,14.5,3.9,0,15.8,3.2,0
440070111002012,13.5,1.9,0,12.6,1.7,0.3,0.7,0.4,0.1,0,13.5,1,0.3,0.1,0.1,0,13.4,1.2,0.1,12.9,1.7,0,13.4,1.5,0
440070110001006,17.5,4.6,0.1,15.8,4.3,1.1,0.8,0.5,0.2,0,17.8,3,0.3,0,0.9,0.1,17.8,3.4,0.1,17.6,4.2,0.1,18.5,3.6,0
440070113022003,10.3,7.3,0.1,8.6,7.1,0.8,0.4,0.7,0.2,0,10.5,4.8,0.6,0.4,1,0.1,12.5,3.3,0.2,10.9,6.5,0,11.2,5.9,0
440070113022041,10.7,7.5,0.1,8.8,7.3,0.8,0.4,0.7,0.2,0,10.8,5,0.6,0.5,1,0.1,12.8,3.4,0.2,11.2,6.7,0,11.5,6.1,0
440070113022011,6.9,4.8,0,5.7,4.7,0.5,0.2,0.5,0.1,0,7,3.2,0.4,0.3,0.6,0,8.3,2.2,0.1,7.2,4.3,0,7.5,3.9,0
440070113022013,3.1,2.2,0,2.6,2.1,0.2,0.1,0.2,0,0,3.2,1.5,0.2,0.1,0.3,0,3.8,1,0.1,3.3,2,0,3.4,1.8,0
440070112001000,19.4,13.6,0.1,16.1,13.3,1.6,0.7,1.3,0.3,0,19.7,9,1.1,0.8,1.8,0.1,23.4,6.2,0.4,20.4,12.2,0,21,11.1,0
440070112001013,23.8,16.7,0.1,19.8,16.3,1.9,0.8,1.6,0.4,0,24.1,11.1,1.3,1,2.2,0.1,28.7,7.6,0.5,25,15,0,25.8,13.6,0.1
440070112005007,6.4,4.2,0,5.4,3.9,0.7,0.3,0.3,0.1,0,7,2.6,0.3,0.2,0.4,0,7.8,1.8,0.1,6.7,3.6,0,7.1,3.2,0
