GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRHAW,G18USSDMCC,G18USSLCAM,G18USSGCRA,G18USSIODE,G18AUDRMCD,G18AUDDGAL,G18AUDLOTO,G18AUDGFIT,G18AUDCLUE
29189SPL017,29,189,SPL017,40.76,360.72,5,2.31,3.46,40.38,358.42,2.69,3.46,1.92
29189SPL018,29,189,SPL018,116.13,572.48,1.27,2.42,8.52,94.6,574.46,5.63,1.86,12.73
29189SPL019,29,189,SPL019,89.81,149.11,2.35,1.21,0.5,61.73,163.82,4.36,0.42,6.28
29189SPL020,29,189,SPL020,56.67,325.01,1.93,0.55,3.04,42.03,329.98,6.35,1.66,3.32
29189SPL021,29,189,SPL021,12.93,128,1.28,0.48,0.32,10.76,126.79,1.12,0.96,1.77
29189SPL022,29,189,SPL022,50.65,501.42,5.03,1.89,1.26,42.15,496.71,4.4,3.77,6.92
29189SPL023,29,189,SPL023,65.57,590.73,7.88,3.69,5.5,64.65,586.72,4.48,5.55,3.27
29189SPL024,29,189,SPL024,150.91,764.81,4.4,5.13,3.66,117.21,786.05,6.59,5.86,6.59
29189SPL025,29,189,SPL025,31.4,444.91,1.33,1.77,2.65,24.77,442.26,4.42,2.65,3.1
29189SPL026,29,189,SPL026,98.78,566.69,3.37,0.96,5.3,73.25,575.36,11.08,2.89,5.78
29189SPL027,29,189,SPL027,159.59,344.57,1.28,1.82,4.88,131.98,365.82,3.18,1.21,6.82
29189SPL028,29,189,SPL028,165,558,3,2,2,133,557,8,6,11
29189SPL201,29,189,SPL201,0.06,0.32,0,0,0,0.04,0.32,0.01,0,0
29189SPL202,29,189,SPL202,0,0,0,0,0,0,0,0,0,0
29189SPL207,29,189,SPL207,0.46,3.44,0.01,0.02,0.02,0.39,3.45,0.04,0.02,0.02
29189SPL208,29,189,SPL208,0.17,0.97,0.01,0,0.01,0.13,0.98,0.02,0,0.01
29189TSF001,29,189,TSF001,92.91,39.17,1.82,0.91,1.82,72.87,58.29,3.64,0,1.82
29189TSF002,29,189,TSF002,340.46,310.85,0,1.64,7.4,283.71,349.5,10.69,3.29,9.05
29189TSF003,29,189,TSF003,770.52,653.33,14.62,6.83,8.97,630.86,752.56,30.36,5.62,16.9
29189TSF004,29,189,TSF004,308.4,285.26,4.53,6.04,7.04,260.11,315.95,17.11,4.53,6.54
29189TSF005,29,189,TSF005,9.09,3.83,0.18,0.09,0.18,7.13,5.71,0.36,0,0.18
29189TSF006,29,189,TSF006,462,364,5,7,7,384,412,15,3,17
29189TSF007,29,189,TSF007,511.3,624.99,14.58,3.5,19.82,427.35,671.04,26.24,6.41,16.32
29189TSF008,29,189,TSF008,375,268,1,6,5,286,332,14,7,6
29189TSF009,29,189,TSF009,294.2,196.46,1.95,1.27,4.1,235.52,240.34,7.08,2.25,5.99
29189TSF010,29,189,TSF010,77.61,95.69,0.02,1,2,62.55,105.73,2.02,1,3.02
29189TSF011,29,189,TSF011,430.56,601.86,10.12,7.79,14.79,358.93,646.24,23.36,10.12,12.46
29189TSF012,29,189,TSF012,103.05,144.05,2.42,1.86,3.54,85.91,154.67,5.59,2.42,2.98
29189TSF013,29,189,TSF013,165.75,150.5,1.75,1.25,3.25,131.25,177.75,3.5,0.75,5
29189TSF014,29,189,TSF014,312.04,193.26,2.92,1.46,3.89,253.62,231.23,10.71,1.46,7.3
29189TSF015,29,189,TSF015,409.28,372.18,5.72,7.13,9.19,319.05,441.5,15.05,5.27,8.6
29189TSF016,29,189,TSF016,693,598,12,11,15,558,698,31,6,21
29189TSF017,29,189,TSF017,452.97,411.3,4.78,3.42,8.88,358.69,485.77,9.57,2.05,13.66
29189TSF018,29,189,TSF018,392,386,7,4,5,306,437,15,7,13
29189TSF019,29,189,TSF019,496,473,2,1,11,395,541,14,4,13
29189TSF020,29,189,TSF020,503.77,323.54,2.55,1.91,6.37,400.6,403.15,10.19,3.18,10.19
29189TSF021,29,189,TSF021,413,415,6,2,8,328,479,12,5,10
29189TSF022,29,189,TSF022,347,343,7,5,13,283,390,12,4,14
29189TSF023,29,189,TSF023,201,192,1,3,7,157,217,5,3,17
29189TSF024,29,189,TSF024,550,560,11,7,17,473,599,21,7,20
29189TSF025,29,189,TSF025,216.71,146.6,2.62,0.58,4.65,169.29,177.73,7.27,2.04,8.44
29189TSF026,29,189,TSF026,528.29,357.4,6.38,1.42,11.35,412.71,433.27,17.73,4.96,20.56
29189TSF027,29,189,TSF027,88,102,1,0,3,76,107,4,2,3
29189TSF201,29,189,TSF201,36.25,47.71,0.94,0.47,1.32,30.26,51.23,1.92,0.67,1.1
29189UNV001,29,189,UNV001,2.64,120.36,0.55,0.69,1.1,3.86,115.85,0.69,1.24,0.55
29189UNV002,29,189,UNV002,4.29,53.29,0.23,0.38,0.46,3.37,53.06,1,0.38,0.61
29189UNV003,29,189,UNV003,33.49,232.57,4.48,0.52,4,32.94,224.12,6.51,3,3.01
29189UNV004,29,189,UNV004,33.67,632.62,7.97,5.32,6.2,38.1,603.38,16.83,13.29,3.54
29189UNV005,29,189,UNV005,0.5,31.59,0.25,0.06,0.13,1.38,29.64,0.25,0.25,0.13
29189UNV006,29,189,UNV006,0.26,16.76,0.12,0.04,0.08,0.72,15.74,0.12,0.13,0.09
29189UNV007,29,189,UNV007,0.43,26.76,0.21,0.05,0.11,1.17,25.1,0.21,0.21,0.11
29189UNV008,29,189,UNV008,1.46,91.69,0.73,0.18,0.37,4.02,86.03,0.73,0.73,0.37
29189UNV009,29,189,UNV009,1.2,74.1,0.5,0.15,0.33,2.77,70.53,0.41,0.62,0.29
29189UNV010,29,189,UNV010,6.73,311.04,1.42,1.77,2.83,9.92,299.35,1.77,3.19,1.42
29189UNV011,29,189,UNV011,2.05,128.35,1.02,0.26,0.51,5.63,120.43,1.02,1.02,0.51
29189UNV012,29,189,UNV012,1.86,116.45,0.93,0.23,0.46,5.1,109.26,0.93,0.93,0.46
29189UNV013,29,189,UNV013,1.05,57.26,0.37,0.21,0.35,2.22,54.32,0.4,0.51,0.24
29189UNV014,29,189,UNV014,41,747,8,3,6,44,722,18,8,2
29189UNV015,29,189,UNV015,12.73,515.73,3.8,3.81,0.73,16.59,502.19,5.06,5.11,1.92
29189UNV016,29,189,UNV016,7.53,304.1,2.26,2.26,0.38,9.79,296.2,3.01,3.01,1.13
29189UNV017,29,189,UNV017,10.48,416.86,2.09,2.37,3.4,14.16,401.56,3.01,4.25,2.09
29189UNV018,29,189,UNV018,4.78,95.8,0.8,0.53,0.13,4.65,92.87,1.73,0.93,0.8
29189UNV019,29,189,UNV019,28.63,573.48,4.77,3.18,0.8,27.84,555.98,10.34,5.57,4.77
29189UNV020,29,189,UNV020,14.17,135.15,1.01,0.01,2.01,11.15,135.15,2.02,1.01,1
29189UNV021,29,189,UNV021,3.57,323.85,1.54,3.58,3.01,2.73,311.28,4.87,5.62,1.02
29189UNV022,29,189,UNV022,1,18,0,0,0,1,16,1,1,0
29189UNV023,29,189,UNV023,176,852,7,3,6,157,829,19,6,8
29189UNV024,29,189,UNV024,61,513,2,1,4,54,498,8,8,6
29189UNV025,29,189,UNV025,30.78,550.54,2.14,2.76,2.81,29.39,545.59,5.6,2.8,4.17
29189UNV026,29,189,UNV026,14.75,262.51,1.08,1.31,1.42,14.19,259.82,2.71,1.4,1.99
29189UNV027,29,189,UNV027,32.74,759.33,4.55,2.73,5.46,25.46,745.69,4.55,7.27,5.46
29189UNV028,29,189,UNV028,56.8,429.57,2.66,3.55,2.66,48.81,420.7,11.54,7.1,3.55
29189UNV029,29,189,UNV029,185,560,4,2,1,159,558,8,4,12
29189UNV030,29,189,UNV030,3.51,283.41,1.38,1.39,0.7,8.33,270.95,0.01,1.4,1.4
29189UNV031,29,189,UNV031,182.59,484.37,2.06,1.06,2.17,157.31,490.65,8.14,5.22,6.17
29189UNV032,29,189,UNV032,43,75,1,0,2,39,76,4,0,0
29189UNV033,29,189,UNV033,145.72,506.21,1.27,0.63,3.8,125.44,507.48,6.34,1.9,5.07
29189UNV034,29,189,UNV034,7.2,54.43,0.34,0.45,0.34,6.19,53.3,1.46,0.9,0.45
29189UNV035,29,189,UNV035,33.75,813.45,5.06,1.69,4.22,41.35,776.32,8.44,9.28,3.38
29189UNV036,29,189,UNV036,52.09,673.86,2.92,4.79,5.84,41.5,669.69,12.12,4.96,7.49
29189UNV037,29,189,UNV037,3.46,365.58,1.19,2.49,4.32,10.99,347.24,1.74,2.82,4.95
29189UNV038,29,189,UNV038,3.06,73.85,0.46,0.15,0.38,3.75,70.48,0.77,0.84,0.31
29189UNV039,29,189,UNV039,16.68,57.09,0.14,0.07,0.41,14.51,57.22,0.68,0.2,0.54
29189UNV040,29,189,UNV040,68.68,238.59,0.6,0.3,1.79,59.12,239.18,2.99,0.9,2.39
29189UNV041,29,189,UNV041,62.32,427.46,5.27,1.18,4.4,44.67,432.73,11.05,3.44,3.71
29189UNV042,29,189,UNV042,2.56,61.67,0.38,0.13,0.32,3.13,58.86,0.64,0.7,0.26
29189UNV043,29,189,UNV043,26,230,3,1,0,26,221,3,3,0
29189UNV045,29,189,UNV045,1.8,163.75,0.8,1.04,0.76,3.78,157.09,0.63,1.27,0.81
29189UNV201,29,189,UNV201,0,0,0,0,0,0,0,0,0,0
29189UNV202,29,189,UNV202,0,0,0,0,0,0,0,0,0,0
29189UNV205,29,189,UNV205,0,0,0,0,0,0,0,0,0,0
29189UNV206,29,189,UNV206,0,0,0,0,0,0,0,0,0,0
29189UNV208,29,189,UNV208,0,0,0,0,0,0,0,0,0,0
29195000003,29,195,000003,160.74,71.89,6.99,2,2,123.8,95.85,6.99,2,9.98
29195000004,29,195,000004,204,79,4,2,10,158,113,5,0,17
29195000005,29,195,000005,133,42,4,1,5,106,60,6,0,9
29195000006,29,195,000006,501.95,341.57,11.95,2.99,22.9,368.49,445.16,16.92,2.99,28.88
29195000007,29,195,000007,233.67,104.24,0.17,2.04,12.15,180.8,146.56,2.44,1.07,16.4
29195000008,29,195,000008,209.33,86.76,4.83,1.96,7.85,169.2,112.44,12.56,1.93,13.6
29195000010,29,195,000010,525,221,15,3,17,456,274,15,4,24
29195000011,29,195,000011,143.45,53.63,0.96,3.79,6.66,98.25,88.15,3.86,2.9,6.7
29195000012,29,195,000012,176,66,0,2,7,146,90,3,1,6
2919516-013,29,195,16-013,731,599,24,13,33,600,693,28,13,31
2919516-014,29,195,16-014,445,395,18,9,26,390,443,19,10,21
2919516-015,29,195,16-015,640.13,430.74,24.09,5.06,20.14,519.57,508.05,16.19,8.07,44.13
2919516-016,29,195,16-016,459.87,402.26,13.91,8.94,19.86,377.43,447.95,27.81,9.93,18.87
29197000002,29,197,000002,44.4,15.35,0.58,0.49,0.78,40.71,17.3,0.78,0.58,0.49
29197000003,29,197,000003,76.61,29.49,1.7,0.68,1.7,69.16,34.92,2.37,0.34,1.36
29197000004,29,197,000004,150.49,57.82,3.31,1.32,3.33,135.8,68.43,4.66,0.67,2.68
29197000005,29,197,000005,166.66,49.61,5.02,1.67,7.25,153.84,54.62,5.57,2.79,6.13
29197000006,29,197,000006,148.44,51.32,1.95,1.62,2.6,136.1,57.82,2.6,1.95,1.62
29197000007,29,197,000007,167,64,6,2,4,152,72,8,2,3
29197000008,29,197,000008,185.39,64.1,2.43,2.03,3.25,169.98,72.21,3.25,2.43,2.03
29197000009,29,197,000009,78.76,27.23,1.03,0.86,1.38,72.21,30.68,1.38,1.03,0.86
29197000010,29,197,000010,132.34,39.39,3.98,1.33,5.75,122.16,43.38,4.43,2.21,4.87
29199000002,29,199,000002,342.72,137.09,6.95,3.97,10.93,327.82,134.11,12.91,4.97,9.93
29199000003,29,199,000003,63,20,5,1,4,60,23,3,0,3
29199000004,29,199,000004,34,9,1,0,0,34,10,0,0,0
29199000005,29,199,000005,73,56,1,1,2,65,61,1,2,3
29199000006,29,199,000006,119.28,27.91,0.05,0.03,1.07,100.18,32.89,2.09,2.03,6.07
29199000007,29,199,000007,23,4,0,0,1,22,3,0,0,1
29199000008,29,199,000008,506.9,144.69,3.99,1,9.98,439.05,161.65,14.97,4.99,17.96
29201000003,29,201,000003,894.73,221.15,5.02,7.99,11.01,795.75,296.12,8.02,4,5
29201000004,29,201,000004,738.93,124.7,5.92,1.97,4.28,693.86,138.68,10.03,1.97,3.29
29201000006,29,201,000006,1061.5,311.97,17.93,6.97,17.94,1015.59,345.88,23.91,11.96,6.97
29201000007,29,201,000007,215.61,89.15,1.01,0,0.01,197.55,89.19,5.01,0,1
29201000009,29,201,000009,128.59,27.42,1.95,0,0.98,124.62,29.39,1.96,0,0.01
29201000010,29,201,000010,22.6,55.72,0.27,1.01,0.21,22.68,55.22,1.25,0.06,0.11
29201000011,29,201,000011,577.23,145.49,5.63,0.94,10.32,520.92,180.21,8.45,1.88,1.88
29201000012,29,201,000012,764.18,378.79,3.8,3.35,3.99,710.86,392.76,10.64,5.3,2.97
29201000013,29,201,000013,55.41,13.9,0.06,0.02,1.6,51.41,15.08,0.92,0.05,1.63
29201000014,29,201,000014,283.91,65.74,1.21,0.41,0.42,275.79,60.66,2.44,2.4,2.01
29201000015,29,201,000015,251.85,61.37,4.78,0.01,3.83,238.38,69.99,3.84,0.96,1.92
29201000016,29,201,000016,329.04,96.64,0.38,0.08,6.6,288.98,116.6,3.53,2.14,1.13
29201000017,29,201,000017,726.38,92.26,5.99,4,1.02,670.3,126.3,8,2.01,6
29201000019,29,201,000019,61.98,25.54,0.98,0,0,62.94,25.54,0.01,0,0
29201000021,29,201,000021,1334.09,453.65,25.98,5.03,19.12,1230.14,515.37,28.07,6.06,9.02
29201000022,29,201,000022,178.33,45.67,3.39,1.1,1.2,167.94,60.11,2.88,0.32,0.34
29201000023,29,201,000023,111.18,471.14,5.64,3.22,7.25,106.35,472.75,4.83,1.61,3.22
2920112-001,29,201,12-001,1650.78,480.37,10.38,2.86,4.68,1512.34,540.88,21.68,8.99,8.86
2920112-002,29,201,12-002,1208.95,406.38,6.54,3.04,6.57,1157.45,423.66,16.55,5.33,6.69
29203000002,29,203,000002,166.85,47.56,1.23,1.47,2.69,135.42,71.51,5.45,0.5,1.98
29203000003,29,203,000003,297.24,97.06,2.6,3.47,1.73,240.91,139.52,7.8,2.6,2.6
29203000004,29,203,000004,645.32,257.66,7.02,4.03,17.05,502.97,353.97,23.05,14.01,8.02
29203000005,29,203,000005,103.54,29.65,0.72,1.2,2.39,88.23,43.28,2.39,0.24,0.96
29203000006,29,203,000006,234.39,71.86,1.77,2.62,5.35,198.94,102.92,5.41,0.69,2.42
29203000007,29,203,000007,32.2,21.18,0.58,0.15,0.58,25.41,25.92,0.73,0.44,0.95
29203000008,29,203,000008,437.88,274.09,7.55,2.28,7.43,346.44,338.45,10.08,5.75,12.04
29203000009,29,203,000009,182.67,51.66,1.5,0.75,0.75,135.5,81.6,8.98,0.75,2.99
29203000010,29,203,000010,48,17,1,0,1,44,15,2,1,0
29203000011,29,203,000011,105.9,28.27,2.03,0.05,2.02,88.16,46.83,0.1,1.03,0.03
29205000002,29,205,000002,302,73,6,2,5,289,77,1,0,12
29205000003,29,205,000003,257.09,108.48,1.71,0.85,3.42,227.2,110.18,2.56,0.85,16.23
29205000004,29,205,000004,383,126,12,2,8,331,126,16,5,34
29205000005,29,205,000005,122.88,41.48,0.04,2.02,2.08,117.2,38.52,2.06,0.02,6.37
29205000006,29,205,000006,38.02,16.04,0.25,0.13,0.51,33.6,16.29,0.38,0.13,2.4
29205000007,29,205,000007,342.68,142.31,7.14,2.38,11.9,306.98,152.3,10.47,4.28,21.89
29205000008,29,205,000008,377.32,156.69,7.86,2.62,13.1,338.02,167.7,11.53,4.72,24.11
29205000009,29,205,000009,112,45,0,0,1,98,50,1,0,6
29207000002,29,207,000002,247.01,65.8,5.22,0,3.13,235,74.16,5.22,0.52,1.04
29207000003,29,207,000003,1754.98,394.14,18.39,9.89,21.48,1707.56,428.1,19.08,9.17,10.97
29207000004,29,207,000004,387.15,114.14,6.48,4.54,4.54,375.48,119.32,4.54,3.89,3.24
29207000005,29,207,000005,822.65,215.78,7.77,2.92,5.9,799.37,230.37,4.92,3.86,4.86
29207000006,29,207,000006,430.83,106.84,5.4,6.69,11.16,417.99,120.1,8.66,9.07,1.97
29207000007,29,207,000007,131.75,25.51,0.01,1.75,4.37,124.71,28.16,0.88,1.75,0.88
29207000008,29,207,000008,241,84,3,1,4,218,101,2,3,1
29207000009,29,207,000009,106.81,20.94,3.11,0.02,0.1,95.55,28.96,1.11,2.06,0.09
29207000010,29,207,000010,299.31,61.92,1.04,0.13,2.16,283.68,60.26,1.21,1.21,5.01
29207000011,29,207,000011,165.74,52.63,3.14,1.57,1.57,164.17,51.06,1.57,2.36,1.57
29207000012,29,207,000012,664.76,108.36,2,0.52,3.55,614.66,129.07,8.66,1.73,3.55
29207000013,29,207,000013,132.86,21.7,0.98,0.89,1.88,127.56,22.03,4.5,0.05,1.07
29207000014,29,207,000014,77,23,1,0,0,73,25,1,0,0
29207000015,29,207,000015,397.57,75.43,4.4,1.07,2.01,375.62,77.71,15.06,2.08,4.4
29207000016,29,207,000016,351.53,79.33,1.56,2.8,3.82,333.19,86.71,6.73,4.71,1.56
29207000017,29,207,000017,422.29,97.79,2.44,0.08,3.35,385.4,110.5,10.17,2.18,3.27
29207000018,29,207,000018,352.15,81.7,3.6,0.71,0.76,337.05,83.25,5.74,1.43,1.42
29207000019,29,207,000019,499.3,89.74,5.55,0.41,5.52,476.49,104.29,7.89,1.58,0.77
29207000020,29,207,000020,1045.97,211.03,12.73,1.89,11.28,1016.53,216.27,12.9,5.85,8.87
29207000021,29,207,000021,167.36,44.26,3.49,0.01,2.11,159.33,49.78,3.49,0.37,0.73
29209003698,29,209,003698,235,68,3,0,2,178,115,3,1,3
29209003699,29,209,003699,218.94,48.79,5.06,1.01,0.04,170.1,87.37,1.14,2.02,3.06
29209003701,29,209,003701,512.29,179.27,9.96,1.99,4.98,435.49,229.15,20.93,1,3.99
29209003723,29,209,003723,365.25,72.86,5.75,0.96,3.83,287.6,127.5,13.42,1.92,5.75
29209003730,29,209,003730,194.27,70.02,4.06,1.02,4.04,159.69,97.42,9.12,1.01,1.04
29209003751,29,209,003751,506,161,8,4,18,431,220,22,6,6
29209003782,29,209,003782,270.05,46.29,2.19,3.02,4.12,193.74,104.92,6.42,1.07,9.17
29209003794,29,209,003794,175,32,2,0,3,145,63,2,0,1
29209003800,29,209,003800,529.2,148.77,11.98,2,11.98,408.38,242.63,21.97,8.99,10.98
29209003814,29,209,003814,1260.19,390.1,19.26,9.1,17.24,1053.65,558.83,38.97,16.36,11.95
29209003842,29,209,003842,555.49,177.09,10.5,1.97,6.68,433.52,270.87,22.61,2.05,6.68
29209003877,29,209,003877,251.36,88.81,8.39,2.98,5.31,200.92,126.48,11.32,4.91,5.28
29209003889,29,209,003889,1388.41,399.53,10.8,4.92,21.93,1112.37,625.99,26.36,10.71,17.07
29209003898,29,209,003898,248.64,66.29,1.25,0.07,4.17,185.76,120.86,5.36,2.1,2.05
29209003900,29,209,003900,500.52,147.96,2,1,8.98,408.73,215.82,15.93,3.01,2.01
29209003903,29,209,003903,1080.71,346.47,7.85,1.96,20.61,901.04,483.93,35.33,9.82,3.93
29209003908,29,209,003908,834.39,336.33,5.08,5.02,11.2,658.67,485.65,21.34,6.09,7.04
29209003933,29,209,003933,769.66,209.67,11.13,0,8.2,617.96,338.82,15.39,7.13,8.05
29209003935,29,209,003935,865.07,197.28,7.86,0,9.81,718.84,316.06,19.61,6.87,3.94
29209003938,29,209,003938,367.57,127.47,9.88,1.98,10.87,286.55,191.69,18.77,2.96,0
29211000002,29,211,000002,132.16,40.18,2.64,0.53,2.64,111.01,51.28,1.59,3.17,4.23
29211000003,29,211,000003,62.99,18.62,0.55,0,0,58.06,18.62,0,0,1.1
29211000004,29,211,000004,43,11,0,2,0,37,17,0,0,1
29211000005,29,211,000005,68,27,1,0,4,65,30,1,0,2
29211000006,29,211,000006,203,65.84,0.78,2.35,3.92,198.3,67.41,1.57,0,4.7
29211000007,29,211,000007,27,15,0,1,1,23,17,1,0,1
29211000008,29,211,000008,25.96,7.34,0.56,0.56,0,23.7,8.46,0.56,0.56,0
29211000009,29,211,000009,43,16,0,0,1,37,21,1,0,1
29211000010,29,211,000010,94,22,1,0,1,79,27,2,0,2
29211000011,29,211,000011,153,60,1,0,1,134,75,0,1,1
29211000012,29,211,000012,30,8,0,0,0,26,11,0,0,0
29211000013,29,211,000013,56,18.16,0.22,0.65,1.08,54.7,18.59,0.43,0,1.3
29211000014,29,211,000014,85.21,34.37,0.36,0,1.79,76.97,37.23,1.07,1.43,3.22
29211000015,29,211,000015,52.01,15.38,0.45,0,0,47.94,15.38,0,0,0.9
29211000016,29,211,000016,72.43,29.21,0.3,0,1.52,65.43,31.65,0.91,1.22,2.74
29211000017,29,211,000017,77.58,31.29,0.33,0,1.63,70.08,33.9,0.98,1.3,2.93
29211000018,29,211,000018,20.04,5.66,0.44,0.44,0,18.3,6.54,0.44,0.44,0
29211000019,29,211,000019,120.63,36.95,2.37,0.47,2.42,101.5,46.94,1.45,2.88,3.88
29211000020,29,211,000020,73,20,3,0,7,70,21,5,0,4
29213000002,29,213,000002,426.86,106.91,4.38,0.17,9.57,367.54,150.3,9.78,3.28,7.38
29213000003,29,213,000003,279.89,43.33,3.03,1,6,227.69,80.45,4.04,2.02,3.02
29213000004,29,213,000004,979.67,393.17,15.42,6.1,21.56,855.2,478.49,29.31,12.28,9.47
29213000005,29,213,000005,1081.47,402.49,10.83,7.26,21.13,910.55,521.17,37.12,12.6,12.73
29213000006,29,213,000006,1231.88,389.36,8.45,2.23,18.81,1040.49,518.13,38.45,4.78,15.79
29213000009,29,213,000009,182.3,78.55,5.29,1.49,6.2,145.31,113.45,4.59,2.2,6.2
29213000010,29,213,000010,723.53,269.45,8.98,2.99,15.97,601.78,366.26,24.95,6.99,4.99
29213000011,29,213,000011,1323.92,460.21,24.71,10.12,26.68,1093.16,621.29,49.51,12.31,23.42
29213000012,29,213,000012,968.61,358.51,8.37,1.88,14.94,803.52,471.4,28.06,10.16,13.98
29213000013,29,213,000013,945.22,418.15,23.07,6.02,21.04,811.57,508.64,39.13,20.04,11.05
29213000014,29,213,000014,889.45,253.7,14.92,4.97,9.95,754.15,355.18,27.86,8.95,9.95
29213000015,29,213,000015,501,143,7,4,14,416,195,25,3,13
29213000016,29,213,000016,405.89,148.74,13.11,2.07,2.2,315.63,205.66,17.28,7.05,8.14
29213000017,29,213,000017,432.4,158.47,9.21,4.09,8.33,361.47,207.86,21.44,5.16,6.23
29213000018,29,213,000018,1069.04,255.15,16.76,3.72,16.76,929.35,353.86,35.39,7.45,11.17
29213000019,29,213,000019,1421.26,387.03,15.91,4.66,21.41,1218.18,523.46,42.8,11.14,14.86
29213000020,29,213,000020,197.45,60.73,2.73,4.52,1.81,151.26,96.93,5.45,1.82,1.82
29213000021,29,213,000021,257.52,131.09,5.15,2.06,11.23,240.15,142.07,14.3,2.11,2.16
29213000022,29,213,000022,467.75,126.25,2.18,2.89,6.26,385.2,192.6,12.5,3.06,5.24
29213000023,29,213,000023,450.9,79.34,8.02,4,15.01,354.74,157.46,19.03,5.01,3.01
29213000024,29,213,000024,902.04,244.64,11.47,4.74,18.14,794.95,321.69,24.05,8.59,12.44
29215000002,29,215,000002,305.13,87.81,4.91,0.62,5.53,223.53,149.17,12.27,0.62,8.59
29215000003,29,215,000003,398.69,108.7,3.03,1.45,6.4,327.21,166.88,6.53,5.21,6.18
29215000005,29,215,000005,198.9,51.35,2.92,0.05,4.1,145.6,96.1,6.27,2.86,2.39
29215000006,29,215,000006,162.52,46.76,2.62,0.33,2.94,119.03,79.46,6.54,0.33,4.58
29215000007,29,215,000007,140,48,2,0,1,114,58,7,1,3
29215000008,29,215,000008,1220.87,417.29,24.14,6.59,35.62,915.13,679.44,32.2,14.74,26.95
29215000009,29,215,000009,594,121,8,3,10,521,184,9,3,12
29215000011,29,215,000011,231.87,74.23,5.08,1.56,2.15,178.35,113.89,9.57,2.54,3.52
29215000012,29,215,000012,146.37,45.45,1.4,0.97,3.34,123,64.95,2.8,1.29,1.94
29215000013,29,215,000013,993.34,308.45,9.5,6.58,22.66,834.72,440.75,19,8.77,13.16
29215000014,29,215,000014,359.78,85.84,3.31,0,4.74,276.48,153.89,7.61,5.97,5.52
29215000016,29,215,000016,827.41,264.81,18.12,5.57,7.68,636.42,406.34,34.15,9.06,12.54
29215000017,29,215,000017,256.8,78.78,3.58,0.51,3.07,205.14,117.15,7.16,1.53,4.6
29215000018,29,215,000018,377.47,126.83,7.74,2.22,8.75,285.34,202.86,11.61,4.49,7.48
29215000020,29,215,000020,530.64,121.48,8.24,0.08,13.09,409.18,227.27,14.45,6.12,4.17
29215000021,29,215,000021,70.23,21.54,0.98,0.14,0.84,56.1,32.04,1.96,0.42,1.26
29215000022,29,215,000022,174.97,53.68,2.44,0.35,2.09,139.77,79.82,4.88,1.05,3.14
29217000002,29,217,000002,487,222,14,13,21,478,219,21,12,10
29217000003,29,217,000003,111.66,18.76,1.79,0,3.57,113.44,19.65,2.68,0,0
29217000004,29,217,000004,691.21,260.28,9.53,3.81,9.53,652.12,272.67,9.53,3.81,14.3
29217000005,29,217,000005,294.22,78.58,5.14,1.6,4.44,276.1,79.13,12.44,2.22,6.53
29217000006,29,217,000006,228.86,72.75,2.91,0.01,6.8,209.41,84.39,8.76,0.01,1.97
29217000007,29,217,000007,279.82,139.71,5.25,1.1,17.25,267.81,149.03,11.25,3.1,3.37
29217000008,29,217,000008,273.4,89.08,7.01,0,10.01,252.36,102.1,9.01,3.01,1.01
29217000009,29,217,000009,195.34,68.24,8.21,0,8.43,185.56,75.35,6.32,1,3
29217000010,29,217,000010,363.75,154.43,5.08,2.49,9.78,337.98,164.17,10.78,4.87,6.8
29217000011,29,217,000011,187.98,61.66,2.98,2.98,2.98,169.08,78.57,3.98,0.99,2.98
29217000012,29,217,000012,273.97,39.69,2.04,1.97,6.13,254.53,45.18,10.02,1.95,5.94
29217000013,29,217,000013,415.62,134.9,17.85,10.91,20.83,399.75,151.77,19.84,10.91,8.93
29217000014,29,217,000014,344,176,11,5,19,325,185,23,4,7
29217000015,29,217,000015,158.38,33.1,4.15,0.09,3.17,159.25,30.23,4.16,2.09,1.07
29217000016,29,217,000016,172.6,35.92,2.99,0,4.99,157.64,42.9,3.99,2.99,2.99
29217000017,29,217,000017,601.02,196.34,10.02,3.02,21.02,591.92,190.43,20.02,1.01,7.02
29219000002,29,219,000002,164.42,78.34,4.01,1.3,5.37,133.46,90.03,2.84,0.17,20.65
29219000003,29,219,000003,576.06,318.97,7.23,7.14,13.7,470.25,321.75,13.28,7.22,89.16
29219000004,29,219,000004,318.69,176.65,7.49,4.24,17.83,266.6,193.61,10.21,2.96,46.4
29219000005,29,219,000005,672.95,352.91,11,6.37,24.74,572.4,355.41,19.21,8.32,88.77
29219000006,29,219,000006,49.17,34.33,0,0.93,1.86,48.24,30.62,1.86,0,5.57
29219000007,29,219,000007,70.02,33.45,1.33,0.73,1.8,57.76,38.33,1.57,0.74,7.83
29219000008,29,219,000008,360.54,179.24,5.37,3.62,5.37,290.77,204.32,6.74,4.5,40.98
29219000009,29,219,000009,199.48,117.76,1.62,1.37,1.93,164.25,132.42,4.66,0.98,14.26
29219000010,29,219,000010,291,197,5,0,9,265,197,8,1,19
29219000011,29,219,000011,444.08,212.54,7.28,2.43,15.02,372.17,226.21,11.61,3.85,55
29219000012,29,219,000012,244.88,129.89,4.34,3.79,5.97,203.65,140.04,7.57,0.72,28.39
29219000013,29,219,000013,1305.36,821.01,31.85,14.95,38.87,1131.4,882.87,39.92,9.53,117.03
