GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PREOth
26163163487,26,163,163487,283.08,3.8,4.75,0.95,0
26163163488,26,163,163488,447,12,7,4,1
26163163489,26,163,163489,645,4,9,5,0
26163163490,26,163,163490,375,24,14,5,1
26163163491,26,163,163491,283.42,6.08,0.06,4.02,2.01
26163163492,26,163,163492,394,6,2,0,1
26163163493,26,163,163493,210,16,8,2,0
26163163494,26,163,163494,282,0,0,1,1
26163163495,26,163,163495,484,12,3,4,2
26163163496,26,163,163496,477,7,1,3,0
26163163497,26,163,163497,402,1,4,4,0
26163163498,26,163,163498,471,8,4,3,3
26163163499,26,163,163499,217,18,1,1,1
26163163500,26,163,163500,567,31,9,6,3
26163163501,26,163,163501,375,5,4,0,4
26163163502,26,163,163502,366,3,5,0,0
26163163503,26,163,163503,355,4,3,1,0
26163163504,26,163,163504,148.95,0.01,0.84,0.84,0.84
26163163505,26,163,163505,9,1,0,0,0
26163163506,26,163,163506,234,4,3,0,0
26163163507,26,163,163507,46,0,0,0,0
26163163508,26,163,163508,412,4,2,3,1
26163163509,26,163,163509,352,4,11,3,0
26163163510,26,163,163510,318,9,3,3,1
26163163511,26,163,163511,611,18,1,3,2
26163163512,26,163,163512,258,6,3,3,1
26163163513,26,163,163513,460,12,2,1,1
26163163514,26,163,163514,300,10,5,0,0
26163163515,26,163,163515,5,0,0,0,0
26163163516,26,163,163516,142,5,0,0,0
26163163517,26,163,163517,150.92,1.2,1.25,2.05,0
26163163518,26,163,163518,94.19,1.94,0.29,0.22,0.07
26163163519,26,163,163519,1073.46,22.06,3.27,2.45,0.82
26163163520,26,163,163520,1173.48,39.49,10.95,6.42,1.58
26163163521,26,163,163521,199.62,6.72,1.85,1.05,0.26
26163163522,26,163,163522,546.11,47.06,13.73,14.71,0
26163163523,26,163,163523,508.37,81.87,8.57,10.47,1.9
26163163524,26,163,163524,259,45,2,13,2
26163163525,26,163,163525,458.83,27.07,3.01,3.02,2
26163163526,26,163,163526,802.74,24.1,1.04,5.02,1
26163163527,26,163,163527,3,0,0,0,0
26163163528,26,163,163528,415.62,21.08,9.04,8.03,1
26163163529,26,163,163529,225.56,20.37,3.19,4.17,0.49
26163163530,26,163,163530,518,23,9,12,0
26163163531,26,163,163531,344.17,29.93,5.99,6.98,2
26163163532,26,163,163532,114.26,14.9,5.96,2.98,0
26163163533,26,163,163533,513,80,18,28,5
26163163534,26,163,163534,313,6,0,1,2
26163163535,26,163,163535,288,1,2,1,1
26163163536,26,163,163536,633,16,7,3,0
26163163537,26,163,163537,365,3,5,2,1
26163163538,26,163,163538,359,4,1,5,0
26163163539,26,163,163539,302,5,2,2,1
26163163540,26,163,163540,520,17,2,1,3
26163163541,26,163,163541,389,15,7,9,0
26163163542,26,163,163542,423.83,56.13,2.02,1.02,3
26163163543,26,163,163543,488.77,91.24,11.23,3.15,0.01
26163163544,26,163,163544,13,0,0,0,0
26163163545,26,163,163545,266,3,4,3,2
26163163546,26,163,163546,298,2,1,0,0
26163163547,26,163,163547,378,9,4,4,0
26163163548,26,163,163548,7,0,0,0,0
26163163549,26,163,163549,10,0,0,1,0
26163163550,26,163,163550,402,28,4,6,0
26163163551,26,163,163551,464.76,36.47,11.22,6.55,0
26163163552,26,163,163552,293,15,4,2,10
26163163553,26,163,163553,301.8,30.61,5.19,6.11,1
26163163554,26,163,163554,663,32,16,13,5
26163163555,26,163,163555,91,6,2,0,0
26163163556,26,163,163556,818.96,14.82,0.99,0.99,0.99
26163163557,26,163,163557,312.04,3.18,0.01,1.01,1.01
26163163558,26,163,163558,218,5,0,2,1
26163163559,26,163,163559,252,2,4,4,0
26163163560,26,163,163560,436,90,8,5,4
26163163561,26,163,163561,17.55,3.27,0.03,1.05,0.02
26163163562,26,163,163562,303,59,6,6,1
26163163563,26,163,163563,422,65,10,8,0
26163163564,26,163,163564,233,43,6,4,1
26163163565,26,163,163565,382,33,5,7,0
26163163566,26,163,163566,351.45,37.73,3.97,6.95,2.98
26163163567,26,163,163567,407,90,7,9,4
26163163568,26,163,163568,93,22,3,0,0
26163163569,26,163,163569,183,44,3,4,4
26163163570,26,163,163570,398,93,5,8,1
26163163571,26,163,163571,491.68,66.6,1.19,4.17,4.04
26163163572,26,163,163572,755.46,78.23,8.59,11.76,5.58
26163163573,26,163,163573,634,13,1,2,1
26163163574,26,163,163574,574.82,17.93,3.14,0.19,2.05
26163163575,26,163,163575,705,10,1,6,0
26163163576,26,163,163576,147.86,8.11,2.05,0.01,0.01
26163163577,26,163,163577,106,16,1,1,0
26163163578,26,163,163578,353,83,4,5,0
26163163579,26,163,163579,140,33,3,6,0
26163163580,26,163,163580,693.44,62.63,9.81,12.83,1.51
26163163581,26,163,163581,821,19,1,7,0
26163163582,26,163,163582,474,7,3,5,1
26163163583,26,163,163583,406,5,4,1,4
26163163584,26,163,163584,433,11,0,5,1
26163163585,26,163,163585,351,10,1,1,1
26163163586,26,163,163586,586,15,2,4,1
26163163587,26,163,163587,586,32,6,3,2
26163163588,26,163,163588,401,52,9,6,0
26163163589,26,163,163589,520,64,1,6,1
26163163590,26,163,163590,456,25,5,0,0
26163163591,26,163,163591,241,21,3,8,3
26163163592,26,163,163592,651,36,4,2,4
26163163593,26,163,163593,581.71,77.88,5.77,11.54,2.88
26163163594,26,163,163594,741,33,8,6,2
26163163595,26,163,163595,642,13,1,0,1
26163163596,26,163,163596,821,21,1,7,0
26163163597,26,163,163597,571,29,4,0,1
26163163598,26,163,163598,699.23,7.68,1.71,2.56,0.85
26163163599,26,163,163599,521,9,4,4,0
26163163600,26,163,163600,421.41,18.43,3.99,3.5,0.99
26163163601,26,163,163601,659.5,73.72,7.97,7.97,3.98
26163163602,26,163,163602,622,6,5,0,1
26163163603,26,163,163603,620.51,9.01,6.14,1.06,3.06
26163163604,26,163,163604,304,6,0,3,0
26163163605,26,163,163605,381,4,0,6,0
26163163606,26,163,163606,408,7,1,0,1
26163163607,26,163,163607,455,12,0,2,0
26163163608,26,163,163608,549.06,9.02,4,4.01,0
26163163609,26,163,163609,750,9,3,5,0
26163163610,26,163,163610,488,4,0,4,0
26163163611,26,163,163611,495,6,5,1,0
26163163612,26,163,163612,226,3,2,1,3
26163163613,26,163,163613,527,6,6,6,1
26163163614,26,163,163614,507,9,4,2,2
26163163615,26,163,163615,520,36,9,1,7
26163163616,26,163,163616,370,64,7,4,3
26163163617,26,163,163617,402,59,3,6,1
26163163618,26,163,163618,226,6,0,1,0
26163163619,26,163,163619,458.51,7.89,0.99,0.99,1.97
26163163620,26,163,163620,494,6,1,5,0
26163163621,26,163,163621,488,6,5,4,0
26163163622,26,163,163622,414,4,0,2,1
26163163623,26,163,163623,530.04,8.04,4,1.02,0.01
26163163624,26,163,163624,615,12,3,4,1
26163163625,26,163,163625,611,13,4,1,1
26163163626,26,163,163626,430.96,5.96,0,2.98,0.99
26163163627,26,163,163627,428,6,1,0,1
26163163628,26,163,163628,436,5,2,3,1
26163163629,26,163,163629,357.37,3.28,2.24,1.12,0
26163163630,26,163,163630,527.63,6.72,5.76,2.88,0
26163163631,26,163,163631,511,8,2,1,1
26163163632,26,163,163632,367,4,4,1,0
26163163633,26,163,163633,626,8,0,8,0
26163163634,26,163,163634,508,9,2,2,0
26163163635,26,163,163635,836,15,3,7,0
26163163636,26,163,163636,288,6,0,2,1
26163163637,26,163,163637,297,5,1,0,1
26163163638,26,163,163638,856,22,4,6,4
26163163639,26,163,163639,345,9,1,3,0
26163163640,26,163,163640,568,17,4,3,1
26163163641,26,163,163641,263,8,0,1,3
26163163642,26,163,163642,516,18,3,1,0
26163163643,26,163,163643,599,9,12,7,4
26163163644,26,163,163644,424,4,3,1,2
26163163645,26,163,163645,279,6,2,2,0
26163163646,26,163,163646,378,5,3,1,2
26163163647,26,163,163647,427.88,18.74,4.05,3.54,1.01
26163163648,26,163,163648,536.94,219.68,6,18.98,3
26163163649,26,163,163649,1029.74,187.08,9.03,10.72,1.66
26163163650,26,163,163650,225.68,143.57,3.09,7.59,0.17
26163163651,26,163,163651,968,19,9,3,2
26163163652,26,163,163652,408.57,536.84,11.44,29.9,4.77
26163163653,26,163,163653,348.86,435.6,7.17,28.32,7.92
26163163654,26,163,163654,389.99,501.16,11.9,41.63,2.98
26163163655,26,163,163655,364.67,477.11,5.87,25.42,0.98
26163163656,26,163,163656,339.99,478.39,6.31,34.79,4.04
26163163657,26,163,163657,691,866,23,76,14
26163163658,26,163,163658,504,639,12,57,5
26163163659,26,163,163659,654,749,19,64,9
26163163660,26,163,163660,303,406,8,35,4
26163163661,26,163,163661,322,516,8,25,4
26163163662,26,163,163662,478.94,735.02,14.66,46.92,5.86
26163163663,26,163,163663,575,672,21,43,5
26163163664,26,163,163664,715.99,881.52,19.59,57.79,3.92
26163163665,26,163,163665,530,535,18,54,7
26163163666,26,163,163666,510,585,12,52,5
26163163667,26,163,163667,472.18,764.13,9.85,45.07,6.38
26163163668,26,163,163668,433.37,657.15,8.88,31.08,1.78
26163163669,26,163,163669,550.08,892.22,9.78,56.87,1.78
26163163670,26,163,163670,547.28,940.9,14.29,36.7,2.85
26163163671,26,163,163671,547.74,960.04,11.87,53.06,5.87
26163163672,26,163,163672,610.39,1038.61,10.26,64.95,5.25
26163163674,26,163,163674,843.6,748.02,8.23,50.53,5.14
26163163675,26,163,163675,858.44,901.32,12.67,82.82,7.8
26163163676,26,163,163676,303.18,470.36,10.39,27.72,1.73
26163163677,26,163,163677,722,825,10,42,9
26163163678,26,163,163678,402.58,817.1,4.6,30.33,5.51
26163163679,26,163,163679,424,549,16,39,2
26163163680,26,163,163680,782.41,723.1,14.09,61.13,9
26163163681,26,163,163681,668.68,358.67,17.12,36.05,1.8
26163163682,26,163,163682,535.41,490.58,4.23,42.29,8.46
26163163683,26,163,163683,381,191,12,19,2
26163163684,26,163,163684,586,472,3,30,4
26163163685,26,163,163685,478,158,13,28,3
26163163686,26,163,163686,667,383,16,36,4
26163163687,26,163,163687,598,458,12,59,3
26163163688,26,163,163688,840.84,1213.78,14.68,84.18,8.81
26163163689,26,163,163689,813.05,877.06,15,75.01,8
26163163690,26,163,163690,826,885,17,66,10
26163163691,26,163,163691,782.44,569.92,17.25,59.72,4.04
26163163692,26,163,163692,711.44,705.86,13.95,52.08,9.3
26163163693,26,163,163693,718,1167,11,61,3
26163163694,26,163,163694,610,55,11,6,1
26163163695,26,163,163695,970,148,14,11,4
26163163696,26,163,163696,896.95,159.22,8.79,10.51,3.28
26163163697,26,163,163697,1281.05,136.78,13.21,8.49,4.72
26163163698,26,163,163698,501,121,8,9,3
26163163699,26,163,163699,446,32,5,3,0
26163163700,26,163,163700,602,57,5,1,3
26163163701,26,163,163701,902,122,5,14,3
26163163702,26,163,163702,372.24,76.15,5.11,11.06,0.43
26163163703,26,163,163703,1010.52,218.03,10.95,21.9,2.99
26163163704,26,163,163704,819.05,213.04,6.8,19.38,0.98
26163163705,26,163,163705,1169.56,405.14,8.05,44.92,5.7
26163163706,26,163,163706,1117,275,16,23,3
26163163707,26,163,163707,592.88,7.08,2.47,0.29,1.13
26163163708,26,163,163708,387.46,11.3,6.12,6.4,0.02
26163163709,26,163,163709,894.41,12.33,7.84,6.77,0.36
26163163710,26,163,163710,653.41,19.98,4.99,2.69,0
26163163711,26,163,163711,599.43,12.12,5.61,1.64,0.08
26163163713,26,163,163713,641.77,16.16,1.12,8.36,0.56
26163163714,26,163,163714,500.82,951.07,14.23,66.65,12.13
26163163715,26,163,163715,521.37,1124.03,13.23,69.74,12.07
26163163716,26,163,163716,611.27,806.08,14.7,49.12,4.38
26163163717,26,163,163717,438.5,711.78,8.05,39.07,3.55
26163163718,26,163,163718,403,846,15,39,3
26163163719,26,163,163719,232,338,9,17,4
26163163720,26,163,163720,727,14,2,5,2
26163163721,26,163,163721,415,10,1,5,1
26163163722,26,163,163722,891,65,9,4,1
26163163723,26,163,163723,788,48,7,5,1
26163163724,26,163,163724,836,29,5,4,4
26163163725,26,163,163725,810,27,6,7,2
26163163726,26,163,163726,880,159,13,21,5
26163163727,26,163,163727,762,87,6,12,0
26163163728,26,163,163728,1130,47,8,13,2
26163163729,26,163,163729,689,64,8,2,2
26163163730,26,163,163730,609,89,11,6,2
26163163731,26,163,163731,726.58,323.86,10.72,28.33,6.89
26163163732,26,163,163732,469.44,272.14,12.64,34.02,4.86
26163163733,26,163,163733,527.63,366.58,10.68,31.14,7.12
26163163734,26,163,163734,583,506,16,32,7
26163163735,26,163,163735,674,526,20,52,5
26163163736,26,163,163736,653,496,20,40,6
26163163737,26,163,163737,668,559,23,39,7
26163163738,26,163,163738,850.62,736.21,27.18,43.8,6.11
26163163739,26,163,163739,803,727,16,50,6
26163163740,26,163,163740,512,459,10,41,7
26163163741,26,163,163741,460,478,11,33,3
26163163742,26,163,163742,391.32,386.43,3.91,26.41,7.83
26163163743,26,163,163743,783,650,27,79,7
26163163744,26,163,163744,348,310,12,26,4
26163163745,26,163,163745,634,630,14,42,2
26163163746,26,163,163746,492,467,14,54,3
26163163747,26,163,163747,722,854,9,68,5
26163163748,26,163,163748,834,1034,16,60,4
26163163749,26,163,163749,631.4,814.49,1.98,37.61,3.96
26163163750,26,163,163750,398,752,10,35,5
26163163751,26,163,163751,426,598,6,38,4
26163163752,26,163,163752,635,947,11,45,7
26163163753,26,163,163753,478,615,8,56,5
26163163754,26,163,163754,707.09,788.19,19.78,72.19,4.94
26163163755,26,163,163755,695.44,570.12,19.59,52.37,5.31
26163163756,26,163,163756,709,637,15,49,5
26163163757,26,163,163757,704.47,737.69,15.63,66.44,10.75
26163163758,26,163,163758,563,732,9,45,1
26163163759,26,163,163759,506,713,6,50,7
26163163760,26,163,163760,408,479,11,42,8
26163163761,26,163,163761,488,732,9,45,4
26163163762,26,163,163762,493,646,5,59,6
26163163763,26,163,163763,603.49,892.38,5.02,52.39,6.04
26163163764,26,163,163764,494,674,16,50,4
26163163765,26,163,163765,598,768,11,76,10
26163163766,26,163,163766,602,861,13,55,4
26163163767,26,163,163767,566,715,11,61,8
26163163768,26,163,163768,576,712,17,75,7
26163163769,26,163,163769,486,592,12,40,4
26163163770,26,163,163770,550,579,4,47,3
26163163771,26,163,163771,325,508,9,24,5
26163163772,26,163,163772,610,535,19,39,8
26163163773,26,163,163773,591,492,9,39,5
26163163774,26,163,163774,358,358,12,41,8
26163163775,26,163,163775,561,654,13,32,8
26163163776,26,163,163776,520,600,12,57,5
26163163777,26,163,163777,537,739,5,54,3
26163163778,26,163,163778,680,850,21,48,3
26163163779,26,163,163779,746,683,16,68,5
26163163780,26,163,163780,591,651,17,63,8
26163163781,26,163,163781,487,539,21,50,4
26163163782,26,163,163782,468,517,11,62,9
26163163783,26,163,163783,343,350,9,41,4
26163163784,26,163,163784,315,330,7,42,3
26163163785,26,163,163785,462,407,18,48,2
26163163786,26,163,163786,469,534,18,50,2
26163163787,26,163,163787,609,256,10,22,4
26163163788,26,163,163788,416.6,275.3,4.56,16.41,3.65
26163163789,26,163,163789,460.31,229.13,8.13,17.48,2.11
26163163790,26,163,163790,522.51,277.47,12.29,19.12,4.89
26163163791,26,163,163791,458,304,8,36,2
26163163792,26,163,163792,944.85,831.75,18.46,91.32,12.14
26163163793,26,163,163793,402.41,493,4.77,39.1,1.91
26163163794,26,163,163794,494,614,6,36,2
26163163795,26,163,163795,720.74,815.52,6.03,43.17,5.02
26163163796,26,163,163796,713,961,8,61,4
26163163797,26,163,163797,678,664,8,49,4
26163163798,26,163,163798,920.59,1127.25,18.01,102.3,9.37
26163163799,26,163,163799,642.51,688.88,10,62.7,3.64
26163163800,26,163,163800,736,754,15,52,7
26163163801,26,163,163801,832.01,626.73,20.74,54.41,6.93
26163163802,26,163,163802,307,232,1,20,4
26163163803,26,163,163803,788,700,4,46,8
26163163804,26,163,163804,752,894,19,81,7
26163163805,26,163,163805,863,647,15,81,11
26163163806,26,163,163806,500.49,300.43,10.03,51.12,3.02
26163163807,26,163,163807,894.15,724.31,11.99,66.94,7.99
26163163808,26,163,163808,667,548,8,50,8
26163163809,26,163,163809,722,762,9,63,8
26163163810,26,163,163810,368.36,425.26,10.98,33.94,7.99
26163163811,26,163,163811,776,722,20,76,8
26163163812,26,163,163812,593,613,15,58,6
26163163813,26,163,163813,583,577,14,67,9
26163163814,26,163,163814,730,752,8,64,7
26163163815,26,163,163815,656,870,13,76,7
26163163816,26,163,163816,641,750,5,40,15
26163163817,26,163,163817,508,624,15,35,4
26163163818,26,163,163818,662,1046,12,50,4
26163163819,26,163,163819,665,968,12,52,7
26163163820,26,163,163820,633.84,706.08,5.78,47.2,9.63
26163163821,26,163,163821,554,253,14,34,2
26163163822,26,163,163822,685.73,231.56,10.06,40.51,5.17
26163163823,26,163,163823,663,373,12,53,2
26163163824,26,163,163824,119,94,4,9,0
26163163825,26,163,163825,569,335,15,42,4
26163163826,26,163,163826,548.31,359.92,14.87,34.7,1.98
26163163827,26,163,163827,1043,340,20,47,5
26163163829,26,163,163829,1056.42,596.69,22.15,65.35,5.02
26163163830,26,163,163830,536.27,451.39,14.98,35.95,4.99
26163163832,26,163,163832,663.41,267.36,17.88,18.88,1.97
26163163835,26,163,163835,940.59,356.64,13.12,35.12,8.03
26163163836,26,163,163836,931,395,15,36,8
26163163837,26,163,163837,1033.79,217.57,14.17,24.59,3.13
26163163838,26,163,163838,832.49,327.08,7.1,29.97,10.08
26163163839,26,163,163839,399.69,245.08,3.86,33.52,2.53
26163163841,26,163,163841,1112.08,566.89,23.4,71.67,0.13
26163163842,26,163,163842,996.55,229.07,13.7,29.37,5.87
26163163843,26,163,163843,1402.28,178.78,6.38,17.43,6.27
26163163844,26,163,163844,838.39,412.66,8.4,49.48,0
26163163845,26,163,163845,1322,291,15,28,3
26163163846,26,163,163846,398,137,3,17,0
26163163847,26,163,163847,355,127,4,9,1
26163163848,26,163,163848,279,160,4,4,2
26163163849,26,163,163849,681,5,2,1,2
26163163850,26,163,163850,564,8,3,2,0
26163163851,26,163,163851,801.22,849.84,9.72,66.12,8.75
26163163852,26,163,163852,653,741,15,49,4
26163163853,26,163,163853,599,670,14,39,4
26163163854,26,163,163854,719.19,822.65,13.07,60.19,9.02
26163163855,26,163,163855,263.43,294.47,0.27,24.57,1.16
26163163856,26,163,163856,393.87,589.22,7.2,29.78,2.23
26163163857,26,163,163857,569,320,4,25,3
26163163858,26,163,163858,641,222,11,18,3
26163163859,26,163,163859,655,45,6,7,0
26163163860,26,163,163860,573,289,9,16,4
26163163861,26,163,163861,528,334,16,36,2
26163163862,26,163,163862,436,238,8,19,1
26163163863,26,163,163863,1010,126,7,12,1
26163163864,26,163,163864,1143,96,6,7,2
26163163865,26,163,163865,243,278,7,8,1
26163163866,26,163,163866,681,236,9,13,4
26163163867,26,163,163867,360.64,568.83,10.92,28.54,5.91
26163163868,26,163,163868,726.41,305.21,22.87,26.87,1.96
26163163869,26,163,163869,550.89,599.68,19.72,56.65,4.99
26163163870,26,163,163870,493.21,483.58,19.59,48.26,4.18
26163163871,26,163,163871,721.47,781.24,16.49,53.59,10.68
26163163872,26,163,163872,658,551,11,43,2
26163163873,26,163,163873,464,457,7,33,5
26163163874,26,163,163874,787,801,11,49,9
26163163875,26,163,163875,604,512,12,32,9
26163163876,26,163,163876,494,542,9,42,11
26163163877,26,163,163877,854,751,17,61,9
26163163878,26,163,163878,903,805,21,80,12
26163163879,26,163,163879,487,296,6,19,1
26163163880,26,163,163880,463,394,8,14,4
26163163881,26,163,163881,263,380,12,22,2
26163163882,26,163,163882,347,412,5,26,3
26163163883,26,163,163883,161,299,4,12,2
26163163884,26,163,163884,180,207,4,14,1
26163163885,26,163,163885,413,661,9,34,5
26163163886,26,163,163886,528,637,23,49,10
26163163887,26,163,163887,605.18,758.71,21.5,36.26,5.19
26163163888,26,163,163888,691,489,7,29,4
26163163889,26,163,163889,453.82,499.29,10.5,19.74,3.81
26163163890,26,163,163890,494.65,616.86,7.2,28.84,1.77
26163163891,26,163,163891,473,287,5,15,6
26163163892,26,163,163892,631,726,18,60,7
26163163893,26,163,163893,358,456,12,31,3
26163163894,26,163,163894,381.15,492.32,11.65,43.46,4.43
26163163895,26,163,163895,495.85,669.68,9.35,54.54,4.57
26163163896,26,163,163896,334,430,11,25,5
26163163897,26,163,163897,501,598,16,66,4
26163163898,26,163,163898,727.4,496.08,15.28,33.59,2.82
26163163899,26,163,163899,719.95,729.06,18.52,45.57,5.41
26163163900,26,163,163900,669,352,11,19,5
26163163901,26,163,163901,443.92,590.67,7.02,30.71,3.02
26163163902,26,163,163902,698.22,364.16,9.63,23.66,6.63
26163163903,26,163,163903,675.86,613.17,11.35,26.62,4.35
26163163904,26,163,163904,507,175,14,17,4
26163163905,26,163,163905,430,337,6,17,2
26163163906,26,163,163906,451,514,13,41,6
26163163907,26,163,163907,766,327,10,22,7
26163163908,26,163,163908,764,199,10,17,4
26163163909,26,163,163909,681.93,759.89,21.32,48.96,4.94
26163163910,26,163,163910,644,863,18,40,6
26163163911,26,163,163911,600,850,13,57,4
26163163912,26,163,163912,568,754,16,36,3
26163163913,26,163,163913,711.48,953.87,14.72,61.82,14.72
26163163914,26,163,163914,533,617,9,31,7
26163163915,26,163,163915,690.37,764.27,8.33,37.7,3.27
26163163916,26,163,163916,545,471,15,39,4
26163163917,26,163,163917,1113,594,18,51,16
26163163918,26,163,163918,1164,251,15,32,5
26163163919,26,163,163919,1307.02,370.4,15.06,36.16,7.01
26163163920,26,163,163920,742.98,514.6,22.94,57.84,4.99
26163163921,26,163,163921,1023.88,357.61,24.97,39.96,8.99
26163163922,26,163,163922,1066.39,755.97,22.35,62.88,4.26
26163163923,26,163,163923,1014.54,756.58,9.88,56.19,5.83
26163163924,26,163,163924,867.09,498.03,9.89,35.61,4.04
26163163925,26,163,163925,474,488,7,27,5
26163163926,26,163,163926,251.66,742.91,6.5,16.72,3.71
26163163927,26,163,163927,238.69,436.65,2.84,20.84,2.84
26163163928,26,163,163928,546.21,416.21,18.05,33.53,5.42
26163163929,26,163,163929,620.81,558.89,24.71,50.13,9.27
26163163930,26,163,163930,627.46,385.23,25.29,39.88,9.73
26163163931,26,163,163931,849.73,391.88,17.99,44.99,3
26163163932,26,163,163932,550,529,23,44,10
26163163933,26,163,163933,813.79,651.79,18.95,45.47,7.58
26163163934,26,163,163934,333,446,13,49,3
26163163935,26,163,163935,405,322,14,21,4
26163163936,26,163,163936,402.76,413.64,13.95,31.43,10.18
26163163937,26,163,163937,321.14,283.03,5.56,20.24,1.04
26163163938,26,163,163938,689.68,389.73,16.55,36.17,3.15
26163163939,26,163,163939,393,328,17,28,5
26163163940,26,163,163940,563.8,390.8,14.36,39.78,3.69
26163163941,26,163,163941,1101.09,578.84,18.62,45.61,7.03
26163163942,26,163,163942,338.85,175.95,9.62,21.5,4
