GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOTH,G16USSDWIE,G16USSRMOR,G16USSLGAR,G16USSOTH
20177000570,20,177,000570,237,66,20,9,10,231,91,15,0
20177000580,20,177,000580,110.1,62.9,7.1,7.1,5,103,78,9.1,0
20177000590,20,177,000590,152,123,14,11,14,154,127,28,1
20177000600,20,177,000600,175,95,17,7,7,153,129,18,0
20177000610,20,177,000610,131,60,12,5,5,129,66,13,1
20177000630,20,177,000630,140,34,6,9,7,136,42,14,1
20177000640,20,177,000640,102,54,10,5,11,109,57,13,1
20177000650,20,177,000650,163,89,13,9,6,162,91,21,1
20177000660,20,177,000660,158,84,13,6,14,161,91,14,0
20177000690,20,177,000690,164.4,94.5,7.3,5.5,8.8,154.9,107,15.2,0.1
20177000700,20,177,000700,211,48,9,10,5,202,58,17,0
20177000710,20,177,000710,121,41,5,3,2,115,40,12,1
20177000740,20,177,000740,202,72,10,9,10,203,82,12,0
20177000750,20,177,000750,148,44,5,3,5,131,62,10,1
20177000760,20,177,000760,128,88,11,13,9,130,95,18,0
20177000770,20,177,000770,196,60,9,7,9,193,73,7,1
20177000780,20,177,000780,222,98,12,7,6,208,116,15,1
20177000800,20,177,000800,0.1,0,0,0,0,0.1,0,0,0
20177000820,20,177,000820,142,81,10,10,3,129,95,14,0
20177000830,20,177,000830,151,82,8,9,8,152,97,8,0
20177000840,20,177,000840,166,86,8,3,7,153,106,11,0
20177000850,20,177,000850,190,81,8,12,3,184,92,19,0
20177000860,20,177,000860,136.3,65.7,9,8,5,128.4,85.6,8,1
20177000870,20,177,000870,164.2,60,6.8,6.8,5.8,151.6,66.8,14.5,1
20177000880,20,177,000880,135.5,77.4,6.3,4.3,3.2,122,85.6,14.6,1
20177000890,20,177,000890,237.1,186.1,21,5,17,209.1,224.2,23,0
20177000920,20,177,000920,0,0,0,0,0,0,0,0,0
20177000930,20,177,000930,93.5,88.2,9.6,3.4,6.7,93.2,98.9,6.8,0
20177000940,20,177,000940,164,44,8,6,4,161,55,8,1
20177000950,20,177,000950,166,66,3,7,4,145,85,10,0
20177000960,20,177,000960,206,165,15,4,12,155,234,11,0
20177000970,20,177,000970,149,112,18,11,6,132,142,16,0
20177000980,20,177,000980,192,156,22,5,7,170,183,16,0
20177000990,20,177,000990,105,70,13,4,10,101,84,12,0
20177001000,20,177,001000,86.8,57.9,6.6,8.5,4.7,91.6,60.7,7.6,0.9
20177001010,20,177,001010,201.7,92.2,14.5,8.1,4.5,195.4,104.9,16.3,0.9
20177001030,20,177,001030,1.1,1.2,0.2,0,0.1,1.1,1.3,0.2,0
20177001040,20,177,001040,214,108,16,7,21,188,153,19,0
20177001050,20,177,001050,165,113,24,11,9,166,125,33,0
20177001060,20,177,001060,183.9,130.1,13.7,10.8,11.7,180,140.9,19.6,1
20177001070,20,177,001070,168,151,24,12,17,149,198,20,0
20177001080,20,177,001080,126,112,19,13,11,123,135,21,2
20177001090,20,177,001090,118,116,14,8,7,115,122,23,0
20177001100,20,177,001100,144,85,16,13,12,147,101,14,1
20177001120,20,177,001120,119,105,14,3,13,112,128,12,0
20177001130,20,177,001130,153,95,17,11,4,138,121,15,0
20177001140,20,177,001140,238,143,24,16,20,226,179,25,0
20177001150,20,177,001150,168,71,14,10,13,166,85,20,0
20177001160,20,177,001160,186,82,18,7,14,182,107,10,2
20177001170,20,177,001170,246,114,18,6,11,227,143,25,0
20177001180,20,177,001180,224,125,16,9,14,221,150,10,1
20177001190,20,177,001190,281,191,21,12,34,249,239,39,1
20177001200,20,177,001200,142,117,10,4,11,119,159,4,0
20177001210,20,177,001210,169,76,15,5,10,152,103,15,0
20177001220,20,177,001220,197,102,10,5,13,178,134,9,0
20177001230,20,177,001230,196,170,19,8,19,179,205,15,3
20177001240,20,177,001240,125,147,11,4,6,113,171,11,0
20177001250,20,177,001250,225,172,18,9,10,192,226,12,2
20177001270,20,177,001270,125,115,13,9,4,115,123,17,0
20177001280,20,177,001280,255,172,16,20,17,231,224,13,2
20177001290,20,177,001290,230,154,18,5,9,204,190,22,1
20177001300,20,177,001300,178,148,23,19,10,183,169,19,0
20177001310,20,177,001310,192,159,13,5,17,182,188,17,0
20177001320,20,177,001320,231,198,22,20,6,217,230,26,1
20177001330,20,177,001330,153,121,16,3,11,133,165,8,0
20177001340,20,177,001340,314,228,32,19,21,292,282,23,0
20177001350,20,177,001350,186,168,19,5,7,166,198,16,0
20177001360,20,177,001360,263.3,147.9,18.6,10.3,15.5,219,218.7,14.5,0
20177001370,20,177,001370,135.9,146.3,15.7,0.9,8.7,114.1,190.8,7.8,0
20177001380,20,177,001380,284,280,13,17,14,238,335,21,0
20177001400,20,177,001400,163,140,18,6,2,145,159,22,0
20177001410,20,177,001410,147,142,14,3,5,114,178,15,1
20177001420,20,177,001420,162,160,19,14,17,165,192,13,0
20177001430,20,177,001430,165,131,20,7,3,148,152,23,0
20177001440,20,177,001440,120,95,4,5,4,106,99,20,0
20177001450,20,177,001450,170.9,167.5,10.4,7.4,19.5,159.2,199.8,10.6,1
20177001460,20,177,001460,229.4,214.4,17.8,16.9,18.7,204.1,264.9,22.5,0.9
20177001470,20,177,001470,117,111,13,2,15,112,127,16,0
20177001480,20,177,001480,166,118,22,12,5,161,148,15,0
20177001490,20,177,001490,114.4,100.4,6.1,6.1,5.2,99.6,116.1,13.1,0
20177001500,20,177,001500,234,189,17,13,18,207,244,17,0
20177001510,20,177,001510,175,150,13,15,1,166,162,20,0
20177001520,20,177,001520,188,137,25,14,8,181,160,24,0
20177001530,20,177,001530,148,164,19,13,12,143,190,14,2
20177001540,20,177,001540,127.1,120.2,18.2,3.5,17.3,106.4,156.5,13.8,0
20177001550,20,177,001550,179,161,26,3,14,164,196,15,0
20177001560,20,177,001560,123,108,4,6,8,110,124,9,1
20177001570,20,177,001570,221.4,156.7,16.6,8.6,9.6,208.2,184.2,16.9,0
20177001590,20,177,001590,182,176,23,3,15,159,215,17,0
20177001600,20,177,001600,214.9,266.8,19.8,5.5,21.7,193.6,314.5,15.2,0
20177001610,20,177,001610,180.8,189.7,13.4,4.5,12.5,136.9,247,13.4,0.9
20177001620,20,177,001620,267,213,35,9,8,225,286,20,0
20177001630,20,177,001630,233,191,28,9,12,198,242,30,0
20177001640,20,177,001640,240,210,17,12,4,223,240,16,0
20177001650,20,177,001650,323,329,30,22,19,279,408,24,1
20177001670,20,177,001670,309,313,47,19,16,243,434,26,0
20177001680,20,177,001680,0,0,0,0,0,0,0,0,0
20177001710,20,177,001710,338.8,342.3,35.6,14.4,18.5,278.4,434.2,26.9,1
20177001720,20,177,001720,349,334,31,7,20,312,394,28,0
20177001760,20,177,001760,0,0,0,0,0,0,0,0,0
20177001780,20,177,001780,0,0,0,0,0,0,0,0,0
20177001850,20,177,001850,84.7,237.2,13.8,3,12.8,69.9,268.7,10.8,0
20177001880,20,177,001880,112,209.1,18.8,7.4,7.4,109.8,226.9,16.2,0.1
20177001890,20,177,001890,88.2,212,10.9,7.7,2.8,69.1,238.3,10.5,0
20177001910,20,177,001910,0,0,0,0,0,0,0,0,0
20177100030,20,177,100030,40,80.3,2.1,2,1,27.7,97.7,2.1,0
20177100040,20,177,100040,0,0,0,0,0,0,0,0,0
20177100050,20,177,100050,12.7,22.2,2.3,1.1,1.2,12.9,24.2,2,0.1
20177100060,20,177,100060,0,0,0,0,0,0,0,0,0
20177120020,20,177,120020,78.6,117,3.8,1,5.8,77.7,119.8,4.8,0
20177120030,20,177,120030,187.3,241.9,27,8.1,8.2,171.1,266.3,25.2,0.9
20177120040,20,177,120040,191.9,306,14.6,11.6,17.6,184.1,321.5,21.4,2.9
20177120050,20,177,120050,0,0,0,0,0,0,0,0,0
20177120060,20,177,120060,40,114,8,1,8,40,118,10,0
20177120070,20,177,120070,88,192,15,8,13,85,216,12,0
20177120080,20,177,120080,24,35.1,0.2,1,0.1,26,34.1,1.2,0
2017712008A,20,177,12008A,0,0,0,0,0,0,0,0,0
20177120090,20,177,120090,148.8,153.7,22.7,6.9,9.8,141.9,162.6,30.6,2
20177120100,20,177,120100,36.5,106.9,6.3,0.2,4.1,35.2,108.4,6.3,0
2017712010A,20,177,12010A,0,0,0,0,0,0,0,0,0
20177120120,20,177,120120,169.9,269.4,18,6.9,10.3,130.4,323.4,13.7,0
20177120130,20,177,120130,3.6,9.5,1.2,0.6,0,2.4,12.5,0,0
2017712013A,20,177,12013A,17.9,62.4,3.3,2.1,4,20.6,66.2,5,0
20177120160,20,177,120160,73.5,102.3,9.8,4.8,5.6,70.5,111.9,9,0
2017712016A,20,177,12016A,0,0,0,0,0,0,0,0,0
20177120170,20,177,120170,32.4,33.3,0.8,0.8,2.5,23.3,39.9,4.2,0.8
20177120180,20,177,120180,0,0,0,0,0,0,0,0,0
20177120190,20,177,120190,0,0,0,0,0,0,0,0,0
20177120200,20,177,120200,17.7,28.1,1.9,0.7,1.1,13.6,33.7,1.4,0
20177120210,20,177,120210,24,6,3,3,1,24,7,4,0
20177120220,20,177,120220,197,84,4,11,12,187,98,13,5
20177120230,20,177,120230,23,3,1,1,0,20,5,2,0
20177120240,20,177,120240,234,59,10,7,4,213,68,24,0
20177120250,20,177,120250,94,89,9,6,5,92,83,19,0
20177120260,20,177,120260,62,46,7,3,3,55,53,11,0
20177120270,20,177,120270,223.4,218,16.5,14.2,20.1,209.7,258.4,17.1,0.1
20177120280,20,177,120280,164,62,4,7,8,158,78,4,2
20177120290,20,177,120290,41,31,3,5,0,43,35,1,0
20177120300,20,177,120300,97,62,10,6,3,98,70,9,0
20177120310,20,177,120310,40.4,98.7,7.3,2.1,4.1,44.2,101.1,4.2,1
20177120320,20,177,120320,154,330,25,10,8,146,349,27,0
20177160010,20,177,160010,10.7,15.2,1.4,0.4,1.8,9.8,17.1,1.7,0.1
20177160030,20,177,160030,0,0,0,0,0,0,0,0,0
20177170030,20,177,170030,0,0,0,0,0,0,0,0,0
20177200010,20,177,200010,0,0,0,0,0,0,0,0,0
20177200020,20,177,200020,191.5,283.4,24.9,12.4,24.9,158,352.3,13.4,0
20177200050,20,177,200050,161,184,47,21,14,164,213,39,2
20177200070,20,177,200070,182.1,230.5,22.2,9.2,9.8,171.6,257.3,21.1,0.1
20177200080,20,177,200080,0,0,0,0,0,0,0,0,0
20177200130,20,177,200130,95.4,71.5,12.1,4.3,9.5,87.9,87.9,13.4,0.1
20177200140,20,177,200140,0,0,0,0,0,0,0,0,0
20177200150,20,177,200150,36,32,4,0,4,32,36,4,0
20177200160,20,177,200160,30,47,5,3,1,28,52,4,0
20177200170,20,177,200170,15.8,6.6,0.3,0.5,0.8,15.1,7.3,1.4,0
20177200180,20,177,200180,8,3.4,0.1,0.2,0.4,7.7,3.7,0.7,0
20177300090,20,177,300090,50.8,72.6,3.2,0.1,0.3,34.7,87.9,3.3,0
20177400070,20,177,400070,68.3,79.4,8.5,0,1.7,60.6,85.4,12.8,0
20177400090,20,177,400090,0,0,0,0,0,0,0,0,0
20177400100,20,177,400100,170.3,242.1,15.2,13.1,9.1,147.3,288.3,12.2,0
20177400110,20,177,400110,0,0.1,0,0,0,0,0.1,0,0
20177500010,20,177,500010,4,12.9,0,0,0,4,11.9,1,0
20177500070,20,177,500070,5.3,6.6,0.6,0.6,0.4,3.7,9.2,0.4,0
20177500080,20,177,500080,145.3,180.8,10.7,9.1,9.9,142,203.9,8.3,0
20177500110,20,177,500110,41.2,61.7,5.4,1.4,7.5,38.9,68.5,7.2,0.3
2017750011A,20,177,50011A,19.3,28.9,2.6,0.6,3.5,18.2,32.1,3.4,0.2
2017750011B,20,177,50011B,12.3,17.9,1.5,0.4,2.1,11.3,20.3,1.9,0.1
2017750011C,20,177,50011C,31.7,46.9,4.2,1.1,5.6,29.7,52.2,5.4,0.3
20177500120,20,177,500120,104.6,165.2,14.4,3.4,7.5,88.3,190.2,9.4,2
20177500140,20,177,500140,274.6,340.3,17.9,13.9,28.9,209.9,449.8,11.9,0
20177500160,20,177,500160,363.9,407.5,36.7,20,24,343.4,449.2,42.6,0.3
20177600010,20,177,600010,201.4,345.6,31.5,16.4,16.2,201.1,375,30.2,1.5
20177600020,20,177,600020,142,77,14,8,9,132,95,18,2
20177600050,20,177,600050,155.2,364.4,19.8,12.8,7,138,394.6,18.9,1
20177600060,20,177,600060,81.4,232.3,8.9,4,11.9,79.4,238.2,11.9,0
20177600080,20,177,600080,168,251,16,9,6,138,294,13,0
20177600090,20,177,600090,285.3,350.5,34.4,18.5,33.3,270.6,400.7,32.5,0.1
20177600110,20,177,600110,133.3,230.9,9,4,9,116.3,252.9,11,1
20177600140,20,177,600140,0,0,0,0,0,0,0,0,0
20177600150,20,177,600150,207.5,370.5,17.4,13.5,6.8,177.5,399.5,23.2,0
20177600160,20,177,600160,153.3,288.5,15.7,12.8,9.5,130.4,324.2,20.4,0
20177600170,20,177,600170,153.1,332.6,30.9,15.4,8.6,158.1,347.3,34,0
20177600180,20,177,600180,191.9,406.5,33.1,7.6,9.4,156.9,453.8,34,0
20177600190,20,177,600190,117,307.9,23,11,13,88,351.9,26,0
20177600200,20,177,600200,237.3,272.7,29.5,9.2,15.3,228.2,300.1,26.4,0
20177600210,20,177,600210,171.9,158.6,12.5,3.6,1.8,147.9,184.4,16,0
20177600220,20,177,600220,204,326,18,8,5,184,348,17,0
20177600230,20,177,600230,165.6,276.7,23.1,10,16.1,138.6,329.8,20.1,0
20177600240,20,177,600240,212,409,31,19,16,205,440,31,0
20177600250,20,177,600250,138.9,233.6,13.2,7.4,21.7,89.6,311.9,11.1,0
20177600260,20,177,600260,194,87,21,6,14,166,128,24,0
20177600270,20,177,600270,244.8,280.6,35.8,11.7,8.1,222.4,322.9,19.3,0
20177600280,20,177,600280,179,258,17,8,13,144,308,14,0
20177600290,20,177,600290,122.7,179.8,17.5,8.2,6.3,115.9,203.1,13.4,0
20177600300,20,177,600300,249,465,39,18,22,204,562,21,0
20177600310,20,177,600310,155,227,20,3,13,123,286,10,0
20177600330,20,177,600330,111,214,15,6,8,105,238,10,0
20177600340,20,177,600340,182.5,270.9,11.3,13.7,8.6,175.8,283.9,19.7,0
20177600350,20,177,600350,162,323,30,9,13,140,368,28,0
20177600360,20,177,600360,170,358,26,6,10,159,377,26,0
20177600370,20,177,600370,154,336,23,16,18,146,381,22,0
20177600390,20,177,600390,175,327,29,17,15,156,378,26,0
20177600420,20,177,600420,240.1,258.7,19.4,16.1,11.1,228.7,286.2,19.3,0
20177600430,20,177,600430,30.4,39.5,5,3.3,2.5,20.6,54.4,3.3,0
20177600440,20,177,600440,14.3,26.6,1.2,0.1,0.2,8.5,32.5,1.2,0
20177600470,20,177,600470,35.4,77.5,3.1,1.4,0.6,31,83.8,2.8,0
20177600490,20,177,600490,46,90,9,1,5,45,102,6,0
20177600500,20,177,600500,101,233,17,0,6,89,241,20,0
20177600510,20,177,600510,11.7,13.6,1.5,0,0.3,10.4,14.6,2.2,0
20177600530,20,177,600530,0,0,0,0,0,0,0,0,0
20177600570,20,177,600570,182,144,14,9,15,169,167,17,1
20177600580,20,177,600580,199,151,17,5,4,159,202,13,0
20177700010,20,177,700010,5.8,8.1,0.4,0.4,0.6,4.7,9.6,0.7,0
20177700020,20,177,700020,220.8,304.4,15.2,14.2,21.9,177.6,364.4,25.5,0.9
20177800010,20,177,800010,87.8,74.9,6,3,0.8,73.4,97.6,3,0
20177800020,20,177,800020,1.5,4.1,0.5,0.2,0,1,5.3,0,0
20177800040,20,177,800040,274.8,360,30.4,8.3,8.5,200.5,466.7,17.4,0
20177800060,20,177,800060,219,314.9,25.4,5.9,10.8,194.6,358.9,16.6,0
20177800070,20,177,800070,23.2,55.5,1.3,2,1.1,22.9,56,1.2,0
20177900010,20,177,900010,14.9,13.8,1.1,0.3,0.1,12.8,16,1.4,0
20177900030,20,177,900030,169.4,282.8,23.8,11.5,11,168.4,304.1,22.4,0
20177900040,20,177,900040,26,39.9,2,0.8,2,20.8,47,2.3,0
20177900050,20,177,900050,254,390.1,20,8.2,19,203.2,459,22.7,0
20177900060,20,177,900060,1.3,2.3,0.2,0.1,0.1,1.3,2.5,0.2,0
20177900070,20,177,900070,157,264.6,25.2,8.7,17.4,149,289.1,25.1,0
20177900080,20,177,900080,17.4,31.4,2.5,0.8,1.6,16.6,35.6,0.8,0
20177900090,20,177,900090,202.7,345.9,21.6,9.7,8.7,176.2,386.2,22.5,0
20177900110,20,177,900110,0,0,0,0,0,0,0,0,0
20177900120,20,177,900120,0,0,0,0,0,0,0,0,0
20177900140,20,177,900140,0,0,0,0,0,0,0,0,0
20179000010,20,179,000010,1,9,0,0,0,2,9,0,0
20179000020,20,179,000020,1,22,0,0,0,1,22,0,0
20179000030,20,179,000030,3,22,0,1,0,3,24,0,0
20179000040,20,179,000040,38,353,6,2,0,33,347,10,0
20179000050,20,179,000050,0,31,1,1,0,1,29,1,0
20179000060,20,179,000060,3,47,0,0,0,2,48,0,0
20179000070,20,179,000070,2,56,1,1,0,3,54,3,0
20179000080,20,179,000080,2,21,4,0,0,0,27,0,0
20179000090,20,179,000090,25,124,5,1,0,24,127,3,0
20179000100,20,179,000100,8,86,1,2,0,6,87,3,0
20179000110,20,179,000110,3,42,1,0,0,1,44,1,0
20179000120,20,179,000120,2,13,0,0,0,1,15,0,0
20179000130,20,179,000130,5,47,2,0,0,5,45,1,0
20179000140,20,179,000140,33,288,17,4,0,35,286,16,0
20179000150,20,179,000150,1,36,0,0,0,2,37,0,0
20181000010,20,181,000010,84,465.7,28.3,3.2,7,74,475.8,28.4,0
20181000020,20,181,000020,50.3,241.6,18.7,10.9,0,50.3,245.6,21.7,0
20181000030,20,181,000030,62,262,20,6,4,44,287,23,0
20181000040,20,181,000040,81.6,440,26.2,9.7,2.9,57.5,465.2,25.2,0
2018100004A,20,181,00004A,2.8,15.6,0.9,0.3,0.1,2,16.5,0.9,0
20181000050,20,181,000050,5,30,0,1,0,9,25,1,0
20181000060,20,181,000060,1,13,0,0,0,0,14,0,0
20181000070,20,181,000070,15.9,136.2,4,2,1,17.9,133.2,4,0
20181000080,20,181,000080,6,51,3,1,0,4,50,5,0
20181000090,20,181,000090,1,37,3,2,0,9,33,2,0
20181000100,20,181,000100,3,21,0,0,0,2,23,0,0
2018100011A,20,181,00011A,10,112.4,0,5,0,4.1,118.4,3,0
20181000120,20,181,000120,0.1,24.4,0,1,0,0.1,25.5,0,0
20181000130,20,181,000130,0,18,0,0,0,0,18,0,0
20181000140,20,181,000140,2,30,3,0,2,1,31,3,0
20181000150,20,181,000150,8.9,28.6,0,1,0,3.9,34.5,1,0
20181000160,20,181,000160,0,28,1,0,0,1,27,1,0
20181000170,20,181,000170,11.3,97.4,1.9,1.9,0.9,11.2,99.3,2.8,0
20181000180,20,181,000180,2,37,1,2,0,5,36,1,0
20181190010,20,181,190010,0,0,0,0,0,0,0,0,0
20183000010,20,183,000010,2,31,0,1,0,2,31,1,0
20183000020,20,183,000020,1,26,1,0,0,0,27,0,0
20183000030,20,183,000030,2,25,0,0,0,2,24,1,0
20183000040,20,183,000040,44,206,8,1,0,28,224,8,0
20183000050,20,183,000050,42.6,222.4,7.3,7.3,0,32.6,239.4,7.7,0
20183000060,20,183,000060,69.5,273,8.9,6,0,52.6,286.9,17.9,0
20183000070,20,183,000070,2,14,0,0,0,0,17,0,0
20183000080,20,183,000080,1,15,0,1,0,5,10,2,0
20183000090,20,183,000090,5,19,0,0,0,3,20,2,0
20183000100,20,183,000100,1,14,0,0,0,2,15,0,0
20183000110,20,183,000110,4,10,0,0,0,0,12,0,0
20183000120,20,183,000120,4,39,0,0,0,2,39,2,0
20183000130,20,183,000130,7,52,3,0,0,3,55,4,0
20183000140,20,183,000140,8,65,2,0,0,10,65,2,0
20183000150,20,183,000150,14,44,2,0,0,9,52,0,0
20183000160,20,183,000160,3,36,1,0,0,2,38,1,0
20183000170,20,183,000170,5,16,0,0,0,5,15,1,0
20183000180,20,183,000180,1,8,0,0,0,0,8,1,0
20183000190,20,183,000190,8.4,50.3,1.2,0.8,0,8.1,50.3,2,0
20183000200,20,183,000200,12.6,74.7,1.8,1.2,0,11.9,74.7,3,0
20183000210,20,183,000210,1,14,2,1,0,1,15,1,0
20183000220,20,183,000220,2,19,1,0,0,3,17,1,0
20183000230,20,183,000230,7,13,0,0,0,3,17,0,0
20183000240,20,183,000240,5,24,4,1,0,2,31,1,0
20183000250,20,183,000250,2,26,2,0,0,3,23,4,0
20183000260,20,183,000260,5,24,1,1,0,1,29,2,0
20183000270,20,183,000270,6,19,0,0,0,3,22,2,0
20183000280,20,183,000280,5.5,62,2.1,3,0,6.4,60.1,6.1,0
20183000290,20,183,000290,26.4,219.6,6.7,4.7,0,18.4,226.6,13.3,0
20185000010,20,185,000010,5,22,0,0,0,4,19,2,0
20185000020,20,185,000020,1,32,0,0,0,2,31,1,0
20185000030,20,185,000030,0,20,0,0,0,0,20,0,0
20185000040,20,185,000040,6,32,1,0,0,3,33,2,0
20185000050,20,185,000050,9,41,3,1,0,7,42,3,0
20185000060,20,185,000060,1,18,3,0,0,3,21,0,0
20185000070,20,185,000070,47,160,5,3,6,36,172,12,0
20185000080,20,185,000080,12,37,3,0,0,6,46,1,0
20185000090,20,185,000090,30,151,6,6,0,21,163,6,0
20185000100,20,185,000100,12,71,2,4,0,9,81,4,0
20185000110,20,185,000110,4,49,3,1,0,3,53,0,0
20185000120,20,185,000120,7,66,3,1,0,6,68,3,0
20185000130,20,185,000130,48,194,11,5,0,36,208,13,0
20185000140,20,185,000140,5,38,1,1,0,3,40,2,0
20185000150,20,185,000150,3,7,1,0,0,2,9,0,0
20185000160,20,185,000160,3,19,0,1,0,1,20,1,0
20185000170,20,185,000170,11,22,2,0,0,7,24,2,0
20185000180,20,185,000180,0,26,2,0,0,0,26,2,0
20185000190,20,185,000190,19,83,8,5,0,16,89,6,0
20185000200,20,185,000200,51,171,1,2,0,42,172,10,0
20185000210,20,185,000210,1,12,1,1,0,4,10,0,0
20185000220,20,185,000220,4,32,0,0,0,1,31,3,0
20185000230,20,185,000230,24,166,6,3,0,17,165,7,0
20185000240,20,185,000240,1,21,0,0,0,1,20,0,0
20187000010,20,187,000010,13,72,2,1,2,9,77,6,0
20187000020,20,187,000020,8,76,1,1,0,10,70,4,0
20187000030,20,187,000030,94,344,16,5,2,59,359,26,0
20189000010,20,189,000010,6,80,0,1,0,4,79,3,0
20189000020,20,189,000020,1.1,19.5,0,0,0,1,17.8,1.8,0
20189000030,20,189,000030,11.1,148.6,3,0.5,0,7.5,148.1,7.6,0
20189000040,20,189,000040,0,37,0,0,0,1,32,1,0
20189000050,20,189,000050,24.9,121.4,3.8,3.8,0,15.3,132.9,2.9,0
20189000060,20,189,000060,34.1,215,10,4,0,24,222.1,11.9,0
20189000070,20,189,000070,8.2,31.9,3,0,0,5.1,34.7,0.2,0
20189000080,20,189,000080,64.2,363.9,16.8,5,0,49.4,363.9,18.8,0
20189000090,20,189,000090,23,184,5,2,0,19,186,8,0
20189000100,20,189,000100,4,63,0,0,0,4,59,2,0
20189000110,20,189,000110,6.9,58.8,1.2,1.1,0,8.6,54.1,3.2,0
20189190010,20,189,190010,0,0,0,0,0,0,0,0,0
20189190020,20,189,190020,1,1,0,1,0,1,1.9,0,0
20189190030,20,189,190030,0.8,5.8,0.2,0.1,0,0.6,4.8,1.2,0
20189190040,20,189,190040,0,4.2,0,0.5,0,0.5,3.8,0.5,0
20189190050,20,189,190050,31,205,5,3,0,25,202,10,0
20189190060,20,189,190060,3.9,60,1,1,0,3,57.9,3,0
20191000010,20,191,000010,31,116.9,6,2,0,32,112.9,11,0
20191000020,20,191,000020,278.8,955.1,61.3,33.3,0,282.1,944.9,96.9,0
2019100002A,20,191,00002A,0.2,0.7,0,0,0,0.2,0.7,0.1,0
2019100002B,20,191,00002B,5.6,19.2,1.2,0.7,0,5.7,19,1.9,0
20191000030,20,191,000030,6,20,1,1,0,3,24,1,0
20191000040,20,191,000040,52.7,109.3,8.9,1,0,43.7,113.3,10.9,0
20191000050,20,191,000050,57.2,210.6,7,4,0,62.2,205.7,16,0
20191000060,20,191,000060,17.4,48.4,3.1,1,0,17.4,53.3,0.1,0
20191000070,20,191,000070,5,25,0,1,0,3,25,3,0
20191000080,20,191,000080,88,355,20,11,0,93,339,36,0
20191000090,20,191,000090,10,79,5,1,0,16,70,4,0
20191000100,20,191,000100,35,205,6,5,0,41,193,13,0
20191000110,20,191,000110,8.7,53.2,0,1,0,10.7,47.4,2.9,0
20191000120,20,191,000120,25,130,10,4,0,26,132,9,0
20191000130,20,191,000130,10.7,54.6,2,1,0,12.7,52.7,2,0
20191000140,20,191,000140,65.9,299.9,18,7,0,67.1,291.9,30.8,0
20191000150,20,191,000150,3,30,1,0,0,4,27,1,0
20191000160,20,191,000160,8,60,3,1,0,13,55,4,0
20191000170,20,191,000170,24.5,104.2,4.5,1.8,0,20.8,106.9,8.2,0
20191000180,20,191,000180,7,74,3,1,0,7,74,3,0
20191000190,20,191,000190,11,50,8,0,0,9,53,7,0
20191000200,20,191,000200,49,271,15,5,0,45,262,28,0
20191000210,20,191,000210,3,11,0,0,0,0,14,0,0
20191000220,20,191,000220,68.3,208,10.3,4,0,64.3,204.1,17.4,0
20191000230,20,191,000230,22.4,95.9,4.8,2,0,28.2,91.8,4.9,0
20191000240,20,191,000240,123,411,31,11,0,136,391,43,0
20191000250,20,191,000250,20.1,76.2,5,3,0,22.9,74.1,6.2,0
20191000260,20,191,000260,12.8,51.1,2,1,0,13.8,49.2,3.9,0
20191000270,20,191,000270,7.5,103.8,1.9,0.9,0,8.4,93.7,9.3,0
20191000280,20,191,000280,38,196,8,2,0,43,185,17,0
20191000290,20,191,000290,57.2,213.9,13,3,0,53.2,211.8,13.1,0
20191000300,20,191,000300,15,44,2,2,0,12,50,3,0
20191000310,20,191,000310,8,50,2,2,0,2,51,8,0
20191000320,20,191,000320,20,132,7,5,0,16,126,18,0
20191000340,20,191,000340,82.5,162.7,13.2,4.8,0,83.5,157.1,20.3,0
20191000350,20,191,000350,69.5,174.4,11.8,9.3,0,72.2,174,18.3,0
20191000360,20,191,000360,142.5,281,22.8,8.3,0,144.2,271.4,35.1,0
20191000370,20,191,000370,78.6,154.9,12.6,4.6,0,79.5,149.6,19.3,0
2019100037A,20,191,00037A,0,0,0,0,0,0,0,0,0
20191000380,20,191,000380,115.9,290.9,19.6,15.5,0,120.5,290.2,30.6,0
20191000390,20,191,000390,77,193.4,13,10.3,0,80,192.9,20.3,0
20191000400,20,191,000400,141.5,355,23.9,19,0,147,354.1,37.3,0
2019100041A,20,191,00041A,74.6,187.5,12.6,9.9,0,77.5,186.9,19.6,0
20191120030,20,191,120030,0.2,0.4,0,0,0,0.2,0.4,0,0
2019112003A,20,191,12003A,0.4,0.7,0,0,0,0.4,0.7,0,0
20191120050,20,191,120050,20.3,65.1,6.8,1.7,0,19.4,65.9,10.2,0
20191120070,20,191,120070,0,0,0,0,0,0,0,0,0
20191120120,20,191,120120,40.4,117.5,5.1,1,0,42.6,111.6,7.8,0
20191120130,20,191,120130,9.9,63.8,3.1,0,0,14.9,54.7,10.2,0
2019112013A,20,191,12013A,20.6,40.6,3.3,1.2,0,20.9,39.2,5.1,0
20191900010,20,191,900010,0,0,0,0,0,0,0,0,0
20191900020,20,191,900020,0.6,8.5,0.1,0.1,0,0.7,7.6,0.8,0
20191900030,20,191,900030,0.9,3.9,0.2,0.1,0,1.1,3.7,0.2,0
20191900040,20,191,900040,0,0,0,0,0,0,0,0,0
20191900050,20,191,900050,1.3,2.6,0,0,0,1.3,2.6,0,0
20191900060,20,191,900060,4.5,17,0.8,0.4,0,3.6,17.8,1.2,0
