GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDKEL,G18GOVRKOB,G18GOVIORM,G18GOVLCAL,G18GOVIKLO,G18SOSRSCH,G18SOSDMCC,G18SOSLHOD,G18ATGRSCH,G18ATGDSWA,G18INSDMCL,G18INSRSCH,G18TRERLAT,G18TREDFRA
20067000020,20,067,000020,61.4,92.9,42.6,2.6,0.1,125.9,66,7.5,136.2,61.6,48.7,149.8,138.6,60.8
2006700003A,20,067,00003A,114.9,341.3,62.1,3.7,1.9,393.2,115.9,11.2,423,95.4,84.3,430.4,424.8,98.2
2006700003B,20,067,00003B,0.4,1.4,0.2,0,0,1.6,0.4,0.1,1.8,0.3,0.2,1.8,1.8,0.3
20067000040,20,067,000040,196.1,355,94.3,11.5,5,452.8,175.2,22,476.7,168.9,146.5,496.2,485.2,161.2
20067120020,20,067,120020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20067120030,20,067,120030,78.2,305.3,51.7,8.2,4.1,346.4,80.5,16.3,381.4,59.8,49.3,384.8,382.6,57.6
20069000020,20,069,000020,21,74,14,2,2,83,19,6,91,14,16,86,92,12
20069000030,20,069,000030,29,79,14,4,0,83,30,8,92,30,27,96,95,27
20069000040,20,069,000040,4,40,2,0,0,40,5,0,41,4,6,39,40,4
20069000050,20,069,000050,34,134,26,5,0,155,35,9,172,25,24,171,169,28
20069000060,20,069,000060,5,60,17,0,0,69,11,2,73,9,4,74,72,9
20069000070,20,069,000070,67,204,56,2,5,256,62,9,278,51,43,277,278,45
20069500010,20,069,500010,38.1,143.2,36.1,3,0,163.3,54.1,5,183.3,39.1,38.1,182.3,182.3,40.1
20069500020,20,069,500020,148.9,403.8,107.9,7,3,483.7,152.9,22,542.7,119.9,117.9,527.7,532.7,124.9
20071000010,20,071,000010,86,183,38,4,2,225,71,6,254,47,44,257,249,52
20071000020,20,071,000020,24,111,15,1,3,124,24,1,135,15,12,128,130,15
20071000030,20,071,000030,8,19,2,1,1,20,7,2,23,3,7,22,27,2
20073000010,20,073,000010,30,60,11,1,0,77,23,2,84,18,16,84,83,19
20073000020,20,073,000020,82,97.4,13.3,5.6,1.2,123,64,5.8,150.5,46.6,49.6,144.2,146.9,49.8
20073000030,20,073,000030,87.3,171.6,30.4,12.7,2,211.7,73.5,13.7,246.1,52,46.1,250,235.3,57.9
20073000040,20,073,000040,70.8,108.1,24.6,5.9,1,137.6,65.8,4.9,167,42.2,43.2,163.1,158.2,51.1
20073000050,20,073,000050,80,120,25.7,3.8,2.9,143.8,67.6,9.5,170.4,56.2,57.1,163.7,165.6,54.3
20073000060,20,073,000060,31.6,57.3,5.9,0,0,58.3,30.6,4,66.2,26.7,20.8,69.2,64.2,23.7
20073000070,20,073,000070,41.2,118.3,14.2,4,0,134.6,35,9.1,156.6,22,18.1,149.6,148.6,27.1
20073000080,20,073,000080,9.8,25.9,2.5,0.1,1.1,29.5,7.8,1.1,30.8,8.7,8.6,28.8,30.6,7.7
20073000090,20,073,000090,122,201,39,6,2,237,117,12,271,96,85,278,270,96
20073000100,20,073,000100,22,48,8,2,0,55,23,2,59,20,23,55,58,22
20073000110,20,073,000110,10,19,4,2,0,24,11,1,31,5,8,26,25,10
20073000120,20,073,000120,8.2,28.1,4.5,0.9,0.9,34.5,8.2,0.9,37.2,6.3,5.4,37.2,35.4,6.3
20073000130,20,073,000130,3.8,5.7,3.8,0.9,0,12.4,0.9,0.9,13.4,0.9,2.9,11.4,11.4,2.9
20073000140,20,073,000140,4,29,2,0,0,26,7,0,31,3,5,29,30,3
20073000150,20,073,000150,12,52,8,0,1,63,8,2,65,7,6,65,66,6
20073000170,20,073,000170,22,28,6,2,0,38,18,1,42,14,14,42,43,14
20073000180,20,073,000180,6.4,13.7,2.1,0,0,15.7,6.4,0,18.8,3.3,4.2,17.8,17.8,3.3
20073200010,20,073,200010,10,31,4,0,0,29,12,0,36,8,6,33,31,9
20073200020,20,073,200020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073900010,20,073,900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073900020,20,073,900020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20075000010,20,075,000010,1,10,3,0,0,9,1,0,12,2,1,12,12,1
20075000020,20,075,000020,5,23,2,1,0,25,5,1,26,5,3,27,27,4
20075000030,20,075,000030,9,15.1,4,0,0,22,4,1,24,3,3,24,25,3
20075000040,20,075,000040,11,20,3,0,0,29,2,2,31,2,1,33,27,6
20075000050,20,075,000050,0,7,3,0,0,10,0,0,10,0,0,10,10,0
20075000060,20,075,000060,2,15,1,0,0,15,2,0,16,2,2,15,16,2
20075000070,20,075,000070,0,8,2,0,0,9,2,0,8,2,1,9,10,1
20075000080,20,075,000080,27.7,57.9,12.6,1.7,0,68.9,23.5,4.2,79,16,14.3,82.3,78.9,18.5
20075000090,20,075,000090,16.8,59.3,10.7,2.2,0,64.8,21.2,2.2,71.3,13.8,12.6,73.6,70.8,13.2
20075000100,20,075,000100,39.2,64.9,20.4,0.3,0,90.9,28.4,0.8,94.8,24,20.7,98.5,87.9,29.4
20075180010,20,075,180010,7.2,22.4,6.2,1.8,0,26,10.7,1.8,30.4,7.1,5.4,33,26.9,10.6
20075180020,20,075,180020,47.2,70.4,11.1,4,1,88.5,45.2,0,99.6,31.1,26.1,105.6,96.5,36.2
20077000010,20,077,000010,110,240,37,6,6,280,103,9,321,69,67,311,312,78
20077000020,20,077,000020,59.1,120.4,22,0,2,144.4,55.1,2,154.4,45.1,32.1,168.4,164.4,39.1
20077000030,20,077,000030,12,24,9,1,0,30,13,2,39,7,6,40,35,11
20077000040,20,077,000040,30.9,57.8,12,1,1,69.8,29.9,1,79.7,19.9,22.9,75.7,73.8,26.9
20077000050,20,077,000050,66.4,119.1,11.7,0,2.9,127.9,57.6,8.8,146.4,45.9,37.1,159.1,149.4,45.9
20077000060,20,077,000060,84,126,22,4,0,148,75,7,185,49,46,187,167,64
20077000070,20,077,000070,69,208,19,3,2,219,64,9,234,57,46,247,244,53
20077000080,20,077,000080,10,32,2,0,0,38,4,1,39,4,4,40,40,3
20077000100,20,077,000100,25,34,13,3,1,46,26,4,53,22,19,55,52,24
20077800010,20,077,800010,7.1,37.2,7,0,1,40.2,10.1,1,43.3,8.1,10.1,41.3,41.2,9.1
20077800020,20,077,800020,15.2,55.9,5.7,0,0,58.8,13.3,2.8,61.6,10.4,11.4,60.7,59.7,13.3
20077800030,20,077,800030,40.6,80.9,11.3,3,0.1,93.1,36.4,3.2,107.6,26.1,13.9,120.9,108.6,24.1
20077800040,20,077,800040,14,26,2,0,0,31,11,0,34,6,3,39,35,6
20077800050,20,077,800050,19,55,9,2,0,65,18,1,71,13,14,67,68,16
20077800060,20,077,800060,7,24,10,1,0,28,11,2,35,6,7,34,35,7
20077900010,20,077,900010,0.4,1.6,0.2,0,0,1.7,0.4,0.1,1.8,0.3,0.3,1.8,1.7,0.4
20077900020,20,077,900020,0.3,1.1,0.1,0,0,1.2,0.3,0.1,1.2,0.2,0.2,1.2,1.2,0.3
20077900030,20,077,900030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077900040,20,077,900040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077900050,20,077,900050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077900060,20,077,900060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077900070,20,077,900070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079000010,20,079,000010,47,64,11,1,1,74,37,6,90,32,28,88,89,29
20079000020,20,079,000020,30.9,36.8,8,3,1,50.8,25.9,2,54.8,21.9,15.9,60.7,54.8,22.9
20079000030,20,079,000030,60,138,11,2,0,143,62,4,157,52,52,146,152,55
2007900003A,20,079,00003A,27.7,41.9,5.8,1.1,0.1,49.7,24.4,2.3,57.5,17.9,16.6,59.7,52.3,22
20079000040,20,079,000040,71.6,143.1,17.9,3,2,160,66.6,5,174.9,55.6,47.7,178.8,165.9,63.6
2007900004A,20,079,00004A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007900004B,20,079,00004B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079000050,20,079,000050,53,66,10,1,3,81,46,4,93,36,27,102,94,36
20079000060,20,079,000060,121.1,148.1,23,11,1,160.1,124.1,17,202.1,96.1,92.1,206.2,198.1,101.1
20079000070,20,079,000070,190.9,205.9,33,9,1,237.9,180.9,14,296.9,134.9,114,312.9,288.9,142.9
2007900007B,20,079,00007B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079000080,20,079,000080,44.9,49.9,12,3,1,56.9,45.9,4,69.9,36.9,29.9,76.8,67.9,37.9
20079000090,20,079,000090,430.5,301.9,51.1,7,1,385,374.4,15,487.1,293.4,260.3,501.2,452.1,315.4
2007900010A,20,079,00010A,354,354,61,8,4,446,292,22,529,231,194,545,520,240
20079000110,20,079,000110,95,77.2,19.8,3,2,99,89.1,6.9,126.7,67.3,53.4,138.5,117.8,77.2
20079000120,20,079,000120,15,42,7,0,0,49,15,1,51,14,11,54,50,14
20079000130,20,079,000130,39.1,76.1,7,1,0,84.1,33.1,5,94.1,27.1,23,94.1,86.1,35.1
20079000140,20,079,000140,112.2,126.4,27.1,8.7,0.7,163.4,104,4.8,184.7,87,79.7,190,171.6,100.8
20079000150,20,079,000150,238.8,147.7,44,14.3,3.1,167.2,245.8,25.6,211.4,226.2,191.6,241.6,207.2,224.3
20079000160,20,079,000160,150.5,99,32.7,5.9,2,111.9,153.5,14.9,140.6,140.6,115.9,144.6,137.7,135.7
20079000170,20,079,000170,113.4,94.9,24.3,7,1,115,112.4,6.1,129.3,101.3,95.1,128.3,130.3,100.3
20079000180,20,079,000180,209,117,23,6,2,125,212,14,155,195,186,157,158,191
2007900019A,20,079,00019A,425.9,359,63.7,11.8,10.7,428.7,410.2,22.4,501,349.6,303.8,538.1,460.9,393.6
20079000200,20,079,000200,169,135.9,30.2,9.4,2.8,150.1,168,18.9,184.1,152,132.2,189.7,179.3,154.8
20079000210,20,079,000210,247.1,214.7,42.6,14.8,3.7,253.6,237.9,23.1,304.5,209.2,191.6,308.2,285.1,224.9
2007900021A,20,079,00021A,7.2,6.2,1.2,0.4,0.1,7.4,6.9,0.7,8.9,6.1,5.6,9,8.3,6.6
2007900022A,20,079,00022A,253,180,35,17,6,231,230,31,288,203,185,299,264,224
2007900022S,20,079,00022S,500.8,528.3,111.2,11.5,7.7,637.6,461.8,44.1,749.8,389.9,351.2,777.6,724.5,410.7
2007900022W,20,079,00022W,4.5,7.7,1,0.2,0,9.2,3.8,0.4,10.3,3.1,2.8,10.3,9.6,3.5
20079000230,20,079,000230,257,192,30,13,3,226,246,19,275,212,191,289,253,236
20079000240,20,079,000240,337.1,251,54,9.7,4,312.3,329.9,11.3,381.6,264.4,232.1,402,354.4,291
20079000250,20,079,000250,290.2,229.8,44.9,10.1,4.5,265.8,288.2,16.4,330.6,237.2,220.8,337,310.4,253.7
20079000260,20,079,000260,155,107,20,11,3,132,148,10,159,130,113,167,145,143
20079000270,20,079,000270,18.9,12.5,2.1,0.4,0.2,14.7,18.3,0.7,17.8,14.8,13.1,19.6,17.4,15.9
2007900027A,20,079,00027A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007900027B,20,079,00027B,31.4,28.8,5.9,1.3,0.5,34.1,29.8,2.8,40.7,25.8,23.2,41.9,38.8,27.4
2007900027C,20,079,00027C,3.4,5.6,0.7,0.1,0,6.3,3.1,0.3,6,2.6,2.4,7.2,5.8,2.8
2007900027D,20,079,00027D,4.6,6,3,0,0,8,4.3,1,11.9,2.3,1.7,11.9,11.3,2.6
2007900027E,20,079,00027E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007900027F,20,079,00027F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007900027G,20,079,00027G,0.3,0.2,0,0,0,0.3,0.3,0,0.3,0.2,0.2,0.3,0.3,0.2
20079000280,20,079,000280,724.7,301.6,56.2,6.8,4.7,374.8,681.6,21.6,470.9,596,515,522.4,422.8,643.9
2007900028A,20,079,00028A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079000290,20,079,000290,84,176,13,1,1,186,87,2,205,68,50,212,210,64
20079000300,20,079,000300,40,134,9,0,2,141,41,1,153,27,24,141,150,33
20079000310,20,079,000310,47.4,83.6,10.2,1.2,0.1,98,39.3,5.3,110.5,31.9,27.5,111,103.3,35.4
20079000320,20,079,000320,50.8,61.3,18.1,0,1,80.4,45,4.8,101.4,26.9,32.6,96.7,91.9,36.5
20079190010,20,079,190010,22.9,12.8,2.6,0.4,0.2,15.9,21.9,0.7,19.6,18.4,16,21.2,18,20.1
20079190020,20,079,190020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079190030,20,079,190030,1.8,2,0.6,0,0,2.5,1.6,0.2,3.1,1.3,1.1,3.2,3,1.4
20079900010,20,079,900010,81.1,127.2,28,3,3,153.2,77.1,12,180.2,60.1,55.1,185.3,170.2,72.1
20079900020,20,079,900020,195.2,248.1,48.1,7.7,2.9,307.6,175.9,16.3,367.3,128.8,111.5,379.8,349,148.1
20079900030,20,079,900030,37.2,38.7,5.9,2,2,51.6,31,3.2,59.6,27.1,21.4,64.3,57.1,29.5
20081000010,20,081,000010,15,29,7,0,0,36,13,2,39,11,12,38,36,13
20081000020,20,081,000020,7,30,10,0,0,36,9,2,41,6,5,39,41,6
20081000030,20,081,000030,4,28,6,0,0,34,3,1,35,2,4,32,31,6
20081000040,20,081,000040,14,46,6,3,0,49.1,16,2,55.1,11,12,54.1,55.1,11
20081000060,20,081,000060,8,39,7,0,0,41,8,3,44,9,6,44,45,7
20081000080,20,081,000080,2,2,0,0,0,2,2,0,3,1,0,4,3,1
20081120020,20,081,120020,2,19,1,0,1,22,1,0,21,2,2,21,21,2
20081120030,20,081,120030,98,138.9,41,5,2,191.9,88,6,210.9,69,68,213.9,212.9,67
20081120040,20,081,120040,9,12,1,0,0,13,8,1,14,8,6,16,15,7
20081120050,20,081,120050,85,225,43,5,0,273,68,7,286,58,51,288,292,55
20081120070,20,081,120070,43,112,21,4,3,137,42,5,152,31,31,146,146,33
20083000010,20,083,000010,4,17,2,0,0,18,3,0,18,2,2,18,18,1
20083000040,20,083,000040,2.9,5.7,0,0,0,6.7,1.9,0,7.6,0.9,0,8.6,6.7,1.9
20083000050,20,083,000050,0,24,1,0,0,24,1,0,24,1,1,24,22,2
20083000080,20,083,000080,0.1,11.3,3,0,0,11.3,2.1,0,13.4,1,0,13.4,13.3,0.1
20083000090,20,083,000090,3,25,2,0,0,27,3,0,27,3,2,28,25,4
20083000100,20,083,000100,10,33,5,0,0,36,11,1,42,5,5,41,40,8
20083000110,20,083,000110,1,18,4,0,1,16,5,1,21,2,3,18,20,3
20083150010,20,083,150010,32,94.2,27,3,1,110.2,40,3,135.2,20,23,130.2,129.2,25
20083150020,20,083,150020,11.2,63.8,10,1,0,66.8,13.1,4,75.9,8.1,9.1,72.9,73.9,10.1
20083150030,20,083,150030,46,83,25,4,1,104,45,4,119,34,34,116,118,33
20083150040,20,083,150040,4,12,1,0,0,13,3,1,14,3,3,14,14,3
20083150050,20,083,150050,5.8,29,0,0,0,28,3.9,1,29.9,2.9,2.9,29.9,29.9,2.9
20083150060,20,083,150060,24.5,95.9,11.7,2.9,0,105.7,23.5,3.9,116.5,17.6,16.6,112.6,115.5,18.6
20083150070,20,083,150070,3,11,0,0,0,11,3,0,12,2,2,12,11,3
20083150080,20,083,150080,15.5,55.1,6.3,2.1,3,70.3,11.5,0.1,75.5,7.4,8.4,70.4,69.5,11.4
20083150090,20,083,150090,4,19,2,0,0,20,4,0,24,1,3,18,22,1
20085000010,20,085,000010,10,53,5,0,0,52,13,2,60,8,5,52,60,8
20085000020,20,085,000020,64,93,14,1,2,109,60,3,137,37,22,147,138,33
20085000030,20,085,000030,197.4,254.7,42.5,11.8,11.8,295.2,198.4,18.8,372.2,142.2,101.7,400.8,356.4,156
20085000040,20,085,000040,366,491,99,22,21,556,383,51,708,287,203,781,696,293
20085000050,20,085,000050,200,219.9,46.7,3.9,2.2,279.8,163,21,355.7,110.2,79.8,390.7,344.7,117.1
20085000060,20,085,000060,90.2,137.4,18,1.1,1.2,155.4,88.1,5,190.1,58.5,37.7,204,180.3,66.3
20085000070,20,085,000070,26,38,11,0,2,47,27,3,59,17,14,63,59,18
2008500008A,20,085,00008A,164.3,139.7,36.1,13.9,3,178.9,152.1,21,230.1,121.8,92.8,257.2,216.1,132.8
2008500008B,20,085,00008B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20085000090,20,085,000090,205.2,185.9,37.4,11.9,3,240.4,171.9,18.2,297.1,143.2,111,328.4,288,142.3
2008500010A,20,085,00010A,148,132,27,9,3,183,126,7,217,101,69,246,215,101
2008500010B,20,085,00010B,6.9,7.9,1.8,0.1,0,10,6.1,0.4,12.1,4.3,2.8,13.6,11.8,4.5
20085000110,20,085,000110,70,132,23,6,1,167,61,7,197,37,38,198,193,40
20085000120,20,085,000120,101.1,115.1,26.2,1.9,0,146,89.9,5.6,176.9,63.6,41.2,198.4,173.2,65.5
20085000130,20,085,000130,216.5,122.5,23.7,14.2,3.8,132.9,225.1,21.8,168.1,211.8,181.4,194.7,167.1,211.8
20085000140,20,085,000140,40,73,22,1,0,91,43,3,110,26,16,120,109,28
20085000150,20,085,000150,57,104,14,0,3,122,50,5,141,37,26,149,138,39
20085000160,20,085,000160,26.4,47.9,7.6,1,2,57.5,20.5,0.2,67.8,13.3,4.6,75.2,67.3,11.8
20085000170,20,085,000170,57,142,16,2,0,157,54,5,173,43,31,156,172,44
20085000180,20,085,000180,42,76,21,3,1,91,42,7,110,33,22,121,110,31
20087000010,20,087,000010,268,332,62,13,5,389,260,21,475,196,149,522,452,218
20087000020,20,087,000020,188,150,20,6,3,164,183,11,198,163,132,224,186,175
20087000030,20,087,000030,158.9,199,36.2,5,4,246.3,133.8,21.1,291.4,108.7,81.6,311.6,266.4,128.8
20087000040,20,087,000040,276.4,292.9,42.6,10.2,3.7,332.7,266.2,23.2,415.2,205.9,145.6,470.9,394.9,224.4
20087000050,20,087,000050,349.4,293.4,74.1,6.7,11.1,360.6,342,25.8,454.4,271.9,215.8,498.1,407.4,320.5
20087000060,20,087,000060,127.1,143,33.8,7,4,182.7,121.2,8.9,203.6,104.3,83.4,223.4,193.6,113.2
20087000070,20,087,000070,322.4,362.3,56.5,12.7,7.8,426.6,303.9,18.5,503.5,246.4,198.7,540.5,472.4,273.7
20087000080,20,087,000080,273,354,39,8,3,409,239,19,465,205,150,520,437,233
20087000090,20,087,000090,479.7,526.4,103.3,10.9,9.9,613.8,456.9,44.7,783.6,330.7,222.5,877,743.9,365.5
20087000100,20,087,000100,145.5,140.7,16.8,4.6,1.9,141.8,151.9,12.9,184.4,117.7,93.6,206.7,163.2,142.6
20087000110,20,087,000110,313.8,193.4,23.4,3.4,3.1,211.5,305.3,16,243.9,287.5,255.6,268.7,219.2,310.5
20087000120,20,087,000120,256.6,340.7,47.5,22.3,3.2,389.4,247.1,28.5,437.5,225.6,193.3,464.5,424.6,238.3
20087000130,20,087,000130,145.2,156.5,36.4,5,3,188.8,144.1,10.2,249.6,91.6,73,266.1,232.4,107.7
20089000010,20,089,000010,1,9,2,0,0,12,0,1,13,0,0,13,13,0
20089000020,20,089,000020,6,19,1,0,0,19,6,0,19,6,3,22,20,6
20089000030,20,089,000030,7,13,2,1,0,17,4,3,18,6,5,19,18,6
20089000040,20,089,000040,39,113,15,1,3,140,24,3,151,16,16,152,153,15
20089000050,20,089,000050,14,64,11,4,0,73,12,10,77,17,12,82,85,11
20089000060,20,089,000060,5,13,5,0,0,17,4,2,18,5,1,22,22,1
20089000070,20,089,000070,122,222,29,8,6,279,90,11,316,71,53,325,310,70
20089000080,20,089,000080,1,11,1,0,0,11,2,0,12,1,1,12,11,2
20089000090,20,089,000090,19,29,4,0,1,39,13,2,46,9,8,46,43,9
20089000100,20,089,000100,19,38,1,2,0,49,5,6,48,11,4,55,49,8
20089000110,20,089,000110,0,4,0,0,0,4,0,0,4,0,0,4,4,0
20089000120,20,089,000120,6,14,0,0,0,15,4,0,14,6,4,15,14,5
20089000130,20,089,000130,3,10,0,0,0,11,2,0,12,1,1,12,12,1
20089000140,20,089,000140,3,26,0,2,1,26,3,2,28,3,2,29,29,2
20089000150,20,089,000150,6,33,1,0,0,35,5,0,35,5,6,34,35,5
20089000160,20,089,000160,7,19,2,0,0,21,7,0,20,7,7,20,21,7
20089000170,20,089,000170,4,15,3,1,0,17,3,2,18,5,5,18,18,5
20089000180,20,089,000180,0,3,0,0,0,3,0,0,3,0,0,3,3,0
20089000190,20,089,000190,8,34,6,1,0,46,2,1,47,2,2,44,47,2
20089000200,20,089,000200,5,8,1,0,0,7,6,1,9,5,4,10,10,4
20089000210,20,089,000210,2,9,0,2,0,8,0,5,9,4,2,11,9,4
20089000220,20,089,000220,2,11,0,0,0,11,2,0,13,0,0,13,13,0
20089000230,20,089,000230,4,24,2,1,2,29,2,2,33,0,1,32,33,0
20089000240,20,089,000240,7,9,2,0,0,15,3,0,16,2,2,16,16,2
20089000250,20,089,000250,4,15,0,0,0,13,4,1,16,3,1,17,13,5
20091000010,20,091,000010,39,76,4,3,1,70,31,23,85,38,34,88,85,39
20091000020,20,091,000020,304.1,438.2,37.8,11.9,4,466.1,247.4,79.5,517.7,266.3,236.5,539.6,508.8,274.3
20091000030,20,091,000030,151.9,221.1,28.2,7.8,1,231.8,142.2,37,257.1,145.1,128.6,267.8,262,138.3
20091000040,20,091,000040,380,567,58,29,2,598,282,150,677,351,326,673,666,357
20091000070,20,091,000070,403.2,430.1,49.8,18.6,15.1,517.4,357.2,37.1,530.2,378.9,346,553,522,385
20091000080,20,091,000080,243.3,224.2,32.4,9.5,0.9,274.7,217.5,12.4,284.3,221.3,192.7,303.4,282.4,222.3
20091000090,20,091,000090,187.2,269.2,34.6,12.9,2,310.9,164.3,28.7,321.9,183.1,166.2,335.7,321.6,182.4
2009100014A,20,091,00014A,507,551,57,22,6,661,447,28,665,464,428,686,666,458
2009100014C,20,091,00014C,279.3,299.2,43.7,18.9,7,376.8,236.6,32.8,382.7,260.4,228.6,398.6,383.7,255.5
20091000160,20,091,000160,320.4,305.6,43.1,37,8,362.8,305.3,42,357.8,347.4,311.3,382.8,361.8,339.3
20091000190,20,091,000190,324.7,279.3,37.5,3,0,348.4,264.5,17.8,380,245.7,198.4,416.5,373,251.7
20091000200,20,091,000200,448,163.9,22.7,11.4,2.1,232.8,390.7,19,249.2,386.9,323.9,302.1,237.9,392.3
20091000210,20,091,000210,582.4,354.7,60.5,9.8,0.1,477.3,498.7,26.4,533.7,457.2,364.6,620.6,517.8,475
20091000220,20,091,000220,492,297,32,17,3,391,423,23,418,416,352,473,403,425
20091000230,20,091,000230,415,233,29,13,2,295,380,16,326,359,304,379,311,375
20091000270,20,091,000270,384.4,450.4,47.8,7.1,0.1,553.8,318.6,11.3,594,290.5,239.5,619.4,584.8,288.9
20091000350,20,091,000350,307,338,27,11,2,392,273,13,412,260,210,448,404,269
20091000370,20,091,000370,460,361,37,18,4,460,398,17,491,379,346,514,480,389
20091000430,20,091,000430,588,332,43,18,8,448,526,18,468,519,442,518,466,513
20091000440,20,091,000440,690,397,49,11,3,517,587,38,540,594,500,623,535,594
20091000450,20,091,000450,479,259,38,14,4,331,427,28,322,458,389,377,334,439
20091000510,20,091,000510,362,208,48,10,0,287,314,22,291,331,287,326,277,347
20091000520,20,091,000520,428,579,66,11,3,728,336,15,728,350,295,763,736,337
20091000530,20,091,000530,396,203,24,18,4,243,374,27,256,381,339,284,255,379
20091000560,20,091,000560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091000580,20,091,000580,456.5,176.4,34.9,16.9,3,215.3,436.6,30.9,224.3,457.5,434.6,233.2,218.3,459.5
20091000590,20,091,000590,731.8,285.9,59,17,7,367.9,689.8,33,381.9,704.8,655.8,420.9,394.9,689.8
20091000600,20,091,000600,597,375,38,16,3,488,501,31,501,515,454,543,483,521
20091000610,20,091,000610,342.5,288.6,37.1,9.1,4,366.7,296.4,22.1,368.7,311.5,253.4,414.8,363.7,315.5
20091000620,20,091,000620,396,138,35,18,4,165,393,29,172,416,379,201,177,406
20091000630,20,091,000630,198.8,111.8,21.3,6.8,0.8,132.3,192.8,11.1,138.2,197.1,186,143.4,139.9,194.6
20091000640,20,091,000640,420,249,45,11,1,326,366,26,339,378,333,371,348,368
20091000650,20,091,000650,282,112,14,20,3,143,271,15,138,289,266,150,145,276
20091000660,20,091,000660,225.6,156.6,20.2,10,2,181.8,215.6,18.9,186.8,229.4,208.2,197,182.7,228.6
20091000840,20,091,000840,255.4,218.5,23.9,4,1,288.3,196.5,7,301.3,189.6,160.6,318.2,301.3,188.6
20091000850,20,091,000850,398,209,36,6,2,295,334,12,326,306,227,403,323,306
20091000860,20,091,000860,205.6,155.4,26.6,3.9,1,213.5,165.3,7.9,224.3,159.4,122,266.6,223.3,161.3
20091000870,20,091,000870,411.3,271.4,43.1,3,1,359.5,359.2,3.1,381.5,334.2,260.2,452.5,379.5,340.2
20091000880,20,091,000880,295.8,102.2,24.1,7,1,135.3,272.8,21,139.3,288.8,265.7,157.3,147.3,278.8
20091000890,20,091,000890,307,89,19,13,4,107,306,18,121,305,283,141,117,309
20091000910,20,091,000910,445,148,40,19,4,192,420,34,212,429,396,237,219,425
20091000920,20,091,000920,504.3,135.2,35,17.1,0.3,177.5,477.2,34.1,186.4,492.3,466.3,206.9,198.7,484.8
20091000930,20,091,000930,255,91,17,6,2,120,233,15,118,248,220,142,126,237
20091000940,20,091,000940,371.2,134.8,37.4,6.4,1,181.1,354.4,12.5,181.8,361.7,318.3,216.8,181.3,357.4
20091000950,20,091,000950,413,169,24,6,1,230,371,8,256,350,309,298,247,359
20091000960,20,091,000960,195.7,69.3,15.2,4.3,0.7,93.1,179.1,10.8,96,187.7,167.5,112.6,99.6,183.4
20091001000,20,091,001000,238.7,201.3,20.7,13.8,4,233.8,217,20.7,226.9,240.7,229.9,235.8,224.9,247.6
20091001010,20,091,001010,171.6,128.6,17.6,7.3,2.4,161.3,155.6,8.9,160.4,163,156.5,158.2,154.1,167
20091001030,20,091,001030,319,336,43,19,5,406,282,32,411,302,267,426,407,307
20091001040,20,091,001040,236,204,26,14,4,256,218,13,255,231,213,255,266,218
20091001050,20,091,001050,384,270,34,25,6,345,346,28,346,368,354,342,333,375
20091001060,20,091,001060,591.3,432.9,77.8,20.6,3.9,575,513.5,37.1,553.5,563.3,514.8,586.4,556.4,558.5
20091001070,20,091,001070,342.4,342.4,39.3,22.4,5.6,431.3,291.9,23.4,425.7,320.9,291,436,421.9,320
20091001090,20,091,001090,65,61,7,3,0,70,60,4,72,60,64,67,72,61
20091001100,20,091,001100,314,233,20,13,3,301,264,18,286,296,255,311,286,288
20091001130,20,091,001130,271,183,19,9,2,228,241,14,226,257,234,243,225,255
20091001150,20,091,001150,273,240,20,14,6,307,221,27,293,261,225,312,298,252
20091001160,20,091,001160,299,256,43,16,5,328,268,31,300,316,286,324,303,314
2009100117A,20,091,00117A,653.6,787.2,172.3,22.2,3,1051.2,539.2,36.9,1060.8,563.2,443.5,1149,1068.8,550.5
2009100117B,20,091,00117B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091001200,20,091,001200,440,272,47,21,4,348,396,35,342,431,393,364,353,418
20091001210,20,091,001210,162,131,30,15,1,165,162,9,170,167,161,171,168,166
20091001220,20,091,001220,869,574,90,26,1,771,744,34,754,791,700,827,770,770
20091001240,20,091,001240,281,232,38,15,1,287,249,28,281,278,243,307,287,271
20091001250,20,091,001250,339,216,24,15,4,286,286,23,278,313,281,301,282,309
